pathway,pval,padj,ES,NES,nMoreExtreme,size,leadingEdge,Contrast,Time,Stress,Numerator,Denominator,N_num,N_den,RankStatistic,sig,LeadingEdgeSize,LeadingEdgeHeadFrac
WP_ADIPOGENESIS,0.038750722961249276,0.08113432620011567,-0.33327501285094513,-1.35789689274623,200,104,SERPINE1;CYP26B1;LIPE;NCOA1;SMAD3;PPARD;IRS2;NRIP1;AGT;KLF6;RARA;KLF7;NCOR2;CREB1;BMP2;EPAS1;SOCS1;AHR;PNPLA3;SPOCK1;IRS1;KLF15;BMP1;PPARA;MEF2D;LIF;STAT2;HIF1A;MEF2C;ID3;LPIN3;STAT3;RB1;SOCS3;IL6ST;SP1;KLF5,Tam_vs_Ctrl,4 hours,NoCPT,TAM,CTRL,2,2,vst_mean_diff,1.0907953661921757,37,0.21621621621621623
WP_AMINO_ACID_METABOLISM,0.21166666666666667,0.35297814233469726,0.30117095289992357,1.1476376736292224,1015,69,ACSS1;ODC1;ARG2;CTH;FARSB;CAD;PYCR1;ALDH18A1;MARS2;MCCC1;ALDH1A1;CBS;AOC3;MAOA;GPT2;FAH;PDK4;LARS2;SRM;TPH1;FH;ASNS;CPS1;GLS;HMGCS2,Tam_vs_Ctrl,4 hours,NoCPT,TAM,CTRL,2,2,vst_mean_diff,0.4522521868425796,25,0.12
WP_APOPTOSIS,0.3446832794369412,0.4913570153675545,-0.2709173980268062,-1.0573850550354136,1811,78,MYC;TP63;TNFRSF21;APAF1;BNIP3L;BCL2L1;CASP10;CASP2;IRF2;CASP4;HELLS;CASP7;MAP2K4;XIAP;NFKBIE;RIPK1;IRF7;BIRC2;CASP1;NFKBIA;DIABLO;BAK1;MDM2;PIK3R1;TRADD;TNFRSF1A;JUN;CASP3;BAD,Tam_vs_Ctrl,4 hours,NoCPT,TAM,CTRL,2,2,vst_mean_diff,0.308602838912522,29,0.10344827586206896
WP_APOPTOSIS_MODULATION_AND_SIGNALING,0.2924833491912464,0.45572986967008167,-0.2777921413213339,-1.0905930449325654,1536,81,BMF;FOS;MAPK3;APAF1;AIFM2;BCL2L1;CASP10;CASP2;PEA15;IL1R1;MYD88;CAPNS1;CASP4;CASP7;NAIP;XIAP;RIPK1;BIRC2;CASP1;NFKBIA;TRAF6;DIABLO;TNFRSF10D;BAK1;MAP3K5;TRADD;TNFRSF1A;JUN;CASP3;BAD,Tam_vs_Ctrl,4 hours,NoCPT,TAM,CTRL,2,2,vst_mean_diff,0.34129250574327596,30,0.06666666666666667
WP_CELL_CYCLE,0.8956254796623178,0.962783364712005,-0.19300998768141991,-0.8009606261052119,4667,115,MYC;CCNA1;TGFB2;SMAD3;CDKN2D;ORC6;SFN;MCM5;YWHAZ;BUB1;PLK1;SMAD2;ANAPC10;RB1;CDK2;CDC25B;RBX1;CHEK1;CDC20;GSK3B;CDC14B;MDM2;CDC14A;ORC3;E2F2;WEE1;YWHAB;EP300;CDKN1B;SKP1;CDKN1A;CDC7;CCNB2;STAG2;TP53;CDC25C;CCNA2;TGFB3,Tam_vs_Ctrl,4 hours,NoCPT,TAM,CTRL,2,2,vst_mean_diff,0.016471422215241283,38,0.2894736842105263
WP_DNA_REPLICATION,0.9833687874685747,1,-0.17578523089153258,-0.6086375748534957,5084,42,RPA4;ORC6;MCM5;MCM10;RFC4;CDK2;POLD4;RFC3;ORC3;POLA2;CDC7;RPA3,Tam_vs_Ctrl,4 hours,NoCPT,TAM,CTRL,2,2,vst_mean_diff,-0,12,0
WP_ELECTRON_TRANSPORT_CHAIN_OXPHOS_SYSTEM_IN_MITOCHONDRIA,0.0031321779077051574,0.00874399665901023,0.3893169253879442,1.592221656365264,14,103,MT-ATP8;NDUFB9;NDUFS6;MT-CO3;MT-ATP6;MT-CO2;NDUFS5;MT-ND3;NDUFV3;ATP5F1D;MT-ND5;NDUFB2;MT-CYB;UQCRQ;NDUFC1;MT-ND4;NDUFA10;NDUFB7;NDUFB10;SLC25A14;SCO1;MT-ND2;MT-ND1;SURF1;ATP5ME;NDUFV2;MT-ND4L;COX17;NDUFC2;NDUFS3;ATP5PF;NDUFAB1;NDUFA11;NDUFV1;UQCR11;ATP5MC2;COX5A;COX5B;MT-CO1;COX11;UQCRC2,Tam_vs_Ctrl,4 hours,NoCPT,TAM,CTRL,2,2,vst_mean_diff,2.058290016997706,41,0.43902439024390244
WP_PROTEASOME_DEGRADATION,1,1,-0.07308202965229661,-0.26856052145895365,5142,57,NEDD4,Tam_vs_Ctrl,4 hours,NoCPT,TAM,CTRL,2,2,vst_mean_diff,-0,1,0
WP_PYRIMIDINE_METABOLISM,0.001889168765743073,0.006328715365239295,0.4460151667465019,1.7231987969262603,8,74,POLR1E;POLR1C;NT5M;POLE4;DHODH;POLR3G;POLR3H;CTPS1;NME1;POLR2J;UCK2;POLR2D;CAD;NME3;DUT;POLR2H;UMPS;POLR3E;POLR2L;UCK1;POLE3;POLR2G;POLR1B;POLD2;POLR1A;POLR1D;POLR3A;DCTPP1,Tam_vs_Ctrl,4 hours,NoCPT,TAM,CTRL,2,2,vst_mean_diff,2.19868443633457,28,0.17857142857142858
WP_RAS_SIGNALING,0.2160015497869043,0.35297814233469726,-0.2602564308296587,-1.117144593059606,1114,143,PLA2G4C;RASGRF1;EPHA2;KSR1;RRAS;PRKCG;CALML5;SOS2;MAPK3;KRAS;REL;RASAL2;RALB;PLD1;RAB5B;PIK3CD;BCL2L1;CDC42;PLA2G4B;ETS2;GRIN2B;MET;RASA1;NRAS;GAB2;CALM3;CSF1R;SHOC2;KDR;ABL2;RHOA;AKT3;GAB1;RAC1;LAT;RAB5A,Tam_vs_Ctrl,4 hours,NoCPT,TAM,CTRL,2,2,vst_mean_diff,0.4522521868425796,36,0.16666666666666666
GOBP_MITOCHONDRIAL_GENE_EXPRESSION,2.6246719160104987e-4,0.0010488087411164334,0.4690583263104954,2.0477080843228324,0,167,ALKBH1;DARS2;GFM1;METTL8;MRPS6;IARS2;MRPL23;C1QBP;MRPS23;MRPL51;MRPL28;MRPS9;MTIF2;MRPL11;TFB1M;MRPL3;MRPL37;TUFM;THAP11;TRMT61B;PNPT1;PTCD3;MRPL45;TSFM;SLC25A33;MRPL2;MRPL47;MRPL48;MRPS10;MRPL4;MRPS35;FASTKD5;MRPS22;MRPL32;MRPL38;LRPPRC;MRPL39;SHMT2;MRPS18C;MRPS17;YARS2;MRPS25;MRPS5;MRPS15;MRPL1;PRORP;MRPL13;LARS2;MRPL35;QRSL1;RPUSD3;MRPS26;TBRG4;ELAC2;MRPS24;MRPL22;MRPS27;RPUSD4;MRPL18;MRPL42;TFAM;MTPAP;MRPL33;MRPS18A;MRPL21;MRPS2;MTERF1;MRPL24;RCC1L;MRPS16;EARS2;CHCHD1;MRPL58;MRPL16;MRPS7;METTL4;CDK5RAP1;MTRF1L;TRIT1;FASTKD3;DDX3X;MRPL9;MRPS30;MRPL19;TACO1;TRMT5;MALSU1;AARS2;MRPS34;TFB2M;MRPL55;MRPL27;GATB;MRPL49,Tam_vs_Ctrl,24 hours,NoCPT,TAM,CTRL,2,2,vst_mean_diff,2.9793037017500725,94,0.10638297872340426
GOBP_MITOCHONDRIAL_RESPIRATORY_CHAIN_COMPLEX_ASSEMBLY,0.9115375031148767,0.9694129001380435,0.195842177706387,0.7845764218929446,3657,96,COX17;FOXRED1;NDUFS5;NDUFAF5;AIFM1;SLC25A33;CEP89;NDUFAF7;TMEM126A;COA8;PET100;MT-ND4;TMEM70;ECSIT;NDUFS6;HIGD1A;ATP5F1D;NDUFS2;TIMM21;ATP23;TFAM;NDUFS4;FASTKD3;NDUFAF2;TMEM186;UQCRFS1;TACO1;BCS1L;COA1;NDUFS3;FMC1;DMAC2;UQCC3;TIMMDC1;NDUFB2;NDUFAF6;COX20;CHCHD7;LYRM7;NDUFAF1;SAMM50;MT-ND5;COA3;NDUFS8;ACAD9;NDUFAF4;SCO2,Tam_vs_Ctrl,24 hours,NoCPT,TAM,CTRL,2,2,vst_mean_diff,0.013491205346195911,47,0.10638297872340426
GOBP_MITOCHONDRIAL_TRANSLATION,2.543881963876876e-4,0.0010488087411164334,0.5101516045256558,2.1421309006093483,0,129,ALKBH1;DARS2;GFM1;METTL8;MRPS6;IARS2;MRPL23;C1QBP;MRPS23;MRPL51;MRPL28;MRPS9;MTIF2;MRPL11;MRPL3;MRPL37;TUFM;PTCD3;MRPL45;TSFM;MRPL2;MRPL47;MRPL48;MRPS10;MRPL4;MRPS35;MRPS22;MRPL32;MRPL38;LRPPRC;MRPL39;SHMT2;MRPS18C;MRPS17;YARS2;MRPS25;MRPS5;MRPS15;MRPL1;MRPL13;LARS2;MRPL35;QRSL1;RPUSD3;MRPS26;MRPS24;MRPL22;MRPS27;RPUSD4;MRPL18;MRPL42;MRPL33;MRPS18A;MRPL21;MRPS2;MRPL24;RCC1L;MRPS16;EARS2;CHCHD1;MRPL58;MRPL16;MRPS7;CDK5RAP1;MTRF1L;FASTKD3;DDX3X;MRPL9;MRPS30;MRPL19;TACO1;MALSU1;AARS2;MRPS34;MRPL55;MRPL27;GATB;MRPL49;MRPL36;MTRF1;MRPL30,Tam_vs_Ctrl,24 hours,NoCPT,TAM,CTRL,2,2,vst_mean_diff,2.9793037017500725,81,0.1111111111111111
GOMF_HEAT_SHOCK_PROTEIN_BINDING,0.5072206739295667,0.5962067570751047,0.23592173402241634,0.971990638082543,2001,115,CDK1;FKBP5;TFRC;KDR;GBP1;GPR37;SGTB;HSP90AB1;NOD2;MAPT;KPNB1;HSPA1L;SACS;PPID;PPP5C;PTGES3;MVD;TOMM34;CSNK2A1;TPR;CYP1A1;HSF1;ZFP36;HSPA9;AHSA1;FAF1;DNAJC9;CREB1;LMAN2;FKBP4;BAX;IRAK1;DAXX;TSC1;HSPA13;TFAM;HTT;NR3C1;HDAC2;DNAJC8;CDC37L1;METTL21A;PTGES3L;STUB1;DNAJC7,Tam_vs_Ctrl,24 hours,NoCPT,TAM,CTRL,2,2,vst_mean_diff,0.2246031062238805,45,0.3333333333333333
GOMF_RNA_ENDONUCLEASE_ACTIVITY,0.30998080614203455,0.4504207060982077,0.2873753602741728,1.0748302438048114,1291,66,PLD6;RNASEH2A;ZC3H12A;ANG;PIWIL4;CPSF3;CWF19L1;POP4;ZC3H12C;DROSHA;RCL1;ABCE1;PRORP;RIDA;EXO1;ELAC2;DBR1;TMBIM6;POP7;PIWIL2;AGO2,Tam_vs_Ctrl,24 hours,NoCPT,TAM,CTRL,2,2,vst_mean_diff,0.3463816529313683,21,0.19047619047619047
HALLMARK_ADIPOGENESIS,0.1876523151909017,0.31431762794476037,0.25254828865489193,1.1149303381818882,692,186,CDKN2C;CAVIN2;LPL;GBE1;GADD45A;PEMT;ORM1;CAVIN1;FZD4;CMBL;PPARG;STOM;LPCAT3;ELOVL6;ACLY;COQ3;MGLL;SQOR;ANGPT1;UQCRC1;IFNGR1;TOB1;PRDX3;DHCR7;RETSAT;AIFM1;SOD1;ESYT1;PTCD3;COQ5;CYC1;IMMT;COX8A;ATL2;BCL6;DLAT;ADIPOR2;PTGER3;UQCRQ;COL4A1;SOWAHC;QDPR;IDH3A;SDHB;ABCB8;SCARB1;PIM3;PFKL;PDCD4;MDH2;ETFB;FAH;NDUFAB1;CHUK;YWHAG;POR;ANGPTL4;COX7B;CS;PGM1;ITGA7;DDT;DNAJC15;MTCH2;GPAM,Tam_vs_Ctrl,24 hours,NoCPT,TAM,CTRL,2,2,vst_mean_diff,0.5026312616663079,65,0.3230769230769231
HALLMARK_ANDROGEN_RESPONSE,0.4248202040474996,0.5349024757313571,-0.26640467368842485,-1.0161977232237065,2539,95,ALDH1A3;STEAP4;HPGD;MAF;SPDEF;PMEPA1;NKX3-1;AZGP1;HSD17B14;NDRG1;SAT1;DNAJB9;INPP4B;SEC24D;CCND1;CDC14B,Tam_vs_Ctrl,24 hours,NoCPT,TAM,CTRL,2,2,vst_mean_diff,0.2717253920208947,16,0.375
HALLMARK_ANGIOGENESIS,0.31596676397933976,0.4504207060982077,0.3713692138834588,1.0989904907418337,1406,23,THBD;LPL;STC1;TIMP1;NRP1;VCAN;PDGFA;JAG2,Tam_vs_Ctrl,24 hours,NoCPT,TAM,CTRL,2,2,vst_mean_diff,0.3463816529313683,8,0
HALLMARK_APICAL_JUNCTION,0.7824387701928087,0.8455386710148094,0.20351925778992958,0.8786082295956762,3002,156,TSPAN4;DSC3;EPB41L2;ACTA1;CALB2;LAMA3;MAP3K20;MDK;MSN;INSIG1;NRTN;CD276;MYH10;CLDN15;TUBG1;AMH;FSCN1;EGFR;PFN1;MVD;CDK8;VCAN;MPZL1;PKD1;CDH3;LAMC2;ITGA10;ARPC2;COL17A1;HRAS;CLDN9;SLIT2;YWHAH;GNAI2;AKT3;NF2;NEXN;MAPK14;ZYX;TSC1;PECAM1;ADRA1B;DHX16;GNAI1;ITGA3;CDH8;PTEN,Tam_vs_Ctrl,24 hours,NoCPT,TAM,CTRL,2,2,vst_mean_diff,0.07286652499789913,47,0.3191489361702128
HALLMARK_APICAL_SURFACE,0.9340734028092433,0.9778580935659266,0.21201579232644882,0.6792873832790152,4122,32,GAS1;BRCA1;RTN4RL1;SRPX;EPHB4;FLOT2;ADIPOR2,Tam_vs_Ctrl,24 hours,NoCPT,TAM,CTRL,2,2,vst_mean_diff,0.009724165307338514,7,0.14285714285714285
HALLMARK_APOPTOSIS,0.006884242733299337,0.018449770525242222,0.35045008610910094,1.4896126720150824,26,140,CDC25B;TOP2A;BIRC3;HMGB2;SOD2;CCNA1;GADD45A;TNF;BRCA1;BMP2;GCH1;WEE1;TAP1;FDXR;MCL1;DPYD;FAS;LMNA;CAV1;CD44;IGFBP6;EBP;CTH;CDK2;TGFBR3;DNM1L;TIMP1;IFNGR1;RETSAT;SOD1;EMP1;ANXA1;IFITM3,Tam_vs_Ctrl,24 hours,NoCPT,TAM,CTRL,2,2,vst_mean_diff,1.734009031143989,33,0.3333333333333333
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.00890707751564757,0.022102747909199524,0.42235427595371083,1.5955675140851309,36,69,FABP5;SCD;LPL;FADS2;FASN;ERRFI1;LSS;ACAT2;PPARG;PNRC1;EBP;STARD4;GUSB;NFIL3;FDPS;TRIB3;FDFT1;DHCR7;MVD;ACSS2;TMEM97;PMVK;LGMN;HMGCR,Tam_vs_Ctrl,24 hours,NoCPT,TAM,CTRL,2,2,vst_mean_diff,1.655553729590246,24,0.2916666666666667
HALLMARK_COAGULATION,0.010609632873021219,0.024511910430773158,-0.40298540248881376,-1.5219696668715663,62,90,SERPINB2;HMGCS2;RAPGEF3;F3;TIMP3;CAPN5;PDGFB;CTSO;CTSH;SERPINC1;CFH;MST1;PLAU;PRSS23;CFD;FBN1;FURIN;FN1,Tam_vs_Ctrl,24 hours,NoCPT,TAM,CTRL,2,2,vst_mean_diff,1.6106228390045738,18,0.05555555555555555
HALLMARK_COMPLEMENT,0.43111542820139226,0.5349024757313571,-0.24569444368606272,-1.0106442241005702,2662,157,SERPINB2;F3;PDGFB;CTSO;CTSH;CTSS;SERPINC1;CFH;TIMP2;APOBEC3F;CDK5R1;PHEX;LGALS3;IRF7;MMP13;CP;HSPA1A;PRKCD;APOBEC3G;FN1;CDA;PIM1;CPQ;PLA2G7;CTSD;PDP1;IRF1;MAFF;DUSP5;BRPF3;GATA3;SERPINE1,Tam_vs_Ctrl,24 hours,NoCPT,TAM,CTRL,2,2,vst_mean_diff,0.2717253920208947,32,0.15625
HALLMARK_DNA_REPAIR,0.022011773739442027,0.04608715126695674,0.3243801923157143,1.3896450632189956,85,147,ARL6IP1;ZWINT;TYMS;RPA3;SSRP1;RFC4;RFC3;PRIM1;POLH;NME1;COX17;NELFCD;POLD1;LIG1;POLR2I;SDCBP;GTF2H3;BRF2;SF3A3;CSTF3;RFC5;RRM2B;RAD51;POLA1;RAE1;DDB2;POLE4;NUDT21;POLR2A;POLR1C;NELFB;GTF3C5;ALYREF;DDB1;REV3L;POLR3GL;NT5C3A;GTF2H5;BCAP31;DGUOK;POLR2D;HPRT1;IMPDH2;POLR2E,Tam_vs_Ctrl,24 hours,NoCPT,TAM,CTRL,2,2,vst_mean_diff,1.3364201356002963,44,0.20454545454545456
HALLMARK_E2F_TARGETS,2.722570106180234e-4,0.0010488087411164334,0.769203163072168,3.421306204974495,0,197,CDC25B;TOP2A;CDC20;DLGAP5;KIF2C;CDKN3;SPAG5;CIT;DEPDC1;HMMR;PTTG1;KIF4A;CCNB2;AURKA;MKI67;BIRC5;PLK1;CENPE;AURKB;CKS2;CDK1;CDCA8;BUB1B;CDCA3;NCAPD2;ESPL1;SPC24;KIF18B;STMN1;TACC3;HMGB2;RACGAP1;DIAPH3;UBE2S;PLK4;KPNA2;MXD3;DSCC1;MELK;MAD2L1;CDKN2C;SMC4;ANP32E;LMNB1;SUV39H1;GINS4;BRCA2;CHEK2;HMGA1;SPC25;TUBB;DDX39A;LBR;CKS1B;KIF22;TK1;RAD21;PRKDC;HMGB3;CSE1L;RPA3;MTHFD2;RAD51AP1;NUP205;RNASEH2A;MYBL2;UBE2T;TFRC;BRCA1;PAICS;TRIP13;TIMELESS;WEE1;SSRP1;GINS1;CENPM;TMPO;ASF1B;TCF19;RFC3;CHEK1;SMC1A;PRIM2;ATAD2;DCK;EXOSC8;DEK;EZH2;RAN;STAG1;NME1;SNRPB;E2F8;JPT1;PRPS1;TUBG1;POLD1;LIG1;TIPIN;POLD2;RRM2;POLE;NUP107;ORC6;XRCC6;MLH1;MCM7;NAA38;PSIP1;DCLRE1B;IPO7;SRSF2;RBBP7;MMS22L;TRA2B;NOLC1;MCM4;POLE4,Tam_vs_Ctrl,24 hours,NoCPT,TAM,CTRL,2,2,vst_mean_diff,2.9793037017500725,118,0.2288135593220339
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.036110394635027084,0.07331504365293377,0.30647277169744175,1.3188655078147813,139,151,NNMT;EMP3;VIM;LOX;TNC;LOXL2;SNAI2;GADD45A;LAMA2;GAS1;ECM2;SERPINE2;CXCL1;TAGLN;TNFAIP3;FLNA;LAMA3;SPOCK1;SFRP1;CXCL8;AREG;FAS;SLC6A8;FOXC2;PLOD1;FBN2;CDH2;COL4A2;CD44;FERMT2;ITGA5;ECM1;TGFBR3;TIMP1;PTX3;MCM7;GLIPR1;IL15,Tam_vs_Ctrl,24 hours,NoCPT,TAM,CTRL,2,2,vst_mean_diff,1.134806902506033,38,0.13157894736842105
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.004783926008611067,0.013935784459867021,-0.353520533577041,-1.4817139296889354,29,181,TGM2;TTC39A;ANXA9;INHBB;XBP1;DHRS3;KLK10;SYNGR1;KCNK15;ALDH3B1;WFS1;MLPH;THSD4;DLC1;AR;HES1;KRT13;SEMA3B;PRSS23;TMPRSS3;ENDOD1;BAG1;PLAAT3;FOXC1;SLC37A1;PDZK1;REEP1;RETREG1;PTGES;GAB2;ABLIM1;CLIC3;CCND1;AQP3;ELF3;IGFBP4;KRT15;MSMB;UGCG;FARP1;TPBG;UNC119;BLVRB;RPS6KA2;SULT2B1;P2RY2;FCMR;ADD3;ADCY9;ZNF185;BCL2;SLC2A1;NRIP1;LRIG1;SEC14L2;TJP3;CELSR2;MYC;RARA;KRT19,Tam_vs_Ctrl,24 hours,NoCPT,TAM,CTRL,2,2,vst_mean_diff,1.8558685793724539,60,0.23333333333333334
HALLMARK_ESTROGEN_RESPONSE_LATE,8.023535704733886e-4,0.0028293520643008965,0.38397636992105855,1.6794867522917492,2,173,TOP2A;CDC20;KIF20A;NMU;LTF;SGK1;PLK4;ACOX2;FKBP5;FABP5;S100A9;CA2;SERPINA1;CCNA1;GJB3;DHRS2;SLC26A2;RNASEH2A;STIL;GLA;CHPT1;SORD;TIAM1;SERPINA3;AREG;MDK;HR;XRCC3;PRLR;CAV1;DUSP2;GAL;MAPT;IDH2;CD44;SLC27A2;MYB;ELOVL5;NBL1,Tam_vs_Ctrl,24 hours,NoCPT,TAM,CTRL,2,2,vst_mean_diff,2.5483130086865597,39,0.20512820512820512
HALLMARK_FATTY_ACID_METABOLISM,0.32865884752677205,0.458752974672786,0.2466643035499237,1.0484639235824094,1288,140,MAOA;CA2;LDHA;ACSL4;FASN;VNN1;AQP7;GLUL;PTPRG;ADSL;ACAT2;ODC1;ECI2;RDH16;ELOVL5;HSD17B11;CBR3;MGLL;G0S2;METAP1;RETSAT;EHHADH;NCAPH2;HSDL2;S100A10;MIF;SDHA;ACSL1;SMS;SUCLG2;KMT5A;ADIPOR2;CYP1A1;BLVRA;FH;MDH1;LGALS1;ENO3;YWHAH;HMGCS1;MDH2;CPOX;NBN;ALDH9A1;PRDX6,Tam_vs_Ctrl,24 hours,NoCPT,TAM,CTRL,2,2,vst_mean_diff,0.338421106653123,45,0.35555555555555557
HALLMARK_G2M_CHECKPOINT,2.7100271002710027e-4,0.0010488087411164334,0.7704173565798652,3.4197909149239845,0,194,NEK2;CDC25B;TOP2A;CDC20;TROAP;KIF2C;CDKN3;CENPF;BUB1;HMMR;PTTG1;UBE2C;KIF4A;CCNB2;MT2A;PRC1;AURKA;CENPA;NUSAP1;MKI67;KNL1;TTK;BIRC5;PLK1;CENPE;PBK;CCNA2;TPX2;AURKB;CKS2;KIF20B;CDK1;ESPL1;KIF15;KIF23;STMN1;TRAIP;TACC3;NDC80;KIF11;CCNF;RACGAP1;UBE2S;PLK4;KPNA2;INCENP;ODF2;MAD2L1;CDKN2C;POLQ;SMC4;DTYMK;LMNB1;SMC2;SUV39H1;BRCA2;HMGN2;HMGA1;DDX39A;DBF4;LBR;CKS1B;KIF22;RAD21;HMGB3;MYBL2;STIL;KATNA1;NSD2;CDC7;TMPO;MAP3K20;PRMT5;CHEK1;BUB3;SMC1A;PRIM2;RAD54L;E2F2;FBXO5;SAP30;ODC1;EZH2;STAG1;SFPQ;CDC27;JPT1;SS18,Tam_vs_Ctrl,24 hours,NoCPT,TAM,CTRL,2,2,vst_mean_diff,2.9793037017500725,88,0.1590909090909091
HALLMARK_GLYCOLYSIS,0.006413682522715126,0.01790486370924639,0.3378244409372356,1.4812492269245396,23,175,KIF20A;DEPDC1;HMMR;AURKA;CENPA;CDK1;STMN1;LDHA;ANG;GNPDA1;P4HA1;ALDH7A1;SAP30;PLOD1;PGK1;HK2;CD44;TXN;PRPS1;GOT1;CTH;PPIA;GUSB;HOMER1;STC1;IRS2;PGAM1;EGFR;PGM2;ADORA2B;SOD1;GPR87;SLC37A4;DDIT4;B3GALT6;MED24;VCAN;PKP2;CLN6;MIF;TPI1;FAM162A;GOT2;KIF2A;EFNA3,Tam_vs_Ctrl,24 hours,NoCPT,TAM,CTRL,2,2,vst_mean_diff,1.7470289804631647,45,0.26666666666666666
HALLMARK_HEDGEHOG_SIGNALING,0.4824075727808537,0.5784031605130956,-0.3371462329797547,-0.9834578447137772,2700,24,CDK5R1;ACHE;VLDLR;PTCH1;ADGRG1;HEY1;LDB1;CDK6;CELSR1;RASA1;OPHN1,Tam_vs_Ctrl,24 hours,NoCPT,TAM,CTRL,2,2,vst_mean_diff,0.23776934263322244,11,0.2727272727272727
HALLMARK_HEME_METABOLISM,0.9966057863261678,0.9966057863261678,-0.16315687068980272,-0.6736863099335025,6165,162,RAP1GAP;BPGM;BCAM;OSBP2;TMCC2;ENDOD1;PPP2R5B;SNCA;SYNJ1;AQP3;MOSPD1;ALDH6A1;LMO2;FN3K;PIGQ;SELENBP1;SLC66A2;BLVRB;YPEL5;TMEM9B;LRP10;GYPC;UCP2;RBM38;SLC2A1,Tam_vs_Ctrl,24 hours,NoCPT,TAM,CTRL,2,2,vst_mean_diff,0.0014765956295113927,25,0.2
HALLMARK_HYPOXIA,0.14034526854219948,0.2411059741622401,-0.2817551096264271,-1.1757212236452521,877,174,CCN2;TGM2;IGFBP3;PPP1R3C;RRAGD;GPC4;F3;PDGFB;PLAC8;TGFB3;GLRX;HS3ST1;CCN1;ISG20;FBP1;ADM;EDN2;JUN;GAA;NDRG1;PFKFB3;CP;PRDX5;KIF5A;BGN;ATP7A;HMOX1;PIM1;NAGK;IDS;SELENBP1;TPBG;SLC2A5;SULT2B1;VLDLR;MAFF;LXN,Tam_vs_Ctrl,24 hours,NoCPT,TAM,CTRL,2,2,vst_mean_diff,0.6177920284713618,37,0.10810810810810811
HALLMARK_IL2_STAT5_SIGNALING,0.2001310186701605,0.3270433719731891,-0.27903169678881634,-1.1384490661196989,1221,150,TGM2;PHLDA1;XBP1;DHRS3;RRAGD;LIF;NT5E;SERPINC1;TNFRSF21;CAPN3;ADAM19;GPX4;NDRG1;SOCS1;ETFBKMT;FLT3LG;FURIN;GABARAPL1;CCNE1;P2RX4;NFKBIZ;PIM1;PTGER2;SMPDL3A;BCL2L1;PRAF2;GLIPR2;PTCH1;MAFF;CSF1;TNFSF10;SH3BGRL2,Tam_vs_Ctrl,24 hours,NoCPT,TAM,CTRL,2,2,vst_mean_diff,0.48539464807501664,32,0.09375
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.48344144759303515,0.5784031605130956,-0.27692881419110627,-0.9839820816325158,2831,62,TNFRSF21;CD14;JUN;IL1B;SOCS1;IL1R1;TNFRSF12A;STAT2;HMOX1;PIM1;IRF1;IRF9;CSF1;IL9R;CSF3R;TYK2,Tam_vs_Ctrl,24 hours,NoCPT,TAM,CTRL,2,2,vst_mean_diff,0.23776934263322244,16,0
HALLMARK_INFLAMMATORY_RESPONSE,0.4194985153414715,0.5349024757313571,-0.25256747552316916,-1.016346642370482,2542,135,F3;CD82;LIF;CCL22;SCARF1;C5AR1;PTAFR;ADM;CD14;ABCA1;IL1B;TLR3;TLR1;IRF7;IL1R1;GABBR1;SCN1B;P2RX4;PCDH7;INHBA;PTGER2;SRI;TPBG;IRF1;CYBB;CSF1;TNFSF10;ACVR2A;TNFSF15;AXL;P2RY2;SLC31A2;SERPINE1;BST2;CSF3R;RNF144B;AHR,Tam_vs_Ctrl,24 hours,NoCPT,TAM,CTRL,2,2,vst_mean_diff,0.2717253920208947,37,0.05405405405405406
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.1399832355406538,0.2411059741622401,-0.3204177836726616,-1.2128806661426184,834,91,DHX58;UBA7;ISG20;BATF2;TMEM140;IFI44;IFIT2;IRF7;ISG15;TRIM5;STAT2;CD74;OAS1;SAMD9L;MX1;UBE2L6;MOV10;IRF1;IRF9;CSF1;IFI35;BST2,Tam_vs_Ctrl,24 hours,NoCPT,TAM,CTRL,2,2,vst_mean_diff,0.6177920284713618,22,0
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.07876082961407194,0.15077073097550914,0.2813173348918825,1.2245391789272526,299,164,MT2A;SOD2;CIITA;MX2;OAS3;C1R;TNFAIP6;NFKBIA;IFIT1;MTHFD2;TNFAIP3;GCH1;TAP1;NUP93;FAS;CXCL10;NAMPT;FPR1;CFB;HLA-B;KLRK1;PARP12;PSME2;NLRC5;IL15;PNPT1;PSMA3;IFITM3;B2M;PSMA2;RAPGEF6;NFKB1;SAMHD1;STAT3;UPP1,Tam_vs_Ctrl,24 hours,NoCPT,TAM,CTRL,2,2,vst_mean_diff,0.8216829595907329,35,0.2
