gene,cluster,module_membership,lfc_sur,pc_loading,NRI,rank_early,rank_late,delta_rank
AP000365.1,M7,0.32000703229776584,0.2566640288917199,0.00276716340250237,0.9743589743589743,0.9801985880732366,0.9360615278654651,-0.04413706020777142
AP000446.1,M7,0.37033052473999417,0.18646814466405104,0.00261350225015562,1,0.9273374275383114,0.9003041956035126,-0.027033231934798785
AP000487.1,M3,0.3505869754395978,-0.020544932874458688,-3.6887319482227596e-4,1,0.7229524192159789,0.7399988520920622,0.017046432876083317
AP000525.1,M7,0.04073452546879075,0.5718483012095419,0.007493403454096388,1,0.6274464787924009,0.596682546059806,-0.030763932732594923
AP000547.3,M2,0.1540044563022417,-0.2407816415460875,-0.0038700948109326137,1,0.49692934626642943,0.5400332893301957,0.04310394306376625
AP000640.1,M7,0.5632487381422275,0.2678508295929909,0.0037635575351785853,1,0.9616598748780347,0.9100614130746714,-0.05159846180336336
AP000654.1,M7,0.5633921896409908,0.5219059003945459,0.006268007885305932,1,0.9647018309131608,0.8617344888939907,-0.10296734201917002
AP000662.1,M7,0.6302551676781656,0.3770105930727503,0.0032412042715021625,1,0.9233197497560696,0.860816162543764,-0.06250358721230553
AP000692.1,M7,0.5382118206644921,0.5657368863439425,0.007644013921703362,1,0.9845032428399242,0.8748206393847213,-0.10968260345520287
AP000692.2,M3,0.48724387311541795,-0.36360121408068036,-0.00679503359638925,1,0.8240257131378064,0.9143660678413591,0.09034035470355273
AP000704.1,M3,0.25595993993150645,0.07752293075695338,5.392001971269366e-4,1,0.7401136428858406,0.7457383917809791,0.005624748895138532
AP000757.1,M7,0.764078914845137,0.4883901202976686,0.009428315069725489,1,0.8442862882396832,0.7905641967514205,-0.05372209148826268
AP000766.1,M7,0.5127806702178019,0.3617347337948704,0.005664613117897644,1,0.7414911324111806,0.7236411639786489,-0.017849968432531726
AP000786.1,M7,0.7038144034437799,0.32770783806356363,0.0061368750651656255,1,0.7790277219766975,0.7562417494116972,-0.022785972565000256
AP000787.1,M7,0.7408385782157371,0.4812428174376624,0.0070458896999982005,1,0.7644492911668485,0.7323652643058026,-0.032084026861045833
AP000842.3,M7,0.23537365789821318,0.23137264770746047,1.5870075813812393e-4,1,0.928198358491649,0.8909487459105779,-0.03724961258107107
AP000845.1,M4,0.06868464022931009,0.07627205634774104,4.281057528195546e-4,0.9743589743589743,0.6890317396544797,0.6978706307754118,0.008838891120932058
AP000864.1,M7,0.5731738314710682,0.4101918376727012,0.005504832780115647,1,0.9940308787235264,0.9322160362738908,-0.06181484244963553
AP000866.1,M4,0.27103089124660795,0.006853235394994606,-0.0019246255595288294,1,0.6428858405555874,0.6551110600929806,0.012225219537393195
AP000866.2,M3,0.5546913878131066,-0.018216014157682814,-0.0011559956153213862,1,0.9705561613958561,0.983757102680365,0.013200941284508882
AP000866.5,M3,0.13076463232416136,0.10261772783760836,8.545895490935113e-4,0.9743589743589743,0.9737703036216495,0.964816621706939,-0.008953681914710465
AP000866.6,M7,0.17015549746692826,0.6820736145212711,0.007414159624071385,0.9743589743589743,0.6587843654938874,0.6227974516443782,-0.03598691384950925
AP000873.2,M4,0.4355783066948927,0.1848828351261007,2.421064078145293e-4,0.9743589743589743,0.6094243241692017,0.6080468346438616,-0.0013774895253401143
AP000873.4,M7,0.5994413143022148,0.3006670750639957,0.0033263170873723455,1,0.8333237674338518,0.8074384434368364,-0.025885323997015486
AP000894.4,M3,0.6704855460554473,-0.24442359251932722,-0.003265624677507432,1,0.9215978878493944,0.9885209206221661,0.06692303277277167
AP000897.1,M7,0.5378138866530495,0.7531363994519458,0.011519783111239277,1,0.8744762670033863,0.7769614876886873,-0.09751477931469898
AP000941.1,M7,0.5616518352620181,0.6095118446140457,0.008895960232683693,0.9743589743589743,0.862538024450439,0.7868334959536245,-0.07570452849681453
AP000944.6,M3,0.643506408298838,-0.30298021743011105,-0.0038631004163804435,1,0.9158583481604775,0.9909315272915112,0.07507317913103373
AP000944.7,M7,0.5395192550407184,0.608671325309988,0.007723155678202982,1,0.9582735464615738,0.8439419158583482,-0.1143316306032256
AP001020.2,M7,0.5057623407966747,0.8555675749100686,0.011468909346257586,1,0.8547896458704012,0.7544624921081329,-0.1003271537622683
AP001029.2,M3,0.53195171902812,-0.0070904455262459365,-0.0016470561280844062,1,0.7491247201974401,0.763301383229065,0.014176663031624903
AP001033.1,M7,0.6558721397001038,0.3353798676954325,0.0030979297756657635,1,0.84864833840326,0.8141537048728692,-0.03449463353039084
AP001033.2,M7,0.8839360668143902,0.5765521979600461,0.00673420764931677,1,0.7994604832692418,0.7494690925787751,-0.04999139069046665
AP001033.3,M3,0.49508725737311843,0.057431985606413605,-5.073461450099192e-4,1,0.9254433794409689,0.9279113815072031,0.0024680020662342095
AP001042.1,M3,0.6378334026689032,-0.04626804224814318,-7.180890207819526e-4,1,0.952591402169546,0.9777879814038914,0.025196579234345484
AP001053.1,M7,0.6374950060509317,0.3590625883801799,0.005099233677922715,1,0.9560925213797853,0.8869884635252253,-0.06910405785455997
AP001062.1,M4,0.2529546318459559,-0.004358391460275612,6.504649256743993e-4,1,0.6635481834356884,0.67933191758021,0.01578373414452161
AP001062.3,M3,0.025728932488552014,0.12558605810655,0.0029871258560298384,1,0.9919646444355162,0.9860529185559318,-0.00591172587958444
AP001094.2,M7,0.12338392375341523,1.227714092449932,0.01860412505952629,1,0.8849796246341043,0.7356941973253746,-0.14928542730872973
AP001107.1,M3,0.5608625532602312,-0.29800038140610585,-0.006358013956245007,1,0.9839866842679217,0.9991390690466625,0.015152384778740813
AP001107.9,M7,0.8716933255417088,0.4360711285972698,0.005952512333561284,1,0.8647190495322276,0.8104230040750732,-0.054296045457154385
AP001120.2,M7,0.335890683044213,0.8806861236282133,0.013035851352375678,1,0.9190150949893818,0.7840211215060552,-0.13499397348332665
AP001120.5,M3,0.11926112770065678,-0.7443252034591197,-0.010222474857034678,1,0.7816679102335993,0.9299776157952132,0.14830970556161394
AP001160.1,M3,0.7288278632031983,0.011540059917879653,-0.002483303291961818,1,0.9080525741835505,0.9234919359467371,0.01543936176318661
AP001160.2,M3,0.5153518885623606,-0.36762574621856725,-0.005144119096410397,1,0.8294208804453883,0.9240084945187396,0.09458761407335126
AP001160.3,M3,0.42935742770877194,-0.31055993614921285,-0.004013541261433106,0.9743589743589743,0.7291511220800092,0.7749526487975664,0.04580152671755722
AP001160.4,M3,0.07163083300699258,0.13479272469696468,8.341526895584798e-4,0.9743589743589743,0.977615795213224,0.9630373644033748,-0.014578430809849108
AP001207.3,M3,0.5478929961884679,-0.3007503416542221,-0.002465635824141673,0.9743589743589743,0.9224014234058429,0.992194226023073,0.06979280261723009
AP001269.4,M3,0.5778138064422341,-0.20342938995912885,-0.004020117507591987,0.9743589743589743,0.8317740917178442,0.8893990701945704,0.05762497847672621
AP001318.2,M3,0.8636543872264293,-0.08212037834272312,-0.0013039492860468247,1,0.8730413820811571,0.9098892268840039,0.03684784480284675
AP001330.4,M3,0.6445104838699172,-0.22762335826778113,-0.005634732149091207,1,0.8771738506571773,0.9494920507375308,0.0723182000803535
AP001347.1,M7,0.3932932539674875,0.9424341243274466,0.013611022228058831,1,0.7098088733283591,0.6536761751707513,-0.0561326981576078
AP001351.1,M3,0.7345771068366282,-0.1907851021279825,-0.0034714876361689995,1,0.8761981289100614,0.9384147391379212,0.06221661022785974
AP001372.2,M4,0.02126064722907617,-0.08386912287065318,9.44010143586779e-5,0.9473684210526316,0.6714113528095047,0.6912701601331573,0.01985880732365264
AP001412.1,M3,0.8037984599978212,-0.12310289473445923,-0.001636814152596431,1,0.885553578602996,0.9326751994490042,0.04712162084600824
AP001429.1,M7,0.681278900437414,0.5829007572003126,0.009271179934465829,1,0.8779773862136256,0.7998048556505768,-0.07817253056304885
AP001437.1,M3,0.6168290065027018,-0.25268105285842335,-0.005897589167576891,1,0.8671870515984618,0.9435229294610572,0.07633587786259544
AP001453.1,M7,0.5575872929683596,0.24663152802868193,0.0035869387410759203,1,0.9471388394650749,0.9027148022728577,-0.044424037192217214
AP001453.2,M3,0.2862936117019662,-0.12800945916094797,-0.002682119099047131,1,0.6842105263157895,0.7099810595190266,0.025770533203237078
AP001453.3,M3,0.7395953403546132,-0.2558365591187881,-0.003218338646157939,1,0.7624404522757274,0.808988119152844,0.046547666877116534
AP001462.1,M3,0.7667495397661512,-0.08303348706560953,-5.493057573347769e-4,1,0.9001320094128451,0.938357343741032,0.038225334328186866
AP001469.2,M7,0.31392756812427025,0.18101126566683767,0.0021313475936624257,1,0.9307811513516616,0.9036905240199736,-0.02709062733168799
AP001469.3,M7,0.9643657504057384,0.4933155135705931,0.006041011682141587,1,0.8223612466280205,0.7747230672100097,-0.04763817941801074
AP001486.2,M3,0.7438499872642532,-0.1444063492256804,-0.0054813938534404765,1,0.810365608678184,0.8531251793606153,0.0427595706824313
AP001505.1,M3,0.4132810668052991,-0.188256983222173,-3.492010742953986e-4,1,0.7106124088848075,0.741950295586294,0.03133788670148652
AP001527.2,M3,0.17981284058668678,-0.604948293980903,-0.010425317337901351,1,0.7977386213625667,0.9296906388107674,0.13195201744820073
AP001528.1,M3,0.6687970027404285,-0.26913156178688524,-0.00349207438026961,1,0.8402112150605522,0.9149400218102508,0.07472880674969862
AP001596.1,M3,0.07303473291626061,0.10722150875093206,0.0020497870012687667,1,0.9070194570395455,0.9006485679848476,-0.006370889054697848
AP001816.1,M4,0.14784156892507416,0.01900816374803327,-0.00303772128639674,1,0.6463295643689376,0.6596452964472249,0.01331573207828729
AP001830.1,M7,0.09609915340200581,0.1572247020344042,8.747689743889889e-4,1,0.964414853928715,0.9389312977099237,-0.02548355621879128
AP001885.2,M7,0.02530078766850452,0.1366404575375535,0.0014584456081151906,0.9743589743589743,0.9404235780290421,0.9236641221374046,-0.01675945589163752
AP001922.3,M7,0.013041131626698288,0.0995647400131201,0.003276618196308144,0.9743589743589743,0.9827813809332492,0.9764678872754405,-0.006313493657808644
AP002026.1,M7,0.47745505287548096,0.287688053764378,0.0020506319437919775,1,0.8572576479366355,0.8272398553635998,-0.030017792573035718
AP002360.1,M3,0.4085744767556616,-0.4604038493808362,-0.006703173347067168,1,0.7007977960167595,0.754806864489468,0.05400906847270848
AP002381.2,M3,0.6560729509286101,-0.1326219953481802,-0.004203000150770599,1,0.750731791310337,0.7804052115020376,0.029673420191700606
AP002387.2,M2,0.2969285543035828,-0.6865300323169343,-0.010010610602817563,1,0.5985765941571486,0.6639499512139126,0.06537335705676406
AP002433.2,M7,0.5300031290959992,0.5922772205112379,0.007835842040143317,1,0.9780749583883372,0.8629971876255524,-0.1150777707627848
AP002490.1,M7,0.7794805698534608,0.3273236997970823,0.006326938856255308,1,0.8066923032772771,0.7816679102335993,-0.025024393043677873
AP002495.1,M7,0.24149726173565256,1.1691149346082241,0.016250194379833844,1,0.7457957871778683,0.6653274407392528,-0.08046834643861556
AP002748.4,M4,0.1734947648701609,0.1557713354006358,0.002223389491298849,1,0.7045284968145554,0.7071686850714572,0.002640188256901821
AP002761.3,M3,0.6917361396731941,-0.2543342648660447,-0.003517318900353992,1,0.7480342076565459,0.7918842908798714,0.04385008322332551
AP002761.4,M4,0.2067963405049248,-0.2792739913588935,9.900360671332938e-4,1,0.44458474430350686,0.4983068357917695,0.053722091488262624
AP002784.1,M3,0.32355653997641,-0.09329886665712728,-0.0011432738125158489,0.9473684210526316,0.9167766745107042,0.9592492682086896,0.042472593697985395
AP002807.1,M7,0.7085346713230964,0.621729156026138,0.00869882067639634,1,0.7623256614819491,0.7196808815932962,-0.042644779888652895
AP002812.5,M7,0.5557541084300259,0.6638754101249331,0.00883400647219028,1,0.9986799058715491,0.902829593066636,-0.09585031280491307
AP002840.2,M7,0.8295511597164847,0.4433819212447796,0.004245711471291018,1,0.8466968949090283,0.7984847615221259,-0.048212133386902445
AP002851.1,M7,0.04090085731236992,0.10793776129829524,0.0026245189055115713,0.9743589743589743,0.9683751363140676,0.956322102967342,-0.012053033346725583
AP002884.3,M3,0.44017682490350474,-0.04524135215678182,-0.0015195183560372182,0.9743589743589743,0.969178671870516,0.9859955231590426,0.016816851288526613
AP002907.1,M3,0.8823663894597297,-0.06776888778404544,-0.0032048857132696354,1,0.866900074614016,0.9000172186190668,0.033117144005050836
AP003068.2,M4,0.3884808723197535,-0.09348418036385908,-0.0026620702786285823,1,0.5958790105033577,0.6164265625896803,0.02054755208632264
AP003119.1,M7,0.5342809482837214,0.3376527775919147,0.002540174302401344,1,0.9572978247144579,0.8921540492452505,-0.06514377546920735
AP003119.2,M3,0.030753920429101522,0.14709639260458207,0.0010651688227705557,0.9743589743589743,0.8982379613155025,0.8849796246341043,-0.013258336681398197
AP003119.3,M2,0.019722359846353732,-0.3029922370843501,-0.003058906937288969,1,0.5310796074154853,0.5789473684210527,0.04786776100556733
AP003120.1,M7,0.4745673511559301,0.23470936487496719,0.0026812739164689256,1,0.9377833897721403,0.8993858692532859,-0.03839752051885437
AP003170.4,M3,0.6198229304974368,0.019174629926700604,-3.519523483235195e-4,1,0.9140216954600241,0.9268782643631981,0.012856568903173993
AP003307.1,M3,0.382557922877814,-0.5515052703701437,-0.007276344192646971,1,0.732135682718246,0.8082419789932848,0.07610629627503873
AP003392.5,M3,0.09379104331452892,0.08463950463962355,0.002174711286775817,1,0.9535671239166619,0.9475406072432991,-0.006026516673362736
AP003396.3,M7,0.5656816678649461,0.2636452633519779,0.00464900436535807,1,0.973253745049647,0.9244102622969638,-0.04884348275268324
AP003419.2,M7,0.6121669571006174,0.5581190798841975,0.0078365400136141,1,0.93296217643345,0.8365953050565345,-0.09636687137691557
AP003419.3,M3,0.09995124253957188,0.16419467585043623,8.575258256978394e-4,1,0.8701716122366986,0.8586925328588647,-0.011479079377833878
AP003469.4,M3,0.16695540606884152,-0.39887374661102637,-0.007231603263363721,1,0.649141938816507,0.6922458818802733,0.043103943063766303
AP003486.1,M4,0.13792933045754563,-0.1864070353792453,-0.0026579114203036593,0.9743589743589743,0.6182058198932445,0.6438615623027033,0.02565574240945878
AP003498.2,M3,0.32055789934615775,-0.2260230662649576,-0.0037320019681707497,0.9743589743589743,0.7038397520518854,0.7381048039947197,0.034265051942834246
AP003501.1,M7,0.7416401417841452,0.3332632958763808,0.004087565885994768,1,0.8793548757389658,0.8379727945818746,-0.04138208115709119
AP003559.1,M7,0.615416315828542,0.30489316011582535,0.004928231808954547,1,0.9665384836136142,0.9054697813235378,-0.06106870229007633
AP004609.3,M3,0.7320478771247234,-0.15015514913189687,-0.0032947453751843007,1,0.7600298456063823,0.7934339665958791,0.033404120989496744
AP005136.3,M7,0.3400981903542375,0.247657901686269,0.0018803157667396408,1,0.8472134534810308,0.8255179934569248,-0.02169546002410605
AP005136.4,M7,0.6487282690951134,0.3460032827388302,0.004263684218123043,1,0.9397348332663721,0.8786087355794066,-0.06112609768696553
AP005137.1,M3,0.40079494458736065,0.0017913642797156015,0.001345306082397258,1,0.9657349480571659,0.9768122596567755,0.011077311599609674
AP005137.2,M7,0.4909510480057777,0.7770595263131614,0.012180315983953484,1,0.7296102852551225,0.6820295012340011,-0.047580784021121425
AP005233.2,M7,0.23397493464731178,0.2245767678835353,0.001350429660736553,0.9743589743589743,0.9325604086552258,0.8965734948057166,-0.03598691384950925
AP005264.1,M3,0.38166995139702,0.020880597515637866,8.418449240540431e-4,0.9743589743589743,0.8586925328588647,0.8744762670033863,0.01578373414452161
AP005329.1,M3,0.7231851438301874,-0.2534798030069494,-0.003929457482688925,1,0.8109969580439649,0.8735579406531596,0.06256098260919474
AP005329.3,M3,0.186051275554038,0.1699745893667739,3.904391259895098e-4,1,0.7604316133846065,0.755839981633473,-0.004591631751133529
AP005432.1,M7,0.5711438994956084,0.3892670202802737,0.002524841883821337,1,0.7971072719967859,0.7667451070424152,-0.03036216495437072
AP005432.2,M3,0.3238217066638057,-0.4263143715231381,-0.00919094382108422,1,0.8490501061814842,0.9651609940882742,0.11611088790678992
AP005482.1,M3,0.4516326575300308,0.04091169222922808,8.442831998624476e-4,1,0.9238363083280721,0.9310681283361074,0.00723182000803535
AP005482.3,M3,0.4266345784395087,0.10865241599935871,3.152600573773735e-4,1,0.8574872295241922,0.8578889973024163,4.017677782240936e-4
AP006248.4,M7,0.5802856651868693,0.4028711370386526,0.005296307707234549,1,0.989496642369282,0.9189576995924926,-0.0705389427767894
AP006261.1,M7,0.575937624267059,0.39361544905973034,0.005926656990064423,0.9743589743589743,0.8805601790736383,0.8285599494920507,-0.052000229581587565
