gene_id,4 h Ctrl,4 h Tam,4 h D,4 h DT,4D_L_CPT,4DT_L_CPT,4D_H_CPT,4DT_H_CPT,24 h Ctrl,24 h Tam,24 h D,24 h DT,24D_L_CPT,24DT_L_CPT,24D_H_CPT,24DT_H_CPT
ENSG00000205544_TMEM256,8.772305481904596,8.738499678290616,9.01450893402001,8.555260094964448,9.057976114787506,9.245038543311862,9.647431366723456,9.391778838030834,8.662733397782251,8.64898099806381,8.349617553935088,7.4676882514851535,7.829622533303095,7.408963772251402,6.775286581214717,6.831854965078517
ENSG00000205559_CHKB-DT,5.5486215433590935,5.893125205254448,5.724615234722419,5.672080440543955,6.2557154097923435,6.428738988358386,6.645895469119437,6.3644400742861595,6.16129882351785,5.596483932200442,5.772430952586217,6.487754564652204,5.96722235499578,6.447101050213455,6.837116808869526,7.28471855732341
ENSG00000205560_CPT1B,8.755229706507581,8.662440710078322,8.750631740086913,8.611359107944496,9.20786319715741,8.699407188056638,9.718775199352766,9.125167760665011,9.295463685925895,9.283363457591733,10.20266767485305,11.38964104952463,9.740147826873091,11.260457576017016,11.572371718966092,12.131372533048038
ENSG00000205562_AL049775.1,0.4315670652808291,1.130433573009477,1.7682066385244175,1.8937267366660204,0.5113008948142576,1.0904025670370794,3.5428505926309275,3.847152932463041,0.5011875305374872,0.0,0.0,0.5311989052464736,2.3518345478840668,2.7136304669708737,1.8792222231311815,1.4492579500292697
ENSG00000205571_SMN2,8.928291773759767,9.258689391547186,8.804174478528157,9.26511697984492,8.986008805871869,9.112571596706996,8.383631623112542,8.725710115764947,8.924057923198358,9.243087986087243,9.24881379217365,9.504982352565923,9.262212981087153,9.715188255583566,9.299903547557914,9.97528473356424
ENSG00000205572_SERF1B,9.005985918017975,9.205167755083098,9.156865871451018,9.195337760111329,9.526670425365799,9.69115571818023,9.012370956026594,9.196759895567602,9.202669456640935,9.024943005368078,8.847027024578239,8.727019011193821,9.586090715827467,9.377865733594223,9.167442386427666,8.812742359483675
ENSG00000205581_HMGN1,12.415302645120388,12.436558033240267,12.423485212594116,12.39457856176945,12.568585055331031,12.724559608349207,12.793461466670173,12.703204378655247,12.321205904594475,12.368297694797338,12.110930737050241,11.6443993767918,12.415400791072337,11.794985634550892,11.455365609187162,10.923662526989887
ENSG00000205592_MUC19,2.132790071817274,1.149216135418617,1.946445358798669,1.4398139998970958,3.7545181822347446,4.120121848950748,3.3297595748558604,3.2242509409912152,1.9224364325113985,2.896710317415595,3.9947391003840296,4.693550115530822,6.0049347044291626,5.60438620845842,5.873272676191356,6.002339702519897
ENSG00000205593_DENND6B,6.245986213836028,6.447130554772825,6.575447677324068,6.042056484163682,7.109725893838499,6.736718287342029,7.250828080446711,6.982031918848325,7.151363854985473,6.579301655792714,6.714382052497314,7.512306825286609,7.195912711148975,8.023342886666658,7.94335010640761,8.396616922771399
ENSG00000205609_EIF3CL,12.289816128630742,12.444649730094334,12.727116598336215,12.377457103419804,12.414307961091417,12.501776000064742,12.946756864556953,12.77504475999433,12.459636368465029,12.399084726848745,12.4153237721023,12.547110949110458,12.107517981741506,12.236683760878869,11.926428754406398,12.461725901686492
