gene_id,x_comparison_id,x_baseline_mode,x_baseline_label,x_condition_label,x_baseline_rank,x_condition_rank,x_rank_shift,x_band,y_comparison_id,y_baseline_mode,y_baseline_label,y_condition_label,y_baseline_rank,y_condition_rank,y_rank_shift,y_band,x_axis_label,y_axis_label
ENSG00000100767_PAPLN,matched::24 h Ctrl__vs__24 h Tam,matched,24 h Ctrl,24 h Tam,8956,8724,232,mid,matched::24 h D__vs__24 h DT,matched,24 h D,24 h DT,8484,7116,1368,mid,"Dox OFF: Tam vs Ctrl
Tam/MYC-ER ON vs OFF","Dox ON: DT vs D
Tam/MYC-ER ON vs OFF"
ENSG00000155755_TMEM237,matched::24 h Ctrl__vs__24 h Tam,matched,24 h Ctrl,24 h Tam,8957,8513,444,mid,matched::24 h D__vs__24 h DT,matched,24 h D,24 h DT,8596,8791,-195,mid,"Dox OFF: Tam vs Ctrl
Tam/MYC-ER ON vs OFF","Dox ON: DT vs D
Tam/MYC-ER ON vs OFF"
ENSG00000161677_JOSD2,matched::24 h Ctrl__vs__24 h Tam,matched,24 h Ctrl,24 h Tam,8958,9111,-153,mid,matched::24 h D__vs__24 h DT,matched,24 h D,24 h DT,8972,9369,-397,mid,"Dox OFF: Tam vs Ctrl
Tam/MYC-ER ON vs OFF","Dox ON: DT vs D
Tam/MYC-ER ON vs OFF"
ENSG00000127080_IPPK,matched::24 h Ctrl__vs__24 h Tam,matched,24 h Ctrl,24 h Tam,8959,8637,322,mid,matched::24 h D__vs__24 h DT,matched,24 h D,24 h DT,9020,8084,936,mid,"Dox OFF: Tam vs Ctrl
Tam/MYC-ER ON vs OFF","Dox ON: DT vs D
Tam/MYC-ER ON vs OFF"
ENSG00000129484_PARP2,matched::24 h Ctrl__vs__24 h Tam,matched,24 h Ctrl,24 h Tam,8960,8062,898,mid,matched::24 h D__vs__24 h DT,matched,24 h D,24 h DT,8316,8586,-270,mid,"Dox OFF: Tam vs Ctrl
Tam/MYC-ER ON vs OFF","Dox ON: DT vs D
Tam/MYC-ER ON vs OFF"
ENSG00000138172_CALHM2,matched::24 h Ctrl__vs__24 h Tam,matched,24 h Ctrl,24 h Tam,8961,8531,430,mid,matched::24 h D__vs__24 h DT,matched,24 h D,24 h DT,7809,8158,-349,mid,"Dox OFF: Tam vs Ctrl
Tam/MYC-ER ON vs OFF","Dox ON: DT vs D
Tam/MYC-ER ON vs OFF"
ENSG00000183579_ZNRF3,matched::24 h Ctrl__vs__24 h Tam,matched,24 h Ctrl,24 h Tam,8962,8839,123,mid,matched::24 h D__vs__24 h DT,matched,24 h D,24 h DT,8671,8359,312,mid,"Dox OFF: Tam vs Ctrl
Tam/MYC-ER ON vs OFF","Dox ON: DT vs D
Tam/MYC-ER ON vs OFF"
ENSG00000111231_GPN3,matched::24 h Ctrl__vs__24 h Tam,matched,24 h Ctrl,24 h Tam,8963,8729,234,mid,matched::24 h D__vs__24 h DT,matched,24 h D,24 h DT,8507,9394,-887,mid,"Dox OFF: Tam vs Ctrl
Tam/MYC-ER ON vs OFF","Dox ON: DT vs D
Tam/MYC-ER ON vs OFF"
ENSG00000136231_IGF2BP3,matched::24 h Ctrl__vs__24 h Tam,matched,24 h Ctrl,24 h Tam,8964,9051,-87,mid,matched::24 h D__vs__24 h DT,matched,24 h D,24 h DT,9083,9602,-519,mid,"Dox OFF: Tam vs Ctrl
Tam/MYC-ER ON vs OFF","Dox ON: DT vs D
Tam/MYC-ER ON vs OFF"
ENSG00000263002_ZNF234,matched::24 h Ctrl__vs__24 h Tam,matched,24 h Ctrl,24 h Tam,8965,9290,-325,mid,matched::24 h D__vs__24 h DT,matched,24 h D,24 h DT,8796,7942,854,mid,"Dox OFF: Tam vs Ctrl
Tam/MYC-ER ON vs OFF","Dox ON: DT vs D
Tam/MYC-ER ON vs OFF"
ENSG00000105245_NUMBL,matched::24 h Ctrl__vs__24 h Tam,matched,24 h Ctrl,24 h Tam,8966,8903,63,mid,matched::24 h D__vs__24 h DT,matched,24 h D,24 h DT,8779,7567,1212,mid,"Dox OFF: Tam vs Ctrl
Tam/MYC-ER ON vs OFF","Dox ON: DT vs D
Tam/MYC-ER ON vs OFF"
ENSG00000117791_MARC2,matched::24 h Ctrl__vs__24 h Tam,matched,24 h Ctrl,24 h Tam,8967,9048,-81,mid,matched::24 h D__vs__24 h DT,matched,24 h D,24 h DT,8996,8967,29,mid,"Dox OFF: Tam vs Ctrl
Tam/MYC-ER ON vs OFF","Dox ON: DT vs D
Tam/MYC-ER ON vs OFF"
ENSG00000126561_STAT5A,matched::24 h Ctrl__vs__24 h Tam,matched,24 h Ctrl,24 h Tam,8968,9199,-231,mid,matched::24 h D__vs__24 h DT,matched,24 h D,24 h DT,9427,9780,-353,mid,"Dox OFF: Tam vs Ctrl
Tam/MYC-ER ON vs OFF","Dox ON: DT vs D
Tam/MYC-ER ON vs OFF"
ENSG00000002822_MAD1L1,matched::24 h Ctrl__vs__24 h Tam,matched,24 h Ctrl,24 h Tam,8969,9087,-118,mid,matched::24 h D__vs__24 h DT,matched,24 h D,24 h DT,8408,7504,904,mid,"Dox OFF: Tam vs Ctrl
Tam/MYC-ER ON vs OFF","Dox ON: DT vs D
Tam/MYC-ER ON vs OFF"
ENSG00000111727_HCFC2,matched::24 h Ctrl__vs__24 h Tam,matched,24 h Ctrl,24 h Tam,8970,8759,211,mid,matched::24 h D__vs__24 h DT,matched,24 h D,24 h DT,8756,9274,-518,mid,"Dox OFF: Tam vs Ctrl
Tam/MYC-ER ON vs OFF","Dox ON: DT vs D
Tam/MYC-ER ON vs OFF"
ENSG00000106125_MINDY4,matched::24 h Ctrl__vs__24 h Tam,matched,24 h Ctrl,24 h Tam,8971,8874,97,mid,matched::24 h D__vs__24 h DT,matched,24 h D,24 h DT,8247,6857,1390,mid,"Dox OFF: Tam vs Ctrl
Tam/MYC-ER ON vs OFF","Dox ON: DT vs D
Tam/MYC-ER ON vs OFF"
ENSG00000151229_SLC2A13,matched::24 h Ctrl__vs__24 h Tam,matched,24 h Ctrl,24 h Tam,8972,9288,-316,mid,matched::24 h D__vs__24 h DT,matched,24 h D,24 h DT,9465,9729,-264,mid,"Dox OFF: Tam vs Ctrl
Tam/MYC-ER ON vs OFF","Dox ON: DT vs D
Tam/MYC-ER ON vs OFF"
ENSG00000164603_BMT2,matched::24 h Ctrl__vs__24 h Tam,matched,24 h Ctrl,24 h Tam,8973,9170,-197,mid,matched::24 h D__vs__24 h DT,matched,24 h D,24 h DT,9363,10546,-1183,mid,"Dox OFF: Tam vs Ctrl
Tam/MYC-ER ON vs OFF","Dox ON: DT vs D
Tam/MYC-ER ON vs OFF"
ENSG00000152669_CCNO,matched::24 h Ctrl__vs__24 h Tam,matched,24 h Ctrl,24 h Tam,8974,9621,-647,mid,matched::24 h D__vs__24 h DT,matched,24 h D,24 h DT,9508,9291,217,mid,"Dox OFF: Tam vs Ctrl
Tam/MYC-ER ON vs OFF","Dox ON: DT vs D
Tam/MYC-ER ON vs OFF"
ENSG00000146574_CCZ1B,matched::24 h Ctrl__vs__24 h Tam,matched,24 h Ctrl,24 h Tam,8975,9070,-95,mid,matched::24 h D__vs__24 h DT,matched,24 h D,24 h DT,8664,8123,541,mid,"Dox OFF: Tam vs Ctrl
Tam/MYC-ER ON vs OFF","Dox ON: DT vs D
Tam/MYC-ER ON vs OFF"
ENSG00000107872_FBXL15,matched::24 h Ctrl__vs__24 h Tam,matched,24 h Ctrl,24 h Tam,8976,9059,-83,mid,matched::24 h D__vs__24 h DT,matched,24 h D,24 h DT,9518,9529,-11,mid,"Dox OFF: Tam vs Ctrl
Tam/MYC-ER ON vs OFF","Dox ON: DT vs D
Tam/MYC-ER ON vs OFF"
ENSG00000124659_TBCC,matched::24 h Ctrl__vs__24 h Tam,matched,24 h Ctrl,24 h Tam,8977,9063,-86,mid,matched::24 h D__vs__24 h DT,matched,24 h D,24 h DT,9278,9579,-301,mid,"Dox OFF: Tam vs Ctrl
Tam/MYC-ER ON vs OFF","Dox ON: DT vs D
Tam/MYC-ER ON vs OFF"
ENSG00000124217_MOCS3,matched::24 h Ctrl__vs__24 h Tam,matched,24 h Ctrl,24 h Tam,8978,8925,53,mid,matched::24 h D__vs__24 h DT,matched,24 h D,24 h DT,9255,9953,-698,mid,"Dox OFF: Tam vs Ctrl
Tam/MYC-ER ON vs OFF","Dox ON: DT vs D
Tam/MYC-ER ON vs OFF"
ENSG00000161888_SPC24,matched::24 h Ctrl__vs__24 h Tam,matched,24 h Ctrl,24 h Tam,8979,6717,2262,mid,matched::24 h D__vs__24 h DT,matched,24 h D,24 h DT,6451,6970,-519,mid,"Dox OFF: Tam vs Ctrl
Tam/MYC-ER ON vs OFF","Dox ON: DT vs D
Tam/MYC-ER ON vs OFF"
ENSG00000162078_ZG16B,matched::24 h Ctrl__vs__24 h Tam,matched,24 h Ctrl,24 h Tam,8980,10101,-1121,mid,matched::24 h D__vs__24 h DT,matched,24 h D,24 h DT,10443,10978,-535,mid,"Dox OFF: Tam vs Ctrl
Tam/MYC-ER ON vs OFF","Dox ON: DT vs D
Tam/MYC-ER ON vs OFF"
ENSG00000165632_TAF3,matched::24 h Ctrl__vs__24 h Tam,matched,24 h Ctrl,24 h Tam,8981,8765,216,mid,matched::24 h D__vs__24 h DT,matched,24 h D,24 h DT,8562,8527,35,mid,"Dox OFF: Tam vs Ctrl
Tam/MYC-ER ON vs OFF","Dox ON: DT vs D
Tam/MYC-ER ON vs OFF"
ENSG00000100211_CBY1,matched::24 h Ctrl__vs__24 h Tam,matched,24 h Ctrl,24 h Tam,8982,9157,-175,mid,matched::24 h D__vs__24 h DT,matched,24 h D,24 h DT,9186,9305,-119,mid,"Dox OFF: Tam vs Ctrl
Tam/MYC-ER ON vs OFF","Dox ON: DT vs D
Tam/MYC-ER ON vs OFF"
ENSG00000162066_AMDHD2,matched::24 h Ctrl__vs__24 h Tam,matched,24 h Ctrl,24 h Tam,8983,9421,-438,mid,matched::24 h D__vs__24 h DT,matched,24 h D,24 h DT,8356,7160,1196,mid,"Dox OFF: Tam vs Ctrl
Tam/MYC-ER ON vs OFF","Dox ON: DT vs D
Tam/MYC-ER ON vs OFF"
ENSG00000164008_C1orf50,matched::24 h Ctrl__vs__24 h Tam,matched,24 h Ctrl,24 h Tam,8984,9514,-530,mid,matched::24 h D__vs__24 h DT,matched,24 h D,24 h DT,9349,9595,-246,mid,"Dox OFF: Tam vs Ctrl
Tam/MYC-ER ON vs OFF","Dox ON: DT vs D
Tam/MYC-ER ON vs OFF"
ENSG00000068394_GPKOW,matched::24 h Ctrl__vs__24 h Tam,matched,24 h Ctrl,24 h Tam,8985,9029,-44,mid,matched::24 h D__vs__24 h DT,matched,24 h D,24 h DT,9118,9534,-416,mid,"Dox OFF: Tam vs Ctrl
Tam/MYC-ER ON vs OFF","Dox ON: DT vs D
Tam/MYC-ER ON vs OFF"
ENSG00000166886_NAB2,matched::24 h Ctrl__vs__24 h Tam,matched,24 h Ctrl,24 h Tam,8986,9541,-555,mid,matched::24 h D__vs__24 h DT,matched,24 h D,24 h DT,9472,9730,-258,mid,"Dox OFF: Tam vs Ctrl
Tam/MYC-ER ON vs OFF","Dox ON: DT vs D
Tam/MYC-ER ON vs OFF"
ENSG00000166507_NDST2,matched::24 h Ctrl__vs__24 h Tam,matched,24 h Ctrl,24 h Tam,8987,9329,-342,mid,matched::24 h D__vs__24 h DT,matched,24 h D,24 h DT,8524,7402,1122,mid,"Dox OFF: Tam vs Ctrl
Tam/MYC-ER ON vs OFF","Dox ON: DT vs D
Tam/MYC-ER ON vs OFF"
ENSG00000185880_TRIM69,matched::24 h Ctrl__vs__24 h Tam,matched,24 h Ctrl,24 h Tam,8988,8432,556,mid,matched::24 h D__vs__24 h DT,matched,24 h D,24 h DT,8226,9392,-1166,mid,"Dox OFF: Tam vs Ctrl
Tam/MYC-ER ON vs OFF","Dox ON: DT vs D
Tam/MYC-ER ON vs OFF"
ENSG00000177595_PIDD1,matched::24 h Ctrl__vs__24 h Tam,matched,24 h Ctrl,24 h Tam,8989,9248,-259,mid,matched::24 h D__vs__24 h DT,matched,24 h D,24 h DT,8237,6011,2226,mid,"Dox OFF: Tam vs Ctrl
Tam/MYC-ER ON vs OFF","Dox ON: DT vs D
Tam/MYC-ER ON vs OFF"
ENSG00000141428_C18orf21,matched::24 h Ctrl__vs__24 h Tam,matched,24 h Ctrl,24 h Tam,8990,8799,191,mid,matched::24 h D__vs__24 h DT,matched,24 h D,24 h DT,8775,9454,-679,mid,"Dox OFF: Tam vs Ctrl
Tam/MYC-ER ON vs OFF","Dox ON: DT vs D
Tam/MYC-ER ON vs OFF"
ENSG00000142528_ZNF473,matched::24 h Ctrl__vs__24 h Tam,matched,24 h Ctrl,24 h Tam,8991,8560,431,mid,matched::24 h D__vs__24 h DT,matched,24 h D,24 h DT,8449,8090,359,mid,"Dox OFF: Tam vs Ctrl
Tam/MYC-ER ON vs OFF","Dox ON: DT vs D
Tam/MYC-ER ON vs OFF"
ENSG00000189114_BLOC1S3,matched::24 h Ctrl__vs__24 h Tam,matched,24 h Ctrl,24 h Tam,8992,8557,435,mid,matched::24 h D__vs__24 h DT,matched,24 h D,24 h DT,8603,9068,-465,mid,"Dox OFF: Tam vs Ctrl
Tam/MYC-ER ON vs OFF","Dox ON: DT vs D
Tam/MYC-ER ON vs OFF"
ENSG00000223768_LINC00205,matched::24 h Ctrl__vs__24 h Tam,matched,24 h Ctrl,24 h Tam,8993,9077,-84,mid,matched::24 h D__vs__24 h DT,matched,24 h D,24 h DT,8870,7833,1037,mid,"Dox OFF: Tam vs Ctrl
Tam/MYC-ER ON vs OFF","Dox ON: DT vs D
Tam/MYC-ER ON vs OFF"
ENSG00000180098_TRNAU1AP,matched::24 h Ctrl__vs__24 h Tam,matched,24 h Ctrl,24 h Tam,8994,8940,54,mid,matched::24 h D__vs__24 h DT,matched,24 h D,24 h DT,8395,7782,613,mid,"Dox OFF: Tam vs Ctrl
Tam/MYC-ER ON vs OFF","Dox ON: DT vs D
Tam/MYC-ER ON vs OFF"
ENSG00000186104_CYP2R1,matched::24 h Ctrl__vs__24 h Tam,matched,24 h Ctrl,24 h Tam,8995,9163,-168,mid,matched::24 h D__vs__24 h DT,matched,24 h D,24 h DT,9297,8917,380,mid,"Dox OFF: Tam vs Ctrl
Tam/MYC-ER ON vs OFF","Dox ON: DT vs D
Tam/MYC-ER ON vs OFF"
ENSG00000125354_SEPTIN6,matched::24 h Ctrl__vs__24 h Tam,matched,24 h Ctrl,24 h Tam,8996,9108,-112,mid,matched::24 h D__vs__24 h DT,matched,24 h D,24 h DT,9489,9437,52,mid,"Dox OFF: Tam vs Ctrl
Tam/MYC-ER ON vs OFF","Dox ON: DT vs D
Tam/MYC-ER ON vs OFF"
ENSG00000162642_C1orf52,matched::24 h Ctrl__vs__24 h Tam,matched,24 h Ctrl,24 h Tam,8997,8880,117,mid,matched::24 h D__vs__24 h DT,matched,24 h D,24 h DT,9152,9120,32,mid,"Dox OFF: Tam vs Ctrl
Tam/MYC-ER ON vs OFF","Dox ON: DT vs D
Tam/MYC-ER ON vs OFF"
ENSG00000066697_MSANTD3,matched::24 h Ctrl__vs__24 h Tam,matched,24 h Ctrl,24 h Tam,8998,8357,641,mid,matched::24 h D__vs__24 h DT,matched,24 h D,24 h DT,8626,9172,-546,mid,"Dox OFF: Tam vs Ctrl
Tam/MYC-ER ON vs OFF","Dox ON: DT vs D
Tam/MYC-ER ON vs OFF"
ENSG00000082497_SERTAD4,matched::24 h Ctrl__vs__24 h Tam,matched,24 h Ctrl,24 h Tam,8999,8491,508,mid,matched::24 h D__vs__24 h DT,matched,24 h D,24 h DT,8801,9770,-969,mid,"Dox OFF: Tam vs Ctrl
Tam/MYC-ER ON vs OFF","Dox ON: DT vs D
Tam/MYC-ER ON vs OFF"
ENSG00000154188_ANGPT1,matched::24 h Ctrl__vs__24 h Tam,matched,24 h Ctrl,24 h Tam,9000,8403,597,mid,matched::24 h D__vs__24 h DT,matched,24 h D,24 h DT,8550,9715,-1165,mid,"Dox OFF: Tam vs Ctrl
Tam/MYC-ER ON vs OFF","Dox ON: DT vs D
Tam/MYC-ER ON vs OFF"
ENSG00000173653_RCE1,matched::24 h Ctrl__vs__24 h Tam,matched,24 h Ctrl,24 h Tam,9001,9150,-149,mid,matched::24 h D__vs__24 h DT,matched,24 h D,24 h DT,8532,7053,1479,mid,"Dox OFF: Tam vs Ctrl
Tam/MYC-ER ON vs OFF","Dox ON: DT vs D
Tam/MYC-ER ON vs OFF"
ENSG00000165675_ENOX2,matched::24 h Ctrl__vs__24 h Tam,matched,24 h Ctrl,24 h Tam,9002,8619,383,mid,matched::24 h D__vs__24 h DT,matched,24 h D,24 h DT,8634,9423,-789,mid,"Dox OFF: Tam vs Ctrl
Tam/MYC-ER ON vs OFF","Dox ON: DT vs D
Tam/MYC-ER ON vs OFF"
ENSG00000274512_TBC1D3L,matched::24 h Ctrl__vs__24 h Tam,matched,24 h Ctrl,24 h Tam,9003,9242,-239,mid,matched::24 h D__vs__24 h DT,matched,24 h D,24 h DT,8038,5434,2604,mid,"Dox OFF: Tam vs Ctrl
Tam/MYC-ER ON vs OFF","Dox ON: DT vs D
Tam/MYC-ER ON vs OFF"
ENSG00000010219_DYRK4,matched::24 h Ctrl__vs__24 h Tam,matched,24 h Ctrl,24 h Tam,9004,8767,237,mid,matched::24 h D__vs__24 h DT,matched,24 h D,24 h DT,8864,9718,-854,mid,"Dox OFF: Tam vs Ctrl
Tam/MYC-ER ON vs OFF","Dox ON: DT vs D
Tam/MYC-ER ON vs OFF"
ENSG00000158552_ZFAND2B,matched::24 h Ctrl__vs__24 h Tam,matched,24 h Ctrl,24 h Tam,9005,9216,-211,mid,matched::24 h D__vs__24 h DT,matched,24 h D,24 h DT,8901,8821,80,mid,"Dox OFF: Tam vs Ctrl
Tam/MYC-ER ON vs OFF","Dox ON: DT vs D
Tam/MYC-ER ON vs OFF"
ENSG00000143845_ETNK2,matched::24 h Ctrl__vs__24 h Tam,matched,24 h Ctrl,24 h Tam,9006,6694,2312,mid,matched::24 h D__vs__24 h DT,matched,24 h D,24 h DT,6588,7192,-604,mid,"Dox OFF: Tam vs Ctrl
Tam/MYC-ER ON vs OFF","Dox ON: DT vs D
Tam/MYC-ER ON vs OFF"
ENSG00000130766_SESN2,matched::24 h Ctrl__vs__24 h Tam,matched,24 h Ctrl,24 h Tam,9007,8677,330,mid,matched::24 h D__vs__24 h DT,matched,24 h D,24 h DT,9196,8822,374,mid,"Dox OFF: Tam vs Ctrl
Tam/MYC-ER ON vs OFF","Dox ON: DT vs D
Tam/MYC-ER ON vs OFF"
ENSG00000142731_PLK4,matched::24 h Ctrl__vs__24 h Tam,matched,24 h Ctrl,24 h Tam,9008,7064,1944,mid,matched::24 h D__vs__24 h DT,matched,24 h D,24 h DT,6778,6631,147,mid,"Dox OFF: Tam vs Ctrl
Tam/MYC-ER ON vs OFF","Dox ON: DT vs D
Tam/MYC-ER ON vs OFF"
ENSG00000155592_ZKSCAN2,matched::24 h Ctrl__vs__24 h Tam,matched,24 h Ctrl,24 h Tam,9009,9066,-57,mid,matched::24 h D__vs__24 h DT,matched,24 h D,24 h DT,9289,9355,-66,mid,"Dox OFF: Tam vs Ctrl
Tam/MYC-ER ON vs OFF","Dox ON: DT vs D
Tam/MYC-ER ON vs OFF"
ENSG00000131652_THOC6,matched::24 h Ctrl__vs__24 h Tam,matched,24 h Ctrl,24 h Tam,9010,8792,218,mid,matched::24 h D__vs__24 h DT,matched,24 h D,24 h DT,9127,9181,-54,mid,"Dox OFF: Tam vs Ctrl
Tam/MYC-ER ON vs OFF","Dox ON: DT vs D
Tam/MYC-ER ON vs OFF"
ENSG00000137656_BUD13,matched::24 h Ctrl__vs__24 h Tam,matched,24 h Ctrl,24 h Tam,9011,8534,477,mid,matched::24 h D__vs__24 h DT,matched,24 h D,24 h DT,8633,8622,11,mid,"Dox OFF: Tam vs Ctrl
Tam/MYC-ER ON vs OFF","Dox ON: DT vs D
Tam/MYC-ER ON vs OFF"
ENSG00000196757_ZNF700,matched::24 h Ctrl__vs__24 h Tam,matched,24 h Ctrl,24 h Tam,9012,9098,-86,mid,matched::24 h D__vs__24 h DT,matched,24 h D,24 h DT,8930,8251,679,mid,"Dox OFF: Tam vs Ctrl
Tam/MYC-ER ON vs OFF","Dox ON: DT vs D
Tam/MYC-ER ON vs OFF"
ENSG00000138785_INTS12,matched::24 h Ctrl__vs__24 h Tam,matched,24 h Ctrl,24 h Tam,9013,8437,576,mid,matched::24 h D__vs__24 h DT,matched,24 h D,24 h DT,8690,9258,-568,mid,"Dox OFF: Tam vs Ctrl
Tam/MYC-ER ON vs OFF","Dox ON: DT vs D
Tam/MYC-ER ON vs OFF"
ENSG00000106733_NMRK1,matched::24 h Ctrl__vs__24 h Tam,matched,24 h Ctrl,24 h Tam,9014,9175,-161,mid,matched::24 h D__vs__24 h DT,matched,24 h D,24 h DT,9116,9347,-231,mid,"Dox OFF: Tam vs Ctrl
Tam/MYC-ER ON vs OFF","Dox ON: DT vs D
Tam/MYC-ER ON vs OFF"
ENSG00000106399_RPA3,matched::24 h Ctrl__vs__24 h Tam,matched,24 h Ctrl,24 h Tam,9015,7800,1215,mid,matched::24 h D__vs__24 h DT,matched,24 h D,24 h DT,8328,9276,-948,mid,"Dox OFF: Tam vs Ctrl
Tam/MYC-ER ON vs OFF","Dox ON: DT vs D
Tam/MYC-ER ON vs OFF"
ENSG00000135318_NT5E,matched::24 h Ctrl__vs__24 h Tam,matched,24 h Ctrl,24 h Tam,9016,10001,-985,mid,matched::24 h D__vs__24 h DT,matched,24 h D,24 h DT,8927,9581,-654,mid,"Dox OFF: Tam vs Ctrl
Tam/MYC-ER ON vs OFF","Dox ON: DT vs D
Tam/MYC-ER ON vs OFF"
ENSG00000124459_ZNF45,matched::24 h Ctrl__vs__24 h Tam,matched,24 h Ctrl,24 h Tam,9017,9086,-69,mid,matched::24 h D__vs__24 h DT,matched,24 h D,24 h DT,8979,9219,-240,mid,"Dox OFF: Tam vs Ctrl
Tam/MYC-ER ON vs OFF","Dox ON: DT vs D
Tam/MYC-ER ON vs OFF"
ENSG00000083828_ZNF586,matched::24 h Ctrl__vs__24 h Tam,matched,24 h Ctrl,24 h Tam,9018,8944,74,mid,matched::24 h D__vs__24 h DT,matched,24 h D,24 h DT,8904,7597,1307,mid,"Dox OFF: Tam vs Ctrl
Tam/MYC-ER ON vs OFF","Dox ON: DT vs D
Tam/MYC-ER ON vs OFF"
ENSG00000106714_CNTNAP3,matched::24 h Ctrl__vs__24 h Tam,matched,24 h Ctrl,24 h Tam,9019,9749,-730,mid,matched::24 h D__vs__24 h DT,matched,24 h D,24 h DT,9045,7931,1114,mid,"Dox OFF: Tam vs Ctrl
Tam/MYC-ER ON vs OFF","Dox ON: DT vs D
Tam/MYC-ER ON vs OFF"
ENSG00000101247_NDUFAF5,matched::24 h Ctrl__vs__24 h Tam,matched,24 h Ctrl,24 h Tam,9020,8468,552,mid,matched::24 h D__vs__24 h DT,matched,24 h D,24 h DT,8629,8453,176,mid,"Dox OFF: Tam vs Ctrl
Tam/MYC-ER ON vs OFF","Dox ON: DT vs D
Tam/MYC-ER ON vs OFF"
ENSG00000278677_HIST1H2AM,matched::24 h Ctrl__vs__24 h Tam,matched,24 h Ctrl,24 h Tam,9021,8366,655,mid,matched::24 h D__vs__24 h DT,matched,24 h D,24 h DT,8134,9191,-1057,mid,"Dox OFF: Tam vs Ctrl
Tam/MYC-ER ON vs OFF","Dox ON: DT vs D
Tam/MYC-ER ON vs OFF"
ENSG00000111077_TNS2,matched::24 h Ctrl__vs__24 h Tam,matched,24 h Ctrl,24 h Tam,9022,8701,321,mid,matched::24 h D__vs__24 h DT,matched,24 h D,24 h DT,7368,5916,1452,mid,"Dox OFF: Tam vs Ctrl
Tam/MYC-ER ON vs OFF","Dox ON: DT vs D
Tam/MYC-ER ON vs OFF"
ENSG00000119772_DNMT3A,matched::24 h Ctrl__vs__24 h Tam,matched,24 h Ctrl,24 h Tam,9023,9423,-400,mid,matched::24 h D__vs__24 h DT,matched,24 h D,24 h DT,9781,9661,120,mid,"Dox OFF: Tam vs Ctrl
Tam/MYC-ER ON vs OFF","Dox ON: DT vs D
Tam/MYC-ER ON vs OFF"
ENSG00000141452_RMC1,matched::24 h Ctrl__vs__24 h Tam,matched,24 h Ctrl,24 h Tam,9024,8584,440,mid,matched::24 h D__vs__24 h DT,matched,24 h D,24 h DT,8555,8649,-94,mid,"Dox OFF: Tam vs Ctrl
Tam/MYC-ER ON vs OFF","Dox ON: DT vs D
Tam/MYC-ER ON vs OFF"
ENSG00000178996_SNX18,matched::24 h Ctrl__vs__24 h Tam,matched,24 h Ctrl,24 h Tam,9025,9864,-839,mid,matched::24 h D__vs__24 h DT,matched,24 h D,24 h DT,9857,10375,-518,mid,"Dox OFF: Tam vs Ctrl
Tam/MYC-ER ON vs OFF","Dox ON: DT vs D
Tam/MYC-ER ON vs OFF"
ENSG00000183386_FHL3,matched::24 h Ctrl__vs__24 h Tam,matched,24 h Ctrl,24 h Tam,9026,8937,89,mid,matched::24 h D__vs__24 h DT,matched,24 h D,24 h DT,8985,9306,-321,mid,"Dox OFF: Tam vs Ctrl
Tam/MYC-ER ON vs OFF","Dox ON: DT vs D
Tam/MYC-ER ON vs OFF"
ENSG00000133997_MED6,matched::24 h Ctrl__vs__24 h Tam,matched,24 h Ctrl,24 h Tam,9027,8616,411,mid,matched::24 h D__vs__24 h DT,matched,24 h D,24 h DT,8936,8916,20,mid,"Dox OFF: Tam vs Ctrl
Tam/MYC-ER ON vs OFF","Dox ON: DT vs D
Tam/MYC-ER ON vs OFF"
ENSG00000158186_MRAS,matched::24 h Ctrl__vs__24 h Tam,matched,24 h Ctrl,24 h Tam,9028,9911,-883,mid,matched::24 h D__vs__24 h DT,matched,24 h D,24 h DT,10906,10952,-46,mid,"Dox OFF: Tam vs Ctrl
Tam/MYC-ER ON vs OFF","Dox ON: DT vs D
Tam/MYC-ER ON vs OFF"
ENSG00000272047_GTF2H5,matched::24 h Ctrl__vs__24 h Tam,matched,24 h Ctrl,24 h Tam,9029,8641,388,mid,matched::24 h D__vs__24 h DT,matched,24 h D,24 h DT,9047,9610,-563,mid,"Dox OFF: Tam vs Ctrl
Tam/MYC-ER ON vs OFF","Dox ON: DT vs D
Tam/MYC-ER ON vs OFF"
ENSG00000158169_FANCC,matched::24 h Ctrl__vs__24 h Tam,matched,24 h Ctrl,24 h Tam,9030,8957,73,mid,matched::24 h D__vs__24 h DT,matched,24 h D,24 h DT,8980,8529,451,mid,"Dox OFF: Tam vs Ctrl
Tam/MYC-ER ON vs OFF","Dox ON: DT vs D
Tam/MYC-ER ON vs OFF"
ENSG00000187736_NHEJ1,matched::24 h Ctrl__vs__24 h Tam,matched,24 h Ctrl,24 h Tam,9031,8813,218,mid,matched::24 h D__vs__24 h DT,matched,24 h D,24 h DT,9002,9220,-218,mid,"Dox OFF: Tam vs Ctrl
Tam/MYC-ER ON vs OFF","Dox ON: DT vs D
Tam/MYC-ER ON vs OFF"
ENSG00000151849_CENPJ,matched::24 h Ctrl__vs__24 h Tam,matched,24 h Ctrl,24 h Tam,9032,7730,1302,mid,matched::24 h D__vs__24 h DT,matched,24 h D,24 h DT,7085,6428,657,mid,"Dox OFF: Tam vs Ctrl
Tam/MYC-ER ON vs OFF","Dox ON: DT vs D
Tam/MYC-ER ON vs OFF"
