timepoint	condition	x	density
4h	Ctrl	11.419354838709678	0.09751759010579943
4h	Ctrl	11.440860215053764	0.09597756906327976
4h	Ctrl	11.46236559139785	0.09444311683569526
4h	Ctrl	11.483870967741936	0.0929162169495767
4h	Ctrl	11.505376344086022	0.09139734109012579
4h	Ctrl	11.526881720430108	0.08988816434074356
4h	Ctrl	11.548387096774194	0.08839027668575371
4h	Ctrl	11.56989247311828	0.08690434807933521
4h	Ctrl	11.591397849462366	0.08543112945259781
4h	Ctrl	11.612903225806452	0.08397230477256719
4h	Ctrl	11.634408602150538	0.08252847323150911
4h	Ctrl	11.655913978494624	0.08110056915464038
4h	Ctrl	11.67741935483871	0.07968977845943107
4h	Ctrl	11.698924731182796	0.07829654120972417
4h	Ctrl	11.720430107526882	0.07692091590466538
4h	Ctrl	11.741935483870968	0.07556357851779112
4h	Ctrl	11.763440860215054	0.07422452636491379
4h	Ctrl	11.78494623655914	0.07290321528993077
4h	Ctrl	11.806451612903226	0.07159946858649203
4h	Ctrl	11.827956989247312	0.07031206428173564
4h	Ctrl	11.849462365591398	0.06904082137452631
4h	Ctrl	11.870967741935484	0.06778464648513248
4h	Ctrl	11.89247311827957	0.06654311692244369
4h	Ctrl	11.913978494623656	0.06531546171292883
4h	Ctrl	11.935483870967744	0.06410111768469257
4h	Ctrl	11.95698924731183	0.06289928887589513
4h	Ctrl	11.978494623655916	0.061710014952957915
4h	Ctrl	12.000000000000002	0.06053282211484222
4h	Ctrl	12.021505376344088	0.05936750175456135
4h	Ctrl	12.043010752688174	0.058215434227965976
4h	Ctrl	12.06451612903226	0.05707668739690584
4h	Ctrl	12.086021505376346	0.055952256927468545
4h	Ctrl	12.107526881720432	0.05484297096895973
4h	Ctrl	12.129032258064518	0.05374942602746943
4h	Ctrl	12.150537634408604	0.05267348265735454
4h	Ctrl	12.17204301075269	0.05161615636116404
4h	Ctrl	12.193548387096776	0.05057850474074126
4h	Ctrl	12.215053763440862	0.04956158680617978
4h	Ctrl	12.236559139784948	0.04856631431870306
4h	Ctrl	12.258064516129034	0.04759397947240862
4h	Ctrl	12.27956989247312	0.04664416580874142
4h	Ctrl	12.301075268817206	0.04571844253814622
4h	Ctrl	12.322580645161292	0.04481632235753037
4h	Ctrl	12.344086021505378	0.04393762546334539
4h	Ctrl	12.365591397849464	0.04308277273366187
4h	Ctrl	12.38709677419355	0.04225057642463525
4h	Ctrl	12.408602150537636	0.04144049866475911
4h	Ctrl	12.430107526881722	0.0406518615467403
4h	Ctrl	12.451612903225808	0.03988324301779305
4h	Ctrl	12.473118279569894	0.03913373958971682
4h	Ctrl	12.49462365591398	0.038402159210511884
4h	Ctrl	12.516129032258066	0.03768663686780505
4h	Ctrl	12.537634408602152	0.03698542203021096
4h	Ctrl	12.559139784946238	0.0362975460739975
4h	Ctrl	12.580645161290324	0.035621156660772
4h	Ctrl	12.60215053763441	0.03495449900420302
4h	Ctrl	12.623655913978496	0.03429662695515271
4h	Ctrl	12.645161290322582	0.03364566381356207
4h	Ctrl	12.666666666666668	0.033000675193694026
4h	Ctrl	12.688172043010754	0.03236058402696149
4h	Ctrl	12.70967741935484	0.03172451281821857
4h	Ctrl	12.731182795698926	0.031091584844097266
4h	Ctrl	12.752688172043012	0.030461180977885194
4h	Ctrl	12.774193548387098	0.029833167396511803
4h	Ctrl	12.795698924731184	0.029207083550188355
4h	Ctrl	12.81720430107527	0.0285832476278304
4h	Ctrl	12.838709677419356	0.027961929466877027
4h	Ctrl	12.860215053763442	0.0273436679445766
4h	Ctrl	12.881720430107528	0.026728530720367752
4h	Ctrl	12.903225806451614	0.026117129823255408
4h	Ctrl	12.9247311827957	0.025510248593940323
4h	Ctrl	12.946236559139786	0.024908784773263158
4h	Ctrl	12.967741935483872	0.024313692500168235
4h	Ctrl	12.989247311827958	0.023725331571512884
4h	Ctrl	13.010752688172044	0.02314489239106863
4h	Ctrl	13.03225806451613	0.022573000508500442
4h	Ctrl	13.053763440860216	0.02201104590714593
4h	Ctrl	13.075268817204302	0.02145939258701047
4h	Ctrl	13.096774193548388	0.02091891129853686
4h	Ctrl	13.118279569892474	0.020390602116019296
4h	Ctrl	13.13978494623656	0.019875379117762493
4h	Ctrl	13.161290322580646	0.019373472035644598
4h	Ctrl	13.182795698924732	0.01888577678194057
4h	Ctrl	13.204301075268818	0.01841282781782648
4h	Ctrl	13.225806451612904	0.01795553738051323
4h	Ctrl	13.24731182795699	0.017513749089848187
4h	Ctrl	13.268817204301076	0.017088181316182078
4h	Ctrl	13.290322580645162	0.016679018104161565
4h	Ctrl	13.311827956989248	0.016285887036138216
4h	Ctrl	13.333333333333334	0.015908669338822345
4h	Ctrl	13.35483870967742	0.01554714245302427
4h	Ctrl	13.376344086021506	0.015201120575680332
4h	Ctrl	13.397849462365592	0.014869893090916778
4h	Ctrl	13.419354838709678	0.01455252331706381
4h	Ctrl	13.440860215053764	0.01424820797525306
4h	Ctrl	13.46236559139785	0.013956359600535855
4h	Ctrl	13.483870967741936	0.01367621504373578
4h	Ctrl	13.505376344086022	0.013406506196539143
4h	Ctrl	13.526881720430108	0.013146581064500134
4h	Ctrl	13.548387096774194	0.012895758096947816
4h	Ctrl	13.56989247311828	0.012653580941901993
4h	Ctrl	13.591397849462366	0.012419399242386123
4h	Ctrl	13.612903225806452	0.012192567475111715
4h	Ctrl	13.634408602150538	0.01197291337011408
4h	Ctrl	13.655913978494624	0.011759956894501312
4h	Ctrl	13.67741935483871	0.011553364485502638
4h	Ctrl	13.698924731182796	0.011353499273499148
4h	Ctrl	13.720430107526882	0.01116007779222745
4h	Ctrl	13.741935483870968	0.010972928355413738
4h	Ctrl	13.763440860215056	0.010792102962144348
4h	Ctrl	13.784946236559142	0.01061729349937578
4h	Ctrl	13.806451612903228	0.010448362606476466
4h	Ctrl	13.827956989247314	0.010285405155543674
4h	Ctrl	13.8494623655914	0.010127835389846667
4h	Ctrl	13.870967741935486	0.009975310763243879
4h	Ctrl	13.892473118279572	0.009827307523209875
4h	Ctrl	13.913978494623658	0.00968321159442859
4h	Ctrl	13.935483870967744	0.009542208657762782
4h	Ctrl	13.95698924731183	0.009403717224904894
4h	Ctrl	13.978494623655916	0.009266963368406059
4h	Ctrl	14.000000000000002	0.009131254449084008
4h	Ctrl	14.021505376344088	0.008995748705595908
4h	Ctrl	14.043010752688174	0.008860085513433712
4h	Ctrl	14.06451612903226	0.008723363275835535
4h	Ctrl	14.086021505376346	0.008585062495254297
4h	Ctrl	14.107526881720432	0.008444984633864033
4h	Ctrl	14.129032258064518	0.008303107090097963
4h	Ctrl	14.150537634408604	0.008158870354968033
4h	Ctrl	14.17204301075269	0.008012643020652405
4h	Ctrl	14.193548387096776	0.007864745857401538
4h	Ctrl	14.215053763440862	0.007715468403379875
4h	Ctrl	14.236559139784948	0.007565051457639789
4h	Ctrl	14.258064516129034	0.007414286749919876
4h	Ctrl	14.27956989247312	0.007264085153658154
4h	Ctrl	14.301075268817206	0.007114727382055555
4h	Ctrl	14.322580645161292	0.006967146473519687
4h	Ctrl	14.344086021505378	0.006822007726256741
4h	Ctrl	14.365591397849464	0.006679854178333528
4h	Ctrl	14.38709677419355	0.006541557211161913
4h	Ctrl	14.408602150537636	0.006407418753638623
4h	Ctrl	14.430107526881722	0.006277733058557291
4h	Ctrl	14.451612903225808	0.006153200189452381
4h	Ctrl	14.473118279569894	0.0060334521573026404
4h	Ctrl	14.49462365591398	0.005918777680549736
4h	Ctrl	14.516129032258066	0.005809212934733471
4h	Ctrl	14.537634408602152	0.005704367967957661
4h	Ctrl	14.559139784946238	0.0056039412308311765
4h	Ctrl	14.580645161290324	0.005507720600439427
4h	Ctrl	14.60215053763441	0.005415150212975698
4h	Ctrl	14.623655913978496	0.005325768664771668
4h	Ctrl	14.645161290322582	0.005239295452316954
4h	Ctrl	14.666666666666668	0.005154900990445675
4h	Ctrl	14.688172043010754	0.005072411858795266
4h	Ctrl	14.70967741935484	0.004991250106268499
4h	Ctrl	14.731182795698926	0.004911094840004454
4h	Ctrl	14.752688172043012	0.004831469984208185
4h	Ctrl	14.774193548387098	0.0047522230108974555
4h	Ctrl	14.795698924731184	0.004672958265579634
4h	Ctrl	14.81720430107527	0.004593427030584295
4h	Ctrl	14.838709677419356	0.004513608813646498
4h	Ctrl	14.860215053763442	0.004433135787996074
4h	Ctrl	14.881720430107528	0.004352110971154872
4h	Ctrl	14.903225806451614	0.0042703010115475734
4h	Ctrl	14.9247311827957	0.0041876199331353885
4h	Ctrl	14.946236559139786	0.004103995583504377
4h	Ctrl	14.967741935483872	0.004019405363269584
4h	Ctrl	14.989247311827958	0.003933844422917647
4h	Ctrl	15.010752688172044	0.0038471965634094313
4h	Ctrl	15.03225806451613	0.0037594625753168427
4h	Ctrl	15.053763440860216	0.003670562394356477
4h	Ctrl	15.075268817204302	0.0035808119061308706
4h	Ctrl	15.096774193548388	0.0034901551548750668
4h	Ctrl	15.118279569892474	0.003398757802139401
4h	Ctrl	15.13978494623656	0.0033066020958751013
4h	Ctrl	15.161290322580646	0.0032143145359193955
4h	Ctrl	15.182795698924732	0.0031218205683205776
4h	Ctrl	15.204301075268818	0.0030294577578068673
4h	Ctrl	15.225806451612904	0.00293749037027297
4h	Ctrl	15.24731182795699	0.0028465525208727894
4h	Ctrl	15.268817204301076	0.002756935792464464
4h	Ctrl	15.290322580645162	0.0026688066125703964
4h	Ctrl	15.311827956989248	0.0025828052577562596
4h	Ctrl	15.333333333333334	0.00249921386566494
4h	Ctrl	15.35483870967742	0.0024183788996478693
4h	Ctrl	15.376344086021506	0.0023407559765686713
4h	Ctrl	15.397849462365592	0.002266394567397842
4h	Ctrl	15.419354838709678	0.0021958707048780196
4h	Ctrl	15.440860215053764	0.0021292841425034144
4h	Ctrl	15.46236559139785	0.0020667327852453765
4h	Ctrl	15.483870967741936	0.0020082876076689586
4h	Ctrl	15.505376344086022	0.0019541579244477733
4h	Ctrl	15.526881720430108	0.0019042973236615653
4h	Ctrl	15.548387096774194	0.0018585678886475037
4h	Ctrl	15.56989247311828	0.0018170137795384055
4h	Ctrl	15.591397849462366	0.0017793031651248009
4h	Ctrl	15.612903225806454	0.001745399744457277
4h	Ctrl	15.63440860215054	0.0017149749019855034
4h	Ctrl	15.655913978494626	0.0016877984588455483
4h	Ctrl	15.677419354838712	0.001663549645625504
4h	Ctrl	15.698924731182798	0.0016419705693762874
4h	Ctrl	15.720430107526884	0.0016226649566308947
4h	Ctrl	15.74193548387097	0.0016053210186545161
4h	Ctrl	15.763440860215056	0.0015896216536359445
4h	Ctrl	15.784946236559142	0.0015752689423368675
4h	Ctrl	15.806451612903228	0.0015617299726660933
4h	Ctrl	15.827956989247314	0.0015487681821959617
4h	Ctrl	15.8494623655914	0.0015360363231423035
4h	Ctrl	15.870967741935486	0.0015233427735622542
4h	Ctrl	15.892473118279572	0.0015103028855450052
4h	Ctrl	15.913978494623658	0.0014966121579431048
4h	Ctrl	15.935483870967744	0.001482135647105506
4h	Ctrl	15.95698924731183	0.0014666697511280886
4h	Ctrl	15.978494623655916	0.001449979377564096
4h	Ctrl	16.0	0.0014319422847694143
4h	Ctrl	16.021505376344088	0.001412437256498728
4h	Ctrl	16.043010752688172	0.0013912915507153913
4h	Ctrl	16.06451612903226	0.001368588478942746
4h	Ctrl	16.086021505376344	0.0013442613726688867
4h	Ctrl	16.107526881720432	0.0013181700046141502
4h	Ctrl	16.129032258064516	0.00129039934796051
4h	Ctrl	16.150537634408604	0.0012610015312803553
4h	Ctrl	16.172043010752688	0.001229931738986705
4h	Ctrl	16.193548387096776	0.0011974130720865351
4h	Ctrl	16.21505376344086	0.001163489978517468
4h	Ctrl	16.236559139784948	0.001128235747521554
4h	Ctrl	16.258064516129032	0.0010918242918114165
4h	Ctrl	16.27956989247312	0.0010543872997960714
4h	Ctrl	16.301075268817204	0.001016225924041971
4h	Ctrl	16.322580645161292	0.000977543754513275
4h	Ctrl	16.344086021505376	0.0009386182183230544
4h	Ctrl	16.365591397849464	0.0008996749609909627
4h	Ctrl	16.387096774193548	0.000860973094981704
4h	Ctrl	16.408602150537636	0.0008229008073823993
4h	Ctrl	16.43010752688172	0.0007856567996095413
4h	Ctrl	16.451612903225808	0.0007495046125606842
4h	Ctrl	16.473118279569892	0.0007148408344005573
4h	Ctrl	16.49462365591398	0.0006818893099298448
4h	Ctrl	16.516129032258064	0.000650748982793912
4h	Ctrl	16.537634408602152	0.0006218306085029438
4h	Ctrl	16.55913978494624	0.0005951983604788486
4h	Ctrl	16.580645161290324	0.0005709620094874398
4h	Ctrl	16.60215053763441	0.000549276910506896
4h	Ctrl	16.623655913978496	0.0005301627959823738
4h	Ctrl	16.645161290322584	0.000513610591720545
4h	Ctrl	16.666666666666668	0.0004996701400407322
4h	Ctrl	16.688172043010756	0.0004882263223825593
4h	Ctrl	16.70967741935484	0.00047924629715921223
4h	Ctrl	16.731182795698928	0.0004725869077346286
4h	Ctrl	16.752688172043012	0.0004681205625138931
4h	Ctrl	16.7741935483871	0.0004656773918809138
4h	Ctrl	16.795698924731184	0.00046519759156017274
4h	Ctrl	16.81720430107527	0.0004664225644764661
4h	Ctrl	16.838709677419356	0.0004691587805799457
4h	Ctrl	16.860215053763444	0.0004733031171573409
4h	Ctrl	16.881720430107528	0.0004787315274619153
4h	Ctrl	16.903225806451616	0.00048520173648531505
4h	Ctrl	16.9247311827957	0.000492544025141977
4h	Ctrl	16.946236559139788	0.0005005881431701074
4h	Ctrl	16.967741935483872	0.0005091372303269464
4h	Ctrl	16.98924731182796	0.0005180272076508223
4h	Ctrl	17.010752688172044	0.0005271428301657956
4h	Ctrl	17.03225806451613	0.0005362735122874321
4h	Ctrl	17.053763440860216	0.0005452716264756652
4h	Ctrl	17.075268817204304	0.000553931576778176
4h	Ctrl	17.096774193548388	0.0005620868688956338
4h	Ctrl	17.118279569892476	0.0005695499487082141
4h	Ctrl	17.13978494623656	0.0005762263472451166
4h	Ctrl	17.161290322580648	0.0005819107742202193
4h	Ctrl	17.182795698924732	0.0005865332817493912
4h	Ctrl	17.20430107526882	0.0005899446584275745
4h	Ctrl	17.225806451612904	0.0005920507439463757
4h	Ctrl	17.24731182795699	0.0005927520056756152
4h	Ctrl	17.268817204301076	0.0005920305244797402
4h	Ctrl	17.290322580645164	0.0005898553847511167
4h	Ctrl	17.311827956989248	0.0005862450018796143
4h	Ctrl	17.333333333333336	0.0005811547441621456
4h	Ctrl	17.35483870967742	0.000574682109382443
4h	Ctrl	17.376344086021508	0.000566821252739649
4h	Ctrl	17.397849462365592	0.0005577035861345324
4h	Ctrl	17.41935483870968	0.0005473514112742541
4h	Ctrl	17.440860215053764	0.0005359179450784624
4h	Ctrl	17.46236559139785	0.0005234666628911438
4h	Ctrl	17.483870967741936	0.0005101000010037565
4h	Ctrl	17.505376344086024	0.0004959566104812266
4h	Ctrl	17.526881720430108	0.0004810772964685819
4h	Ctrl	17.548387096774196	0.00046558412048368125
4h	Ctrl	17.56989247311828	0.0004495677644900558
4h	Ctrl	17.591397849462368	0.00043311287539916763
4h	Ctrl	17.612903225806452	0.0004162980535192044
4h	Ctrl	17.63440860215054	0.0003991963677005982
4h	Ctrl	17.655913978494624	0.0003818763093790625
4h	Ctrl	17.67741935483871	0.00036440307287347013
4h	Ctrl	17.698924731182796	0.000346840032921076
4h	Ctrl	17.720430107526884	0.000329250283174069
4h	Ctrl	17.741935483870968	0.0003116981012455543
4h	Ctrl	17.763440860215056	0.0002942242777649844
4h	Ctrl	17.78494623655914	0.000276932582784968
4h	Ctrl	17.806451612903228	0.00025992090841973117
4h	Ctrl	17.827956989247312	0.00024323230023883227
4h	Ctrl	17.8494623655914	0.00022694984867575554
4h	Ctrl	17.870967741935484	0.00021115937920884603
4h	Ctrl	17.89247311827957	0.00019594828445286446
4h	Ctrl	17.913978494623656	0.0001814039639345178
4h	Ctrl	17.935483870967744	0.0001676119479441285
4h	Ctrl	17.956989247311828	0.0001546644486719018
4h	Ctrl	17.978494623655916	0.0001426378542138153
4h	Ctrl	18.0	0.00013159053905528403
4h	Ctrl	18.021505376344088	0.00012158109206768185
4h	Ctrl	18.043010752688172	0.00011265578625118949
4h	Ctrl	18.06451612903226	0.0001048469599205068
4h	Ctrl	18.086021505376344	9.817173089283167e-05
4h	Ctrl	18.107526881720432	9.263110421967509e-05
4h	Ctrl	18.129032258064516	8.818358039932213e-05
4h	Ctrl	18.150537634408604	8.485661190890191e-05
4h	Ctrl	18.172043010752688	8.256622518677874e-05
4h	Ctrl	18.193548387096776	8.124976980347676e-05
4h	Ctrl	18.21505376344086	8.077893180187114e-05
4h	Ctrl	18.236559139784948	8.118451487898198e-05
4h	Ctrl	18.258064516129032	8.229695504040845e-05
4h	Ctrl	18.27956989247312	8.401243175457939e-05
4h	Ctrl	18.301075268817204	8.622256093459999e-05
4h	Ctrl	18.322580645161292	8.87914427471948e-05
4h	Ctrl	18.344086021505376	9.167009786634892e-05
4h	Ctrl	18.365591397849464	9.471848662834385e-05
4h	Ctrl	18.38709677419355	9.78399633368816e-05
4h	Ctrl	18.408602150537636	0.00010092115026664409
4h	Ctrl	18.430107526881724	0.00010394535046528643
4h	Ctrl	18.451612903225808	0.00010681312566510356
4h	Ctrl	18.473118279569896	0.00010947493846538458
4h	Ctrl	18.49462365591398	0.0001118689140117509
4h	Ctrl	18.516129032258068	0.00011403193303805511
4h	Ctrl	18.537634408602152	0.00011591779379106562
4h	Ctrl	18.55913978494624	0.00011752746610726321
4h	Ctrl	18.580645161290324	0.00011887056121112214
4h	Ctrl	18.60215053763441	0.00011996303819173217
4h	Ctrl	18.623655913978496	0.0001208246969231503
4h	Ctrl	18.645161290322584	0.0001214766119380642
4h	Ctrl	18.666666666666668	0.00012191272710300647
4h	Ctrl	18.688172043010756	0.0001222090813400772
4h	Ctrl	18.70967741935484	0.00012234110476615207
4h	Ctrl	18.731182795698928	0.0001223140601072824
4h	Ctrl	18.752688172043012	0.0001221257399447091
4h	Ctrl	18.7741935483871	0.0001217663618954402
4h	Ctrl	18.795698924731184	0.00012119313191067877
4h	Ctrl	18.81720430107527	0.00012044275341486612
4h	Ctrl	18.838709677419356	0.00011945210796626792
4h	Ctrl	18.860215053763444	0.0001181919623716059
4h	Ctrl	18.881720430107528	0.00011663260218150086
4h	Ctrl	18.903225806451616	0.0001147461472089548
4h	Ctrl	18.9247311827957	0.00011250880848288947
4h	Ctrl	18.946236559139788	0.00010990294423700096
4h	Ctrl	18.967741935483872	0.00010691878884271428
4h	Ctrl	18.98924731182796	0.00010355575299198291
4h	Ctrl	19.010752688172044	9.98232238701534e-05
4h	Ctrl	19.03225806451613	9.574082810130964e-05
4h	Ctrl	19.053763440860216	9.133815530217719e-05
4h	Ctrl	19.075268817204304	8.665397360026044e-05
4h	Ctrl	19.096774193548388	8.173499816472155e-05
4h	Ctrl	19.118279569892476	7.663429779449754e-05
4h	Ctrl	19.13978494623656	7.1409441583644e-05
4h	Ctrl	19.161290322580648	6.612049693130864e-05
4h	Ctrl	19.182795698924732	6.0827991604187256e-05
4h	Ctrl	19.20430107526882	5.559094670110124e-05
4h	Ctrl	19.225806451612904	5.046507522006755e-05
4h	Ctrl	19.24731182795699	4.553781532474549e-05
4h	Ctrl	19.268817204301076	4.079535444233176e-05
4h	Ctrl	19.290322580645164	3.630264804062207e-05
4h	Ctrl	19.311827956989248	3.2091483465362676e-05
4h	Ctrl	19.333333333333336	2.818627941008638e-05
4h	Ctrl	19.35483870967742	2.4604278834170136e-05
4h	Ctrl	19.376344086021508	2.1356035010791348e-05
4h	Ctrl	19.397849462365592	1.8446140903969457e-05
4h	Ctrl	19.41935483870968	1.587414501999832e-05
4h	Ctrl	19.440860215053764	1.3635593562893093e-05
4h	Ctrl	19.46236559139785	1.1723138725480885e-05
4h	Ctrl	19.483870967741936	1.0127655685277046e-05
4h	Ctrl	19.505376344086024	8.81337717630005e-06
4h	Ctrl	19.526881720430108	7.830317365839815e-06
4h	Ctrl	19.548387096774196	7.134249142025351e-06
4h	Ctrl	19.56989247311828	6.71916707498721e-06
4h	Ctrl	19.591397849462368	6.5812441471407234e-06
4h	Ctrl	19.612903225806452	6.71916707498721e-06
4h	Ctrl	19.63440860215054	7.134249142025351e-06
4h	Ctrl	19.655913978494624	7.830317365839815e-06
4h	Ctrl	19.67741935483871	8.81337717630005e-06
4h	Ctrl	19.698924731182796	1.0091064232641957e-05
4h	Ctrl	19.720430107526884	1.167189972343867e-05
4h	Ctrl	19.741935483870968	1.3564372569682463e-05
4h	Ctrl	19.763440860215056	1.5775879367918032e-05
4h	Ctrl	19.78494623655914	1.8311560506559153e-05
4h	Ctrl	19.806451612903228	2.117307835058998e-05
4h	Ctrl	19.827956989247312	2.435739025941978e-05
4h	Ctrl	19.8494623655914	2.7855574903844416e-05
4h	Ctrl	19.870967741935484	3.165177423310907e-05
4h	Ctrl	19.89247311827957	3.5722314853186134e-05
4h	Ctrl	19.913978494623656	4.0035070913979724e-05
4h	Ctrl	19.935483870967744	4.4549125402836034e-05
4h	Ctrl	19.956989247311828	4.918883923965227e-05
4h	Ctrl	19.978494623655916	5.395568143259326e-05
4h	Ctrl	20.0	5.874814266640564e-05
4h	Ctrl	20.021505376344088	6.349469644766614e-05
4h	Ctrl	20.043010752688172	6.811881951007364e-05
4h	Ctrl	20.06451612903226	7.254093120315283e-05
4h	Ctrl	20.086021505376344	7.668059796047781e-05
4h	Ctrl	20.107526881720432	8.04589215029286e-05
4h	Ctrl	20.129032258064516	8.380101410629242e-05
4h	Ctrl	20.150537634408604	8.663845379057713e-05
4h	Ctrl	20.172043010752688	8.891160767506676e-05
4h	Ctrl	20.193548387096776	9.057171360973639e-05
4h	Ctrl	20.215053763440864	9.158261870704985e-05
4h	Ctrl	20.236559139784948	9.192208823668377e-05
4h	Ctrl	20.258064516129036	9.158261870704985e-05
4h	Ctrl	20.27956989247312	9.057171360973639e-05
4h	Ctrl	20.301075268817208	8.891160767506676e-05
4h	Ctrl	20.322580645161292	8.663845379057713e-05
4h	Ctrl	20.34408602150538	8.380101410629242e-05
4h	Ctrl	20.365591397849464	8.04589215029286e-05
4h	Ctrl	20.38709677419355	7.668059796047781e-05
4h	Ctrl	20.408602150537636	7.254093120315283e-05
4h	Ctrl	20.430107526881724	6.811881951007364e-05
4h	Ctrl	20.451612903225808	6.349469644766614e-05
4h	Ctrl	20.473118279569896	5.874814266640564e-05
4h	Ctrl	20.49462365591398	5.395568143259326e-05
4h	Ctrl	20.516129032258068	4.918883923965227e-05
4h	Ctrl	20.537634408602152	4.451253395020095e-05
4h	Ctrl	20.55913978494624	3.998383191193751e-05
