contrast_id	timepoint	numerator	denominator	x	delta_density
D_vs_Ctrl_4h	4h	D	Ctrl	6.795698924731183	3.97955987833723e-05
D_vs_Ctrl_4h	4h	D	Ctrl	6.817204301075269	8.043903286542031e-05
D_vs_Ctrl_4h	4h	D	Ctrl	6.838709677419355	0.00011702908095613529
D_vs_Ctrl_4h	4h	D	Ctrl	6.860215053763441	0.00014826533153187993
D_vs_Ctrl_4h	4h	D	Ctrl	6.881720430107528	0.00017383434476227894
D_vs_Ctrl_4h	4h	D	Ctrl	6.903225806451614	0.00019279889632282943
D_vs_Ctrl_4h	4h	D	Ctrl	6.9247311827957	0.00020504076076533623
D_vs_Ctrl_4h	4h	D	Ctrl	6.946236559139786	0.0002089048590935283
D_vs_Ctrl_4h	4h	D	Ctrl	6.967741935483872	0.00020432986202485737
D_vs_Ctrl_4h	4h	D	Ctrl	6.989247311827958	0.00019114070589612564
D_vs_Ctrl_4h	4h	D	Ctrl	7.010752688172044	0.00016923204295441613
D_vs_Ctrl_4h	4h	D	Ctrl	7.03225806451613	0.00013770184237227312
D_vs_Ctrl_4h	4h	D	Ctrl	7.053763440860216	9.622537511893431e-05
D_vs_Ctrl_4h	4h	D	Ctrl	7.075268817204302	4.551017074716501e-05
D_vs_Ctrl_4h	4h	D	Ctrl	7.096774193548388	-1.493550980638525e-05
D_vs_Ctrl_4h	4h	D	Ctrl	7.118279569892474	-8.481139624303552e-05
D_vs_Ctrl_4h	4h	D	Ctrl	7.13978494623656	-0.00016273418616383206
D_vs_Ctrl_4h	4h	D	Ctrl	7.161290322580646	-0.00024870999884209904
D_vs_Ctrl_4h	4h	D	Ctrl	7.182795698924732	-0.00034189475123357765
D_vs_Ctrl_4h	4h	D	Ctrl	7.204301075268818	-0.00044052267468187856
D_vs_Ctrl_4h	4h	D	Ctrl	7.225806451612904	-0.0005442704768695919
D_vs_Ctrl_4h	4h	D	Ctrl	7.24731182795699	-0.0006512789948532743
D_vs_Ctrl_4h	4h	D	Ctrl	7.268817204301076	-0.0007613933059314876
D_vs_Ctrl_4h	4h	D	Ctrl	7.290322580645162	-0.0008715095980049506
D_vs_Ctrl_4h	4h	D	Ctrl	7.311827956989248	-0.0009811032760811828
D_vs_Ctrl_4h	4h	D	Ctrl	7.333333333333334	-0.0010886747876322211
D_vs_Ctrl_4h	4h	D	Ctrl	7.35483870967742	-0.0011924702219000272
D_vs_Ctrl_4h	4h	D	Ctrl	7.376344086021506	-0.0012906191749785245
D_vs_Ctrl_4h	4h	D	Ctrl	7.397849462365592	-0.0013827507368513042
D_vs_Ctrl_4h	4h	D	Ctrl	7.419354838709678	-0.0014670308282184463
D_vs_Ctrl_4h	4h	D	Ctrl	7.440860215053764	-0.0015423257677544544
D_vs_Ctrl_4h	4h	D	Ctrl	7.46236559139785	-0.0016084609206907519
D_vs_Ctrl_4h	4h	D	Ctrl	7.483870967741936	-0.0016637700307694375
D_vs_Ctrl_4h	4h	D	Ctrl	7.505376344086022	-0.0017090058362524835
D_vs_Ctrl_4h	4h	D	Ctrl	7.526881720430108	-0.0017433072441021824
D_vs_Ctrl_4h	4h	D	Ctrl	7.548387096774194	-0.0017674269159995704
D_vs_Ctrl_4h	4h	D	Ctrl	7.56989247311828	-0.00178163064366961
D_vs_Ctrl_4h	4h	D	Ctrl	7.591397849462366	-0.0017862139698356094
D_vs_Ctrl_4h	4h	D	Ctrl	7.612903225806452	-0.001782544596315716
D_vs_Ctrl_4h	4h	D	Ctrl	7.634408602150538	-0.001770387328768247
D_vs_Ctrl_4h	4h	D	Ctrl	7.655913978494624	-0.0017513141167069535
D_vs_Ctrl_4h	4h	D	Ctrl	7.67741935483871	-0.0017271559699165717
D_vs_Ctrl_4h	4h	D	Ctrl	7.698924731182796	-0.0016988539881951786
D_vs_Ctrl_4h	4h	D	Ctrl	7.720430107526882	-0.0016659025208142636
D_vs_Ctrl_4h	4h	D	Ctrl	7.741935483870968	-0.0016313710152864175
D_vs_Ctrl_4h	4h	D	Ctrl	7.763440860215054	-0.001595948392995497
D_vs_Ctrl_4h	4h	D	Ctrl	7.78494623655914	-0.0015594797694818696
D_vs_Ctrl_4h	4h	D	Ctrl	7.806451612903227	-0.0015232335504610228
D_vs_Ctrl_4h	4h	D	Ctrl	7.827956989247313	-0.0014873352515784727
D_vs_Ctrl_4h	4h	D	Ctrl	7.849462365591399	-0.0014521508473899492
D_vs_Ctrl_4h	4h	D	Ctrl	7.870967741935485	-0.0014174144367957858
D_vs_Ctrl_4h	4h	D	Ctrl	7.892473118279571	-0.001382874006177412
D_vs_Ctrl_4h	4h	D	Ctrl	7.913978494623657	-0.0013488632085808805
D_vs_Ctrl_4h	4h	D	Ctrl	7.935483870967743	-0.0013140427686402362
D_vs_Ctrl_4h	4h	D	Ctrl	7.956989247311829	-0.001278598431585884
D_vs_Ctrl_4h	4h	D	Ctrl	7.978494623655915	-0.0012418586438621565
D_vs_Ctrl_4h	4h	D	Ctrl	8.0	-0.0012027275873314203
D_vs_Ctrl_4h	4h	D	Ctrl	8.021505376344086	-0.0011611005134366387
D_vs_Ctrl_4h	4h	D	Ctrl	8.043010752688172	-0.0011166876200189024
D_vs_Ctrl_4h	4h	D	Ctrl	8.064516129032258	-0.001069035209269778
D_vs_Ctrl_4h	4h	D	Ctrl	8.086021505376344	-0.0010178096864366798
D_vs_Ctrl_4h	4h	D	Ctrl	8.10752688172043	-0.0009641452425338953
D_vs_Ctrl_4h	4h	D	Ctrl	8.129032258064516	-0.0009077011154224324
D_vs_Ctrl_4h	4h	D	Ctrl	8.150537634408602	-0.0008485277267377689
D_vs_Ctrl_4h	4h	D	Ctrl	8.172043010752688	-0.000788635308475158
D_vs_Ctrl_4h	4h	D	Ctrl	8.193548387096774	-0.0007290035737090306
D_vs_Ctrl_4h	4h	D	Ctrl	8.21505376344086	-0.00067010722208663
D_vs_Ctrl_4h	4h	D	Ctrl	8.236559139784946	-0.0006146622055658857
D_vs_Ctrl_4h	4h	D	Ctrl	8.258064516129032	-0.0005629661145549469
D_vs_Ctrl_4h	4h	D	Ctrl	8.27956989247312	-0.0005160875519774205
D_vs_Ctrl_4h	4h	D	Ctrl	8.301075268817206	-0.0004774514086622883
D_vs_Ctrl_4h	4h	D	Ctrl	8.322580645161292	-0.00044697503684403006
D_vs_Ctrl_4h	4h	D	Ctrl	8.344086021505378	-0.0004252849614936327
D_vs_Ctrl_4h	4h	D	Ctrl	8.365591397849464	-0.00041248361094252395
D_vs_Ctrl_4h	4h	D	Ctrl	8.38709677419355	-0.00041030312941918445
D_vs_Ctrl_4h	4h	D	Ctrl	8.408602150537636	-0.0004168233898228513
D_vs_Ctrl_4h	4h	D	Ctrl	8.430107526881722	-0.0004326363827561186
D_vs_Ctrl_4h	4h	D	Ctrl	8.451612903225808	-0.0004563819970504063
D_vs_Ctrl_4h	4h	D	Ctrl	8.473118279569894	-0.0004876174702036773
D_vs_Ctrl_4h	4h	D	Ctrl	8.49462365591398	-0.0005233842696124452
D_vs_Ctrl_4h	4h	D	Ctrl	8.516129032258066	-0.0005630735954254285
D_vs_Ctrl_4h	4h	D	Ctrl	8.537634408602152	-0.0006034164432998507
D_vs_Ctrl_4h	4h	D	Ctrl	8.559139784946238	-0.0006444536288517655
D_vs_Ctrl_4h	4h	D	Ctrl	8.580645161290324	-0.0006832663953237617
D_vs_Ctrl_4h	4h	D	Ctrl	8.60215053763441	-0.0007174208166175616
D_vs_Ctrl_4h	4h	D	Ctrl	8.623655913978496	-0.0007455893675355069
D_vs_Ctrl_4h	4h	D	Ctrl	8.645161290322582	-0.0007665285160293883
D_vs_Ctrl_4h	4h	D	Ctrl	8.666666666666668	-0.0007788292047857664
D_vs_Ctrl_4h	4h	D	Ctrl	8.688172043010754	-0.0007812098203201778
D_vs_Ctrl_4h	4h	D	Ctrl	8.70967741935484	-0.0007734108345606727
D_vs_Ctrl_4h	4h	D	Ctrl	8.731182795698926	-0.0007546103205368915
D_vs_Ctrl_4h	4h	D	Ctrl	8.752688172043012	-0.0007250012100450814
D_vs_Ctrl_4h	4h	D	Ctrl	8.774193548387098	-0.0006841227328132221
D_vs_Ctrl_4h	4h	D	Ctrl	8.795698924731184	-0.0006332901596672186
D_vs_Ctrl_4h	4h	D	Ctrl	8.81720430107527	-0.0005731642498879863
D_vs_Ctrl_4h	4h	D	Ctrl	8.838709677419356	-0.000505036843200482
D_vs_Ctrl_4h	4h	D	Ctrl	8.860215053763442	-0.0004289639763481734
D_vs_Ctrl_4h	4h	D	Ctrl	8.881720430107528	-0.000346241374577283
D_vs_Ctrl_4h	4h	D	Ctrl	8.903225806451614	-0.00025809833582127184
D_vs_Ctrl_4h	4h	D	Ctrl	8.9247311827957	-0.00016624211251931031
D_vs_Ctrl_4h	4h	D	Ctrl	8.946236559139786	-7.071440980491173e-05
D_vs_Ctrl_4h	4h	D	Ctrl	8.967741935483872	2.5402297929216777e-05
D_vs_Ctrl_4h	4h	D	Ctrl	8.989247311827958	0.00012157904019022281
D_vs_Ctrl_4h	4h	D	Ctrl	9.010752688172044	0.00021701515790331638
D_vs_Ctrl_4h	4h	D	Ctrl	9.03225806451613	0.0003099276908546389
D_vs_Ctrl_4h	4h	D	Ctrl	9.053763440860216	0.0003995950609625154
D_vs_Ctrl_4h	4h	D	Ctrl	9.075268817204302	0.0004840843157234431
D_vs_Ctrl_4h	4h	D	Ctrl	9.096774193548388	0.0005619148162718524
D_vs_Ctrl_4h	4h	D	Ctrl	9.118279569892474	0.0006328790761243042
D_vs_Ctrl_4h	4h	D	Ctrl	9.13978494623656	0.0006956594017332451
D_vs_Ctrl_4h	4h	D	Ctrl	9.161290322580646	0.0007492964437840754
D_vs_Ctrl_4h	4h	D	Ctrl	9.182795698924732	0.0007944104242743333
D_vs_Ctrl_4h	4h	D	Ctrl	9.204301075268818	0.0008284400202941689
D_vs_Ctrl_4h	4h	D	Ctrl	9.225806451612904	0.0008534939178369005
D_vs_Ctrl_4h	4h	D	Ctrl	9.24731182795699	0.0008674800640949554
D_vs_Ctrl_4h	4h	D	Ctrl	9.268817204301076	0.0008722243959056741
D_vs_Ctrl_4h	4h	D	Ctrl	9.290322580645162	0.0008671354078690907
D_vs_Ctrl_4h	4h	D	Ctrl	9.311827956989248	0.0008531086278503186
D_vs_Ctrl_4h	4h	D	Ctrl	9.333333333333334	0.0008309285726949001
D_vs_Ctrl_4h	4h	D	Ctrl	9.35483870967742	0.0008016402396550659
D_vs_Ctrl_4h	4h	D	Ctrl	9.376344086021506	0.0007647902689495167
D_vs_Ctrl_4h	4h	D	Ctrl	9.397849462365592	0.0007237853978915854
D_vs_Ctrl_4h	4h	D	Ctrl	9.419354838709678	0.0006784349071653484
D_vs_Ctrl_4h	4h	D	Ctrl	9.440860215053764	0.0006303550116109891
D_vs_Ctrl_4h	4h	D	Ctrl	9.46236559139785	0.0005789544883902376
D_vs_Ctrl_4h	4h	D	Ctrl	9.483870967741936	0.000526212771043838
D_vs_Ctrl_4h	4h	D	Ctrl	9.505376344086022	0.00047184238486014385
D_vs_Ctrl_4h	4h	D	Ctrl	9.526881720430108	0.000415900010083986
D_vs_Ctrl_4h	4h	D	Ctrl	9.548387096774194	0.00035976839352219736
D_vs_Ctrl_4h	4h	D	Ctrl	9.56989247311828	0.0003033194128232164
D_vs_Ctrl_4h	4h	D	Ctrl	9.591397849462366	0.0002455357727822183
D_vs_Ctrl_4h	4h	D	Ctrl	9.612903225806452	0.00018671241394374594
D_vs_Ctrl_4h	4h	D	Ctrl	9.634408602150538	0.00012571681845158222
D_vs_Ctrl_4h	4h	D	Ctrl	9.655913978494624	6.358091239305752e-05
D_vs_Ctrl_4h	4h	D	Ctrl	9.67741935483871	4.490892069053398e-07
D_vs_Ctrl_4h	4h	D	Ctrl	9.698924731182796	-6.340419765599181e-05
D_vs_Ctrl_4h	4h	D	Ctrl	9.720430107526882	-0.00012882373398712121
D_vs_Ctrl_4h	4h	D	Ctrl	9.741935483870968	-0.00019271798662387485
D_vs_Ctrl_4h	4h	D	Ctrl	9.763440860215054	-0.0002550571916634381
D_vs_Ctrl_4h	4h	D	Ctrl	9.78494623655914	-0.0003153839714693518
D_vs_Ctrl_4h	4h	D	Ctrl	9.806451612903226	-0.00037059730432892346
D_vs_Ctrl_4h	4h	D	Ctrl	9.827956989247312	-0.00041974102387357104
D_vs_Ctrl_4h	4h	D	Ctrl	9.849462365591398	-0.0004606517968659962
D_vs_Ctrl_4h	4h	D	Ctrl	9.870967741935484	-0.0004905837241596378
D_vs_Ctrl_4h	4h	D	Ctrl	9.89247311827957	-0.0005072446918075735
D_vs_Ctrl_4h	4h	D	Ctrl	9.913978494623656	-0.0005076261623678247
D_vs_Ctrl_4h	4h	D	Ctrl	9.935483870967742	-0.0004907630258974283
D_vs_Ctrl_4h	4h	D	Ctrl	9.956989247311828	-0.0004539000846926766
D_vs_Ctrl_4h	4h	D	Ctrl	9.978494623655914	-0.00039665453136486506
D_vs_Ctrl_4h	4h	D	Ctrl	10.0	-0.00031799081011607555
D_vs_Ctrl_4h	4h	D	Ctrl	10.021505376344086	-0.00021863995092188948
D_vs_Ctrl_4h	4h	D	Ctrl	10.043010752688172	-9.787831929541913e-05
D_vs_Ctrl_4h	4h	D	Ctrl	10.064516129032258	4.2015347624241306e-05
D_vs_Ctrl_4h	4h	D	Ctrl	10.086021505376344	0.00019871748039893
D_vs_Ctrl_4h	4h	D	Ctrl	10.107526881720432	0.0003707669693803761
D_vs_Ctrl_4h	4h	D	Ctrl	10.129032258064518	0.0005541800256745888
D_vs_Ctrl_4h	4h	D	Ctrl	10.150537634408604	0.0007459380578459796
D_vs_Ctrl_4h	4h	D	Ctrl	10.17204301075269	0.000941986948197554
D_vs_Ctrl_4h	4h	D	Ctrl	10.193548387096776	0.0011383881477625424
D_vs_Ctrl_4h	4h	D	Ctrl	10.215053763440862	0.0013299939627030855
D_vs_Ctrl_4h	4h	D	Ctrl	10.236559139784948	0.0015144376493855805
D_vs_Ctrl_4h	4h	D	Ctrl	10.258064516129034	0.0016874523183733614
D_vs_Ctrl_4h	4h	D	Ctrl	10.27956989247312	0.0018445221306153392
D_vs_Ctrl_4h	4h	D	Ctrl	10.301075268817206	0.0019858440877032757
D_vs_Ctrl_4h	4h	D	Ctrl	10.322580645161292	0.002107977274079742
D_vs_Ctrl_4h	4h	D	Ctrl	10.344086021505378	0.00220807622279226
D_vs_Ctrl_4h	4h	D	Ctrl	10.365591397849464	0.0022865525669105435
D_vs_Ctrl_4h	4h	D	Ctrl	10.38709677419355	0.002343410930713108
D_vs_Ctrl_4h	4h	D	Ctrl	10.408602150537636	0.0023782015051606598
D_vs_Ctrl_4h	4h	D	Ctrl	10.430107526881722	0.0023926701880561674
D_vs_Ctrl_4h	4h	D	Ctrl	10.451612903225808	0.0023873390258626337
D_vs_Ctrl_4h	4h	D	Ctrl	10.473118279569894	0.0023647566889888616
D_vs_Ctrl_4h	4h	D	Ctrl	10.49462365591398	0.0023266520660831236
D_vs_Ctrl_4h	4h	D	Ctrl	10.516129032258066	0.002276191787027787
D_vs_Ctrl_4h	4h	D	Ctrl	10.537634408602152	0.0022132718197251378
D_vs_Ctrl_4h	4h	D	Ctrl	10.559139784946238	0.002142007971413562
D_vs_Ctrl_4h	4h	D	Ctrl	10.580645161290324	0.0020644990774973115
D_vs_Ctrl_4h	4h	D	Ctrl	10.60215053763441	0.0019812244192714823
D_vs_Ctrl_4h	4h	D	Ctrl	10.623655913978496	0.0018944263195348754
D_vs_Ctrl_4h	4h	D	Ctrl	10.645161290322582	0.0018054506748601817
D_vs_Ctrl_4h	4h	D	Ctrl	10.666666666666668	0.001715631437643833
D_vs_Ctrl_4h	4h	D	Ctrl	10.688172043010754	0.0016259520436688046
D_vs_Ctrl_4h	4h	D	Ctrl	10.70967741935484	0.0015366013365895603
D_vs_Ctrl_4h	4h	D	Ctrl	10.731182795698926	0.001449003180468006
D_vs_Ctrl_4h	4h	D	Ctrl	10.752688172043012	0.0013635848910791004
D_vs_Ctrl_4h	4h	D	Ctrl	10.774193548387098	0.001280506266854775
D_vs_Ctrl_4h	4h	D	Ctrl	10.795698924731184	0.0012002591483683545
D_vs_Ctrl_4h	4h	D	Ctrl	10.81720430107527	0.0011235612548867735
D_vs_Ctrl_4h	4h	D	Ctrl	10.838709677419356	0.0010508307553489804
D_vs_Ctrl_4h	4h	D	Ctrl	10.860215053763442	0.0009818210905290226
D_vs_Ctrl_4h	4h	D	Ctrl	10.881720430107528	0.0009175027426396309
D_vs_Ctrl_4h	4h	D	Ctrl	10.903225806451614	0.000858036756383046
D_vs_Ctrl_4h	4h	D	Ctrl	10.9247311827957	0.0008048796689751614
D_vs_Ctrl_4h	4h	D	Ctrl	10.946236559139786	0.0007569014137256136
D_vs_Ctrl_4h	4h	D	Ctrl	10.967741935483872	0.0007163583300524301
D_vs_Ctrl_4h	4h	D	Ctrl	10.989247311827958	0.0006816436564326678
D_vs_Ctrl_4h	4h	D	Ctrl	11.010752688172044	0.0006534433845667986
D_vs_Ctrl_4h	4h	D	Ctrl	11.03225806451613	0.0006316299155059713
D_vs_Ctrl_4h	4h	D	Ctrl	11.053763440860216	0.000615577848134985
D_vs_Ctrl_4h	4h	D	Ctrl	11.075268817204302	0.0006054003194923968
D_vs_Ctrl_4h	4h	D	Ctrl	11.096774193548388	0.0006004656658192414
D_vs_Ctrl_4h	4h	D	Ctrl	11.118279569892474	0.000598318255867189
D_vs_Ctrl_4h	4h	D	Ctrl	11.13978494623656	0.0005986328677062835
D_vs_Ctrl_4h	4h	D	Ctrl	11.161290322580646	0.0006000326099156739
D_vs_Ctrl_4h	4h	D	Ctrl	11.182795698924732	0.0006004453805143195
D_vs_Ctrl_4h	4h	D	Ctrl	11.204301075268818	0.0005996381094225539
D_vs_Ctrl_4h	4h	D	Ctrl	11.225806451612904	0.0005951056723718512
D_vs_Ctrl_4h	4h	D	Ctrl	11.24731182795699	0.0005868108948375028
D_vs_Ctrl_4h	4h	D	Ctrl	11.268817204301076	0.0005736496456565932
D_vs_Ctrl_4h	4h	D	Ctrl	11.290322580645162	0.0005546881582765145
D_vs_Ctrl_4h	4h	D	Ctrl	11.311827956989248	0.0005296918537495976
D_vs_Ctrl_4h	4h	D	Ctrl	11.333333333333334	0.0004990493079959496
D_vs_Ctrl_4h	4h	D	Ctrl	11.35483870967742	0.00046205401574687943
D_vs_Ctrl_4h	4h	D	Ctrl	11.376344086021506	0.0004211370910826434
D_vs_Ctrl_4h	4h	D	Ctrl	11.397849462365592	0.00037493910783691076
D_vs_Ctrl_4h	4h	D	Ctrl	11.419354838709678	0.00032607832645417667
D_vs_Ctrl_4h	4h	D	Ctrl	11.440860215053764	0.000275063475659032
D_vs_Ctrl_4h	4h	D	Ctrl	11.46236559139785	0.0002250615628647118
D_vs_Ctrl_4h	4h	D	Ctrl	11.483870967741936	0.00017512621900846181
D_vs_Ctrl_4h	4h	D	Ctrl	11.505376344086022	0.000128313779314021
D_vs_Ctrl_4h	4h	D	Ctrl	11.526881720430108	8.456102004718302e-05
D_vs_Ctrl_4h	4h	D	Ctrl	11.548387096774194	4.416581729468905e-05
D_vs_Ctrl_4h	4h	D	Ctrl	11.56989247311828	8.379453863532893e-06
D_vs_Ctrl_4h	4h	D	Ctrl	11.591397849462366	-2.1962247134049706e-05
D_vs_Ctrl_4h	4h	D	Ctrl	11.612903225806452	-4.778982863705428e-05
D_vs_Ctrl_4h	4h	D	Ctrl	11.634408602150538	-6.869112764318341e-05
D_vs_Ctrl_4h	4h	D	Ctrl	11.655913978494624	-8.59613666980702e-05
D_vs_Ctrl_4h	4h	D	Ctrl	11.67741935483871	-0.00010035224374389806
D_vs_Ctrl_4h	4h	D	Ctrl	11.698924731182796	-0.0001131373239817296
D_vs_Ctrl_4h	4h	D	Ctrl	11.720430107526882	-0.00012442449173880044
D_vs_Ctrl_4h	4h	D	Ctrl	11.741935483870968	-0.00013617098977294906
D_vs_Ctrl_4h	4h	D	Ctrl	11.763440860215054	-0.00014903280411615594
D_vs_Ctrl_4h	4h	D	Ctrl	11.78494623655914	-0.0001635901318993993
D_vs_Ctrl_4h	4h	D	Ctrl	11.806451612903226	-0.0001810682474342462
D_vs_Ctrl_4h	4h	D	Ctrl	11.827956989247312	-0.00020110092661293488
D_vs_Ctrl_4h	4h	D	Ctrl	11.849462365591398	-0.0002245292617989586
D_vs_Ctrl_4h	4h	D	Ctrl	11.870967741935484	-0.0002511688368289078
D_vs_Ctrl_4h	4h	D	Ctrl	11.89247311827957	-0.0002811079299601671
D_vs_Ctrl_4h	4h	D	Ctrl	11.913978494623656	-0.00031368069007832455
D_vs_Ctrl_4h	4h	D	Ctrl	11.935483870967744	-0.0003485238518788347
D_vs_Ctrl_4h	4h	D	Ctrl	11.95698924731183	-0.0003847127938478717
D_vs_Ctrl_4h	4h	D	Ctrl	11.978494623655916	-0.00042116460058377186
D_vs_Ctrl_4h	4h	D	Ctrl	12.000000000000002	-0.00045682691905646333
D_vs_Ctrl_4h	4h	D	Ctrl	12.021505376344088	-0.0004899060574243344
D_vs_Ctrl_4h	4h	D	Ctrl	12.043010752688174	-0.0005213045606394864
D_vs_Ctrl_4h	4h	D	Ctrl	12.06451612903226	-0.000548718852091061
D_vs_Ctrl_4h	4h	D	Ctrl	12.086021505376346	-0.0005719969726042939
D_vs_Ctrl_4h	4h	D	Ctrl	12.107526881720432	-0.0005900972248891675
D_vs_Ctrl_4h	4h	D	Ctrl	12.129032258064518	-0.0006022358864294711
D_vs_Ctrl_4h	4h	D	Ctrl	12.150537634408604	-0.0006088510129208732
D_vs_Ctrl_4h	4h	D	Ctrl	12.17204301075269	-0.0006086999050951697
D_vs_Ctrl_4h	4h	D	Ctrl	12.193548387096776	-0.0006019149186508657
D_vs_Ctrl_4h	4h	D	Ctrl	12.215053763440862	-0.000587835737303713
D_vs_Ctrl_4h	4h	D	Ctrl	12.236559139784948	-0.0005676940955829934
D_vs_Ctrl_4h	4h	D	Ctrl	12.258064516129034	-0.0005414884581011054
D_vs_Ctrl_4h	4h	D	Ctrl	12.27956989247312	-0.0005088446949523331
D_vs_Ctrl_4h	4h	D	Ctrl	12.301075268817206	-0.00047121386427603773
D_vs_Ctrl_4h	4h	D	Ctrl	12.322580645161292	-0.0004288576366232241
D_vs_Ctrl_4h	4h	D	Ctrl	12.344086021505378	-0.0003819062582660973
D_vs_Ctrl_4h	4h	D	Ctrl	12.365591397849464	-0.00033263946001706873
D_vs_Ctrl_4h	4h	D	Ctrl	12.38709677419355	-0.000280792575981563
D_vs_Ctrl_4h	4h	D	Ctrl	12.408602150537636	-0.00022730253310445508
D_vs_Ctrl_4h	4h	D	Ctrl	12.430107526881722	-0.00017369358736085
D_vs_Ctrl_4h	4h	D	Ctrl	12.451612903225808	-0.00011987358622420063
D_vs_Ctrl_4h	4h	D	Ctrl	12.473118279569894	-6.747864429777067e-05
D_vs_Ctrl_4h	4h	D	Ctrl	12.49462365591398	-1.756969336438874e-05
D_vs_Ctrl_4h	4h	D	Ctrl	12.516129032258066	2.9656706190851756e-05
D_vs_Ctrl_4h	4h	D	Ctrl	12.537634408602152	7.411218756910032e-05
D_vs_Ctrl_4h	4h	D	Ctrl	12.559139784946238	0.00011456260979850891
D_vs_Ctrl_4h	4h	D	Ctrl	12.580645161290324	0.00015065821705256832
D_vs_Ctrl_4h	4h	D	Ctrl	12.60215053763441	0.00018297913783173886
D_vs_Ctrl_4h	4h	D	Ctrl	12.623655913978496	0.0002108771673628787
D_vs_Ctrl_4h	4h	D	Ctrl	12.645161290322582	0.00023456110986384837
D_vs_Ctrl_4h	4h	D	Ctrl	12.666666666666668	0.000253805468507326
D_vs_Ctrl_4h	4h	D	Ctrl	12.688172043010754	0.0002690301367163986
D_vs_Ctrl_4h	4h	D	Ctrl	12.70967741935484	0.0002805008481178081
D_vs_Ctrl_4h	4h	D	Ctrl	12.731182795698926	0.0002882034484529804
D_vs_Ctrl_4h	4h	D	Ctrl	12.752688172043012	0.00029251773967592376
D_vs_Ctrl_4h	4h	D	Ctrl	12.774193548387098	0.0002935644421428081
D_vs_Ctrl_4h	4h	D	Ctrl	12.795698924731184	0.00029219562497558027
D_vs_Ctrl_4h	4h	D	Ctrl	12.81720430107527	0.00028749750773480673
D_vs_Ctrl_4h	4h	D	Ctrl	12.838709677419356	0.00028044470324800966
D_vs_Ctrl_4h	4h	D	Ctrl	12.860215053763442	0.0002704288477775908
D_vs_Ctrl_4h	4h	D	Ctrl	12.881720430107528	0.000257825887829289
D_vs_Ctrl_4h	4h	D	Ctrl	12.903225806451614	0.0002429680693471943
D_vs_Ctrl_4h	4h	D	Ctrl	12.9247311827957	0.0002256081762247418
D_vs_Ctrl_4h	4h	D	Ctrl	12.946236559139786	0.00020582791785856563
D_vs_Ctrl_4h	4h	D	Ctrl	12.967741935483872	0.00018349298274638465
D_vs_Ctrl_4h	4h	D	Ctrl	12.989247311827958	0.00015946218201532206
D_vs_Ctrl_4h	4h	D	Ctrl	13.010752688172044	0.00013333960968849382
D_vs_Ctrl_4h	4h	D	Ctrl	13.03225806451613	0.00010575586549533417
D_vs_Ctrl_4h	4h	D	Ctrl	13.053763440860216	7.656174536703128e-05
D_vs_Ctrl_4h	4h	D	Ctrl	13.075268817204302	4.659665385320713e-05
D_vs_Ctrl_4h	4h	D	Ctrl	13.096774193548388	1.6197941198628496e-05
D_vs_Ctrl_4h	4h	D	Ctrl	13.118279569892474	-1.4149208735946689e-05
D_vs_Ctrl_4h	4h	D	Ctrl	13.13978494623656	-4.3973739306656795e-05
D_vs_Ctrl_4h	4h	D	Ctrl	13.161290322580646	-7.21195099573288e-05
D_vs_Ctrl_4h	4h	D	Ctrl	13.182795698924732	-9.827468220720281e-05
D_vs_Ctrl_4h	4h	D	Ctrl	13.204301075268818	-0.0001214525056208067
D_vs_Ctrl_4h	4h	D	Ctrl	13.225806451612904	-0.0001415008703191771
D_vs_Ctrl_4h	4h	D	Ctrl	13.24731182795699	-0.00015766553641784545
D_vs_Ctrl_4h	4h	D	Ctrl	13.268817204301076	-0.000169257372533229
D_vs_Ctrl_4h	4h	D	Ctrl	13.290322580645162	-0.00017589863601154276
D_vs_Ctrl_4h	4h	D	Ctrl	13.311827956989248	-0.00017685881193538547
D_vs_Ctrl_4h	4h	D	Ctrl	13.333333333333334	-0.00017209119139406648
D_vs_Ctrl_4h	4h	D	Ctrl	13.35483870967742	-0.00016109737909872357
D_vs_Ctrl_4h	4h	D	Ctrl	13.376344086021506	-0.00014461402841970013
D_vs_Ctrl_4h	4h	D	Ctrl	13.397849462365592	-0.00012194915397665575
D_vs_Ctrl_4h	4h	D	Ctrl	13.419354838709678	-9.355355524329548e-05
D_vs_Ctrl_4h	4h	D	Ctrl	13.440860215053764	-5.956732740605361e-05
D_vs_Ctrl_4h	4h	D	Ctrl	13.46236559139785	-2.1128912221078655e-05
D_vs_Ctrl_4h	4h	D	Ctrl	13.483870967741936	2.138985878337267e-05
D_vs_Ctrl_4h	4h	D	Ctrl	13.505376344086022	6.723391123614718e-05
D_vs_Ctrl_4h	4h	D	Ctrl	13.526881720430108	0.00011565940471623161
D_vs_Ctrl_4h	4h	D	Ctrl	13.548387096774194	0.0001652525529931663
D_vs_Ctrl_4h	4h	D	Ctrl	13.56989247311828	0.0002147614842317961
D_vs_Ctrl_4h	4h	D	Ctrl	13.591397849462366	0.00026293861754129143
D_vs_Ctrl_4h	4h	D	Ctrl	13.612903225806452	0.00030895378252143724
D_vs_Ctrl_4h	4h	D	Ctrl	13.634408602150538	0.00035122698227827917
D_vs_Ctrl_4h	4h	D	Ctrl	13.655913978494624	0.0003891820557779986
D_vs_Ctrl_4h	4h	D	Ctrl	13.67741935483871	0.00042193340225783575
