gene_id	log_expression	timepoint	condition
ENSG00000038274_MAT2B	10.518738600374812	4h	Ctrl
ENSG00000038358_EDC4	10.41041278771317	4h	Ctrl
ENSG00000038382_TRIO	11.410465580817522	4h	Ctrl
ENSG00000038427_VCAN	7.088670812369647	4h	Ctrl
ENSG00000038532_CLEC16A	10.258888145663335	4h	Ctrl
ENSG00000039068_CDH1	13.474845382233458	4h	Ctrl
ENSG00000039123_MTREX	11.513618022101305	4h	Ctrl
ENSG00000039139_DNAH5	5.349440426261483	4h	Ctrl
ENSG00000039319_ZFYVE16	10.615939889784142	4h	Ctrl
ENSG00000039523_RIPOR1	9.970344800339332	4h	Ctrl
ENSG00000039560_RAI14	10.224735012459938	4h	Ctrl
ENSG00000039600_SOX30	2.124088952197993	4h	Ctrl
ENSG00000039650_PNKP	8.443371547764494	4h	Ctrl
ENSG00000039987_BEST2	4.7256578754243	4h	Ctrl
ENSG00000040199_PHLPP2	9.426342956520601	4h	Ctrl
ENSG00000040275_SPDL1	8.770847576269421	4h	Ctrl
ENSG00000040341_STAU2	10.076887738949406	4h	Ctrl
ENSG00000040487_SLC66A1	6.896396200711298	4h	Ctrl
ENSG00000040531_CTNS	8.265715101739024	4h	Ctrl
ENSG00000040608_RTN4R	7.3751075804056105	4h	Ctrl
ENSG00000040633_PHF23	9.782672422501197	4h	Ctrl
ENSG00000040933_INPP4A	9.696814401043735	4h	Ctrl
ENSG00000041353_RAB27B	11.743661644105575	4h	Ctrl
ENSG00000041357_PSMA4	11.700921912720165	4h	Ctrl
ENSG00000041515_MYO16	1.4294969230471335	4h	Ctrl
ENSG00000041802_LSG1	10.167046370644387	4h	Ctrl
ENSG00000041880_PARP3	7.516070720393457	4h	Ctrl
ENSG00000041982_TNC	9.4713170315973	4h	Ctrl
ENSG00000041988_THAP3	7.159447044996986	4h	Ctrl
ENSG00000042088_TDP1	9.370814270896393	4h	Ctrl
ENSG00000042286_AIFM2	8.501666277633937	4h	Ctrl
ENSG00000042317_SPATA7	7.262296230853972	4h	Ctrl
ENSG00000042429_MED17	9.8856773599528	4h	Ctrl
ENSG00000042445_RETSAT	11.039765603329986	4h	Ctrl
ENSG00000042493_CAPG	12.260742558692735	4h	Ctrl
ENSG00000042753_AP2S1	10.398326725924301	4h	Ctrl
ENSG00000042832_TG	3.7733296405577472	4h	Ctrl
ENSG00000043093_DCUN1D1	11.345347359578803	4h	Ctrl
ENSG00000043143_JADE2	11.55640001994283	4h	Ctrl
ENSG00000043355_ZIC2	7.941329913454491	4h	Ctrl
ENSG00000043514_TRIT1	8.863555260410164	4h	Ctrl
ENSG00000044090_CUL7	9.361818114823826	4h	Ctrl
ENSG00000044115_CTNNA1	13.834529096436302	4h	Ctrl
ENSG00000044446_PHKA2	9.314699634266386	4h	Ctrl
ENSG00000044459_CNTLN	8.524359039513218	4h	Ctrl
ENSG00000044574_HSPA5	14.207647223336943	4h	Ctrl
ENSG00000046604_DSG2	13.486845411475512	4h	Ctrl
ENSG00000046647_GEMIN8	8.917915749245845	4h	Ctrl
ENSG00000046651_OFD1	10.03750836770698	4h	Ctrl
ENSG00000046653_GPM6B	6.240149712316346	4h	Ctrl
ENSG00000047056_WDR37	8.755429406942769	4h	Ctrl
ENSG00000047188_YTHDC2	10.65687168433277	4h	Ctrl
ENSG00000047230_CTPS2	9.580067013333911	4h	Ctrl
ENSG00000047249_ATP6V1H	10.515412017941134	4h	Ctrl
ENSG00000047315_POLR2B	12.006196543880026	4h	Ctrl
ENSG00000047346_FAM214A	10.318506966504486	4h	Ctrl
ENSG00000047365_ARAP2	10.421633403378058	4h	Ctrl
ENSG00000047410_TPR	12.421762756588508	4h	Ctrl
ENSG00000047457_CP	11.412508081068736	4h	Ctrl
ENSG00000047578_KIAA0556	9.756620902712454	4h	Ctrl
ENSG00000047579_DTNBP1	7.6458796510309845	4h	Ctrl
ENSG00000047597_XK	7.517764614105049	4h	Ctrl
ENSG00000047621_C12orf4	8.982549210356462	4h	Ctrl
ENSG00000047634_SCML1	8.092014874472811	4h	Ctrl
ENSG00000047644_WWC3	9.796430555903946	4h	Ctrl
ENSG00000047849_MAP4	13.101838619816235	4h	Ctrl
ENSG00000047932_GOPC	11.309803495394084	4h	Ctrl
ENSG00000047936_ROS1	13.061987647897498	4h	Ctrl
ENSG00000048028_USP28	9.916125391481286	4h	Ctrl
ENSG00000048052_HDAC9	7.782675436538065	4h	Ctrl
ENSG00000048140_TSPAN17	10.444018547233746	4h	Ctrl
ENSG00000048162_NOP16	9.642024435828475	4h	Ctrl
ENSG00000048342_CC2D2A	9.590468820370088	4h	Ctrl
ENSG00000048392_RRM2B	10.161102955824262	4h	Ctrl
ENSG00000048405_ZNF800	10.20596929287189	4h	Ctrl
ENSG00000048471_SNX29	9.82165782694915	4h	Ctrl
ENSG00000048544_MRPS10	10.485620529707646	4h	Ctrl
ENSG00000048649_RSF1	11.118253627996168	4h	Ctrl
ENSG00000048707_VPS13D	10.83842735814094	4h	Ctrl
ENSG00000048828_FAM120A	13.16334577191156	4h	Ctrl
ENSG00000048991_R3HDM1	10.642379435322376	4h	Ctrl
ENSG00000049089_COL9A2	5.290282560441857	4h	Ctrl
ENSG00000049130_KITLG	10.634791778645644	4h	Ctrl
ENSG00000049167_ERCC8	8.673680834571728	4h	Ctrl
ENSG00000049192_ADAMTS6	6.38867881700715	4h	Ctrl
ENSG00000049239_H6PD	9.852117535093386	4h	Ctrl
ENSG00000049245_VAMP3	9.892319773237602	4h	Ctrl
ENSG00000049246_PER3	6.38209131997344	4h	Ctrl
ENSG00000049283_EPN3	10.363933506270891	4h	Ctrl
ENSG00000049323_LTBP1	9.482588004175804	4h	Ctrl
ENSG00000049449_RCN1	12.084444630234204	4h	Ctrl
ENSG00000049540_ELN	2.597603863732813	4h	Ctrl
ENSG00000049541_RFC2	8.573313980698227	4h	Ctrl
ENSG00000049618_ARID1B	12.049541844045477	4h	Ctrl
ENSG00000049656_CLPTM1L	11.610583089471467	4h	Ctrl
ENSG00000049759_NEDD4L	12.485466805538957	4h	Ctrl
ENSG00000049769_PPP1R3F	5.801207011170004	4h	Ctrl
ENSG00000049860_HEXB	11.132582806421471	4h	Ctrl
ENSG00000049883_PTCD2	9.424494936276846	4h	Ctrl
ENSG00000050130_JKAMP	9.765644236839366	4h	Ctrl
ENSG00000050327_ARHGEF5	11.050901304439698	4h	Ctrl
ENSG00000050344_NFE2L3	7.4452717549097285	4h	Ctrl
ENSG00000050393_MCUR1	10.047450833642204	4h	Ctrl
ENSG00000050405_LIMA1	10.82616914613082	4h	Ctrl
ENSG00000050426_LETMD1	10.444744033718854	4h	Ctrl
ENSG00000050438_SLC4A8	3.815900469345539	4h	Ctrl
ENSG00000050628_PTGER3	0.5233321747965815	4h	Ctrl
ENSG00000050730_TNIP3	5.970454499396386	4h	Ctrl
ENSG00000050748_MAPK9	10.238038196839202	4h	Ctrl
ENSG00000050820_BCAR1	10.833398874553158	4h	Ctrl
ENSG00000051009_FAM160A2	9.115853489271057	4h	Ctrl
ENSG00000051108_HERPUD1	9.947089013041078	4h	Ctrl
ENSG00000051128_HOMER3	9.314792958463254	4h	Ctrl
ENSG00000051180_RAD51	7.016960463398806	4h	Ctrl
ENSG00000051341_POLQ	8.880185842557061	4h	Ctrl
ENSG00000051382_PIK3CB	10.269651575725089	4h	Ctrl
ENSG00000051523_CYBA	1.8238681982326268	4h	Ctrl
ENSG00000051596_THOC3	10.737247166019353	4h	Ctrl
ENSG00000051620_HEBP2	12.0396123394929	4h	Ctrl
ENSG00000051825_MPHOSPH9	9.40032049280662	4h	Ctrl
ENSG00000052126_PLEKHA5	10.614107562145875	4h	Ctrl
ENSG00000052344_PRSS8	10.861948244039796	4h	Ctrl
ENSG00000052723_SIKE1	10.351546016199872	4h	Ctrl
ENSG00000052749_RRP12	10.807474396693	4h	Ctrl
ENSG00000052795_FNIP2	8.713442884703253	4h	Ctrl
ENSG00000052802_MSMO1	12.813789767160463	4h	Ctrl
ENSG00000052841_TTC17	11.109026017056259	4h	Ctrl
ENSG00000053254_FOXN3	9.024918564227082	4h	Ctrl
ENSG00000053371_AKR7A2	8.98233199952452	4h	Ctrl
ENSG00000053372_MRTO4	9.62558816726782	4h	Ctrl
ENSG00000053501_USE1	7.334179675183098	4h	Ctrl
ENSG00000053524_MCF2L2	2.722725917934903	4h	Ctrl
ENSG00000053747_LAMA3	12.598132026197566	4h	Ctrl
ENSG00000053770_AP5M1	11.311817621214534	4h	Ctrl
ENSG00000053900_ANAPC4	9.614988974151371	4h	Ctrl
ENSG00000053918_KCNQ1	5.772737684679595	4h	Ctrl
ENSG00000054116_TRAPPC3	10.506242859428875	4h	Ctrl
ENSG00000054118_THRAP3	12.553226068020631	4h	Ctrl
ENSG00000054148_PHPT1	9.892446275064342	4h	Ctrl
ENSG00000054179_ENTPD2	6.911948990168545	4h	Ctrl
ENSG00000054219_LY75	11.91970304629319	4h	Ctrl
ENSG00000054267_ARID4B	10.387766375865574	4h	Ctrl
ENSG00000054277_OPN3	10.911185105154845	4h	Ctrl
ENSG00000054282_SDCCAG8	8.680360823120587	4h	Ctrl
ENSG00000054392_HHAT	5.014813346627903	4h	Ctrl
ENSG00000054523_KIF1B	10.50855367049145	4h	Ctrl
ENSG00000054598_FOXC1	10.98972079486939	4h	Ctrl
ENSG00000054611_TBC1D22A	9.959583198343946	4h	Ctrl
ENSG00000054654_SYNE2	12.769320162544982	4h	Ctrl
ENSG00000054690_PLEKHH1	8.1721007595772	4h	Ctrl
ENSG00000054793_ATP9A	11.05665589643448	4h	Ctrl
ENSG00000054965_FAM168A	10.174924852019185	4h	Ctrl
ENSG00000054967_RELT	7.84858291935597	4h	Ctrl
ENSG00000054983_GALC	7.200665733605234	4h	Ctrl
ENSG00000055044_NOP58	11.265094314372725	4h	Ctrl
ENSG00000055070_SZRD1	10.926250447004673	4h	Ctrl
ENSG00000055130_CUL1	11.060065109115758	4h	Ctrl
ENSG00000055147_FAM114A2	8.83382175585724	4h	Ctrl
ENSG00000055163_CYFIP2	9.548562626965328	4h	Ctrl
ENSG00000055208_TAB2	11.333386699768791	4h	Ctrl
ENSG00000055211_GINM1	9.58955794636306	4h	Ctrl
ENSG00000055332_EIF2AK2	11.860052089062902	4h	Ctrl
ENSG00000055483_USP36	10.477989040814101	4h	Ctrl
ENSG00000055609_KMT2C	12.287887839306746	4h	Ctrl
ENSG00000055732_MCOLN3	5.315140383969632	4h	Ctrl
ENSG00000055813_CCDC85A	3.732482520447235	4h	Ctrl
ENSG00000055917_PUM2	11.879607122795623	4h	Ctrl
ENSG00000055950_MRPL43	9.899132189548293	4h	Ctrl
ENSG00000055955_ITIH4	3.6407342421439997	4h	Ctrl
ENSG00000056050_HPF1	8.341264067631851	4h	Ctrl
ENSG00000056097_ZFR	11.94848795644494	4h	Ctrl
ENSG00000056277_ZNF280C	7.742560519819985	4h	Ctrl
ENSG00000056558_TRAF1	5.141916082202794	4h	Ctrl
ENSG00000056586_RC3H2	11.511917380455268	4h	Ctrl
ENSG00000056736_IL17RB	5.871473659440841	4h	Ctrl
ENSG00000056972_TRAF3IP2	9.990908543365778	4h	Ctrl
ENSG00000057019_DCBLD2	11.934296096166054	4h	Ctrl
ENSG00000057149_SERPINB3	6.358928086540492	4h	Ctrl
ENSG00000057252_SOAT1	10.06171528900687	4h	Ctrl
ENSG00000057294_PKP2	10.068836474692253	4h	Ctrl
ENSG00000057468_MSH4	2.9535134654646367	4h	Ctrl
ENSG00000057608_GDI2	13.23561943270112	4h	Ctrl
ENSG00000057657_PRDM1	6.384491740289838	4h	Ctrl
ENSG00000057663_ATG5	10.055405775728852	4h	Ctrl
ENSG00000057704_TMCC3	6.670962255310391	4h	Ctrl
ENSG00000057757_PITHD1	9.544759874856927	4h	Ctrl
ENSG00000057935_MTA3	10.02589586800484	4h	Ctrl
ENSG00000058056_USP13	9.735386784433583	4h	Ctrl
ENSG00000058063_ATP11B	11.56946626151625	4h	Ctrl
ENSG00000058085_LAMC2	13.03393555871484	4h	Ctrl
ENSG00000058091_CDK14	10.955841168855196	4h	Ctrl
ENSG00000058262_SEC61A1	13.103446914952913	4h	Ctrl
ENSG00000058272_PPP1R12A	10.876865091027408	4h	Ctrl
ENSG00000058335_RASGRF1	2.853142720111207	4h	Ctrl
ENSG00000058453_CROCC	7.518695560982658	4h	Ctrl
ENSG00000058600_POLR3E	10.481088254461712	4h	Ctrl
ENSG00000058668_ATP2B4	12.074838957174077	4h	Ctrl
ENSG00000058673_ZC3H11A	12.073803098358567	4h	Ctrl
ENSG00000058729_RIOK2	9.37629453026452	4h	Ctrl
ENSG00000058799_YIPF1	8.814180041709784	4h	Ctrl
ENSG00000058804_NDC1	11.380712512468447	4h	Ctrl
ENSG00000058866_DGKG	3.1792157760035296	4h	Ctrl
ENSG00000059122_FLYWCH1	9.128842914316227	4h	Ctrl
ENSG00000059145_UNKL	8.351693475293784	4h	Ctrl
ENSG00000059377_TBXAS1	3.4190152619706597	4h	Ctrl
ENSG00000059378_PARP12	9.519482996193757	4h	Ctrl
ENSG00000059573_ALDH18A1	11.351779495384724	4h	Ctrl
ENSG00000059588_TARBP1	10.49656506455339	4h	Ctrl
ENSG00000059691_GATB	9.236961003644815	4h	Ctrl
ENSG00000059728_MXD1	9.597128805061265	4h	Ctrl
ENSG00000059758_CDK17	9.293425179475143	4h	Ctrl
ENSG00000059769_DNAJC25	8.200630603919548	4h	Ctrl
ENSG00000059915_PSD	4.789686103939721	4h	Ctrl
ENSG00000060069_CTDP1	9.879738560075127	4h	Ctrl
ENSG00000060138_YBX3	12.75247409090707	4h	Ctrl
ENSG00000060140_STYK1	4.470478085351623	4h	Ctrl
ENSG00000060237_WNK1	12.88041072050628	4h	Ctrl
ENSG00000060339_CCAR1	11.415927556153653	4h	Ctrl
ENSG00000060491_OGFR	10.184507860223324	4h	Ctrl
ENSG00000060558_GNA15	9.838882734003771	4h	Ctrl
ENSG00000060642_PIGV	8.518501604399159	4h	Ctrl
ENSG00000060656_PTPRU	12.919130881881326	4h	Ctrl
ENSG00000060688_SNRNP40	9.858313054342942	4h	Ctrl
ENSG00000060749_QSER1	12.044342809545899	4h	Ctrl
ENSG00000060762_MPC1	9.435482760791333	4h	Ctrl
ENSG00000060971_ACAA1	10.494415069191408	4h	Ctrl
ENSG00000060982_BCAT1	3.6310629285100107	4h	Ctrl
ENSG00000061273_HDAC7	10.49783335283822	4h	Ctrl
ENSG00000061455_PRDM6	3.3000289934883864	4h	Ctrl
ENSG00000061656_SPAG4	5.334876818155935	4h	Ctrl
ENSG00000061676_NCKAP1	12.780975141802424	4h	Ctrl
ENSG00000061794_MRPS35	11.085304940963441	4h	Ctrl
ENSG00000061918_GUCY1B1	5.666540704432901	4h	Ctrl
ENSG00000061936_SFSWAP	10.240722436334794	4h	Ctrl
ENSG00000061938_TNK2	9.938900604784171	4h	Ctrl
ENSG00000061987_MON2	10.473022467115213	4h	Ctrl
ENSG00000062038_CDH3	12.583264208785861	4h	Ctrl
ENSG00000062194_GPBP1	11.160162152133054	4h	Ctrl
ENSG00000062282_DGAT2	7.542951854306434	4h	Ctrl
ENSG00000062370_ZNF112	7.9523634046741325	4h	Ctrl
ENSG00000062485_CS	12.820848462903992	4h	Ctrl
ENSG00000062524_LTK	1.4589511251642777	4h	Ctrl
ENSG00000062582_MRPS24	10.85967580924917	4h	Ctrl
ENSG00000062598_ELMO2	8.910445121869708	4h	Ctrl
ENSG00000062650_WAPL	11.162379349268287	4h	Ctrl
ENSG00000062716_VMP1	12.320390404539532	4h	Ctrl
ENSG00000062725_APPBP2	10.251423368454663	4h	Ctrl
ENSG00000062822_POLD1	9.5692340698557	4h	Ctrl
ENSG00000063046_EIF4B	15.043402462390423	4h	Ctrl
ENSG00000063127_SLC6A16	2.1055844546912468	4h	Ctrl
ENSG00000063169_BICRA	8.900673397309331	4h	Ctrl
ENSG00000063176_SPHK2	7.884705473319441	4h	Ctrl
ENSG00000063177_RPL18	14.091718439589082	4h	Ctrl
ENSG00000063180_CA11	6.49041299026546	4h	Ctrl
ENSG00000063241_ISOC2	9.88223372551712	4h	Ctrl
ENSG00000063244_U2AF2	12.045400486596213	4h	Ctrl
ENSG00000063245_EPN1	11.580690936379256	4h	Ctrl
ENSG00000063322_MED29	9.606807148356946	4h	Ctrl
ENSG00000063438_AHRR	2.604209706367077	4h	Ctrl
ENSG00000063587_ZNF275	8.360007449557603	4h	Ctrl
ENSG00000063601_MTMR1	10.439071294917715	4h	Ctrl
ENSG00000063660_GPC1	11.44940189671099	4h	Ctrl
ENSG00000063761_ADCK1	7.579744538923409	4h	Ctrl
ENSG00000063854_HAGH	9.213319663457915	4h	Ctrl
ENSG00000063978_RNF4	10.249510087905595	4h	Ctrl
ENSG00000064012_CASP8	9.62367216444883	4h	Ctrl
ENSG00000064042_LIMCH1	11.534199794478168	4h	Ctrl
ENSG00000064102_INTS13	10.475197278305014	4h	Ctrl
ENSG00000064115_TM7SF3	11.40484450223185	4h	Ctrl
ENSG00000064199_SPA17	8.212324020885118	4h	Ctrl
ENSG00000064205_CCN5	7.72458796059137	4h	Ctrl
ENSG00000064225_ST3GAL6	5.843672828122531	4h	Ctrl
ENSG00000064270_ATP2C2	5.736948201720512	4h	Ctrl
ENSG00000064309_CDON	8.232373185594883	4h	Ctrl
ENSG00000064313_TAF2	10.787789101914848	4h	Ctrl
ENSG00000064393_HIPK2	12.536437203753364	4h	Ctrl
ENSG00000064419_TNPO3	11.012977932678126	4h	Ctrl
ENSG00000064490_RFXANK	9.245564942280325	4h	Ctrl
ENSG00000064545_TMEM161A	9.029024659984819	4h	Ctrl
ENSG00000064547_LPAR2	8.571578772699024	4h	Ctrl
ENSG00000064601_CTSA	11.024343845872435	4h	Ctrl
ENSG00000064607_SUGP2	10.710085196565894	4h	Ctrl
ENSG00000064651_SLC12A2	10.065485350957758	4h	Ctrl
ENSG00000064652_SNX24	8.26424836147541	4h	Ctrl
ENSG00000064655_EYA2	3.964401476913169	4h	Ctrl
ENSG00000064666_CNN2	12.082346947481357	4h	Ctrl
ENSG00000064687_ABCA7	10.48295209985196	4h	Ctrl
ENSG00000064692_SNCAIP	9.178350476976489	4h	Ctrl
ENSG00000064703_DDX20	9.518746575332042	4h	Ctrl
ENSG00000064726_BTBD1	11.17140749345374	4h	Ctrl
ENSG00000064763_FAR2	4.0855436712185815	4h	Ctrl
ENSG00000064787_BCAS1	5.294373188284353	4h	Ctrl
ENSG00000064886_CHI3L2	9.832646976101556	4h	Ctrl
ENSG00000064932_SBNO2	11.615356173321594	4h	Ctrl
ENSG00000064933_PMS1	9.694471308647985	4h	Ctrl
ENSG00000064961_HMG20B	10.972010024491452	4h	Ctrl
ENSG00000064995_TAF11	8.685817557617812	4h	Ctrl
ENSG00000064999_ANKS1A	10.578784553899498	4h	Ctrl
ENSG00000065000_AP3D1	12.340414772703186	4h	Ctrl
ENSG00000065029_ZNF76	9.01258193869367	4h	Ctrl
ENSG00000065054_SLC9A3R2	10.083112491847798	4h	Ctrl
ENSG00000065057_NTHL1	8.798007016490251	4h	Ctrl
ENSG00000065060_UHRF1BP1	10.69641556617075	4h	Ctrl
ENSG00000065135_GNAI3	11.894909432304184	4h	Ctrl
ENSG00000065150_IPO5	12.934977696442923	4h	Ctrl
ENSG00000065154_OAT	12.01322501198185	4h	Ctrl
ENSG00000065183_WDR3	11.257637389844037	4h	Ctrl
ENSG00000065243_PKN2	11.44259430425062	4h	Ctrl
ENSG00000065268_WDR18	10.15154006458101	4h	Ctrl
ENSG00000065308_TRAM2	9.532549554567206	4h	Ctrl
ENSG00000065325_GLP2R	6.005788140566971	4h	Ctrl
ENSG00000065328_MCM10	8.566885484238565	4h	Ctrl
ENSG00000065357_DGKA	10.422057504287967	4h	Ctrl
ENSG00000065361_ERBB3	11.465567983778913	4h	Ctrl
ENSG00000065413_ANKRD44	5.97984568969514	4h	Ctrl
ENSG00000065427_KARS	12.193874444660832	4h	Ctrl
ENSG00000065457_ADAT1	8.946694829204722	4h	Ctrl
ENSG00000065485_PDIA5	8.833141674441826	4h	Ctrl
ENSG00000065491_TBC1D22B	8.994105234760228	4h	Ctrl
ENSG00000065518_NDUFB4	11.08719271085185	4h	Ctrl
ENSG00000065526_SPEN	11.248373324319061	4h	Ctrl
ENSG00000065534_MYLK	4.4595907779463735	4h	Ctrl
ENSG00000065548_ZC3H15	11.20379734085646	4h	Ctrl
ENSG00000065559_MAP2K4	10.182595874409284	4h	Ctrl
ENSG00000065600_PACC1	7.956808815517206	4h	Ctrl
ENSG00000065613_SLK	12.830905855316075	4h	Ctrl
ENSG00000065615_CYB5R4	9.349576797790723	4h	Ctrl
ENSG00000065618_COL17A1	11.894951883577065	4h	Ctrl
ENSG00000065621_GSTO2	9.588208448608379	4h	Ctrl
ENSG00000065665_SEC61A2	6.196309308487358	4h	Ctrl
ENSG00000065675_PRKCQ	3.1792157760035296	4h	Ctrl
ENSG00000065717_TLE2	9.095552002868054	4h	Ctrl
ENSG00000065802_ASB1	9.6235705604362	4h	Ctrl
ENSG00000065809_FAM107B	9.383313099301832	4h	Ctrl
ENSG00000065833_ME1	10.909423845499726	4h	Ctrl
ENSG00000065882_TBC1D1	10.515563063387829	4h	Ctrl
ENSG00000065883_CDK13	11.241742890534548	4h	Ctrl
ENSG00000065911_MTHFD2	11.278482839324857	4h	Ctrl
ENSG00000065923_SLC9A7	11.291140138081381	4h	Ctrl
ENSG00000065970_FOXJ2	9.59207762351252	4h	Ctrl
ENSG00000065978_YBX1	14.141819650664615	4h	Ctrl
ENSG00000065989_PDE4A	1.209024825112017	4h	Ctrl
ENSG00000066027_PPP2R5A	10.700855490189445	4h	Ctrl
ENSG00000066044_ELAVL1	11.139516564526389	4h	Ctrl
ENSG00000066084_DIP2B	10.822846593049665	4h	Ctrl
ENSG00000066117_SMARCD1	10.292714226566376	4h	Ctrl
ENSG00000066135_KDM4A	10.341910612577413	4h	Ctrl
ENSG00000066136_NFYC	10.039803014938144	4h	Ctrl
ENSG00000066185_ZMYND12	2.869686199476397	4h	Ctrl
ENSG00000066230_SLC9A3	8.079773764359713	4h	Ctrl
ENSG00000066248_NGEF	7.0821889154847515	4h	Ctrl
ENSG00000066279_ASPM	11.604077199056285	4h	Ctrl
ENSG00000066322_ELOVL1	11.456503311256292	4h	Ctrl
ENSG00000066379_ZNRD1	8.7964553634718	4h	Ctrl
ENSG00000066422_ZBTB11	10.447262794065846	4h	Ctrl
ENSG00000066427_ATXN3	9.458151878356295	4h	Ctrl
ENSG00000066455_GOLGA5	10.148507959653944	4h	Ctrl
ENSG00000066557_LRRC40	8.75011304781451	4h	Ctrl
ENSG00000066583_ISOC1	9.330011729331552	4h	Ctrl
ENSG00000066629_EML1	4.98414129198293	4h	Ctrl
ENSG00000066651_TRMT11	9.251275953283539	4h	Ctrl
ENSG00000066654_THUMPD1	10.723306133413773	4h	Ctrl
ENSG00000066697_MSANTD3	8.653183779787218	4h	Ctrl
ENSG00000066739_ATG2B	10.534756728810292	4h	Ctrl
ENSG00000066777_ARFGEF1	11.845189558147215	4h	Ctrl
ENSG00000066827_ZFAT	9.061547155945167	4h	Ctrl
ENSG00000066855_MTFR1	9.998700431640264	4h	Ctrl
ENSG00000066923_STAG3	3.3340055890623823	4h	Ctrl
ENSG00000066926_FECH	10.350734525240112	4h	Ctrl
ENSG00000066933_MYO9A	11.266306095628732	4h	Ctrl
ENSG00000067057_PFKP	11.397932980767132	4h	Ctrl
ENSG00000067064_IDI1	11.830387864041379	4h	Ctrl
ENSG00000067066_SP100	10.359540069101394	4h	Ctrl
ENSG00000067082_KLF6	11.475215482119273	4h	Ctrl
ENSG00000067113_PLPP1	8.194558332129063	4h	Ctrl
ENSG00000067141_NEO1	5.096693598960622	4h	Ctrl
ENSG00000067167_TRAM1	12.35078469506234	4h	Ctrl
ENSG00000067177_PHKA1	10.23013198457063	4h	Ctrl
ENSG00000067182_TNFRSF1A	10.682585318602511	4h	Ctrl
ENSG00000067191_CACNB1	7.934016641144764	4h	Ctrl
ENSG00000067208_EVI5	9.623100116073354	4h	Ctrl
ENSG00000067221_STOML1	7.368215136293654	4h	Ctrl
ENSG00000067225_PKM	15.50835284602935	4h	Ctrl
ENSG00000067248_DHX29	10.69224635496363	4h	Ctrl
ENSG00000067334_DNTTIP2	10.783262253344951	4h	Ctrl
ENSG00000067365_METTL22	7.910864271976428	4h	Ctrl
ENSG00000067369_TP53BP1	10.811919500862015	4h	Ctrl
ENSG00000067533_RRP15	9.893868298157322	4h	Ctrl
ENSG00000067560_RHOA	13.417490278941933	4h	Ctrl
ENSG00000067596_DHX8	10.81662986683192	4h	Ctrl
ENSG00000067606_PRKCZ	8.438069967344344	4h	Ctrl
ENSG00000067704_IARS2	12.347946461424494	4h	Ctrl
ENSG00000067715_SYT1	2.7043970987824038	4h	Ctrl
ENSG00000067798_NAV3	5.7509627458895896	4h	Ctrl
ENSG00000067829_IDH3G	10.084526532631228	4h	Ctrl
ENSG00000067836_ROGDI	8.158429379981593	4h	Ctrl
ENSG00000067900_ROCK1	11.802928959813128	4h	Ctrl
ENSG00000067955_CBFB	10.84433873502082	4h	Ctrl
ENSG00000067992_PDK3	9.306325901510156	4h	Ctrl
ENSG00000068001_HYAL2	10.02392676227376	4h	Ctrl
ENSG00000068024_HDAC4	9.631835800655573	4h	Ctrl
ENSG00000068028_RASSF1	8.201175384674475	4h	Ctrl
ENSG00000068079_IFI35	6.9516432879677446	4h	Ctrl
ENSG00000068097_HEATR6	8.81489212334464	4h	Ctrl
ENSG00000068120_COASY	11.5889681638142	4h	Ctrl
ENSG00000068137_PLEKHH3	9.315219270329644	4h	Ctrl
ENSG00000068305_MEF2A	10.68432016581308	4h	Ctrl
ENSG00000068308_OTUD5	10.085447711338553	4h	Ctrl
ENSG00000068323_TFE3	9.795427079147904	4h	Ctrl
ENSG00000068354_TBC1D25	8.68464928279724	4h	Ctrl
ENSG00000068366_ACSL4	10.923257928857229	4h	Ctrl
ENSG00000068383_INPP5A	8.609707285926618	4h	Ctrl
ENSG00000068394_GPKOW	8.28218249148838	4h	Ctrl
ENSG00000068400_GRIPAP1	8.81595958722895	4h	Ctrl
ENSG00000068438_FTSJ1	10.606452230888202	4h	Ctrl
ENSG00000068489_PRR11	10.405068488855376	4h	Ctrl
ENSG00000068615_REEP1	3.476820803940114	4h	Ctrl
ENSG00000068650_ATP11A	10.908022471804157	4h	Ctrl
ENSG00000068654_POLR1A	12.048187838612847	4h	Ctrl
ENSG00000068697_LAPTM4A	12.202789715519305	4h	Ctrl
ENSG00000068724_TTC7A	10.977755316614369	4h	Ctrl
ENSG00000068745_IP6K2	10.306689305326348	4h	Ctrl
ENSG00000068784_SRBD1	8.706555805118821	4h	Ctrl
ENSG00000068796_KIF2A	10.2818646165382	4h	Ctrl
ENSG00000068831_RASGRP2	0.0	4h	Ctrl
ENSG00000068878_PSME4	12.344810432030574	4h	Ctrl
ENSG00000068885_IFT80	9.652612171633647	4h	Ctrl
ENSG00000068903_SIRT2	9.397221946156229	4h	Ctrl
ENSG00000068912_ERLEC1	10.234518710403579	4h	Ctrl
ENSG00000068971_PPP2R5B	7.515908373492864	4h	Ctrl
ENSG00000068976_PYGM	1.4145412065608896	4h	Ctrl
ENSG00000068985_PAGE1	6.469208628532347	4h	Ctrl
ENSG00000069011_PITX1	12.072567318442307	4h	Ctrl
ENSG00000069020_MAST4	10.605983693332872	4h	Ctrl
ENSG00000069248_NUP133	10.59492311063227	4h	Ctrl
ENSG00000069275_NUCKS1	13.487543061492172	4h	Ctrl
ENSG00000069329_VPS35	12.065767936156753	4h	Ctrl
ENSG00000069345_DNAJA2	11.396707494119893	4h	Ctrl
