contrast_id	gene_id	baseline_bin	n_methods	spread_iqr	phase
DT_vs_D_24h	ENSG00000100926_TM9SF1	Non-head	6	0.06799057057886523	Late
DT_vs_D_24h	ENSG00000100934_SEC23A	Non-head	6	0.3179844962233578	Late
DT_vs_D_24h	ENSG00000100938_GMPR2	Non-head	6	0.11186837876276079	Late
DT_vs_D_24h	ENSG00000100941_PNN	Head	6	0.6422587995958035	Late
DT_vs_D_24h	ENSG00000100949_RABGGTA	Non-head	6	0.5735117772599404	Late
DT_vs_D_24h	ENSG00000100968_NFATC4	Non-head	6	1.1064229513457078	Late
DT_vs_D_24h	ENSG00000100979_PLTP	Non-head	6	0.03639504935936066	Late
DT_vs_D_24h	ENSG00000100982_PCIF1	Non-head	6	0.053467159944459025	Late
DT_vs_D_24h	ENSG00000100983_GSS	Non-head	6	0.08337526919647524	Late
DT_vs_D_24h	ENSG00000100991_TRPC4AP	Non-head	6	0.315478685863955	Late
DT_vs_D_24h	ENSG00000100994_PYGB	Head	6	0.07864933736087379	Late
DT_vs_D_24h	ENSG00000100997_ABHD12	Non-head	6	0.398615130982294	Late
DT_vs_D_24h	ENSG00000101000_PROCR	Non-head	6	0.39575905965866187	Late
DT_vs_D_24h	ENSG00000101003_GINS1	Non-head	6	0.08910430569560579	Late
DT_vs_D_24h	ENSG00000101004_NINL	Non-head	6	0.5850241284887627	Late
DT_vs_D_24h	ENSG00000101019_UQCC1	Non-head	6	0.3007271650773259	Late
DT_vs_D_24h	ENSG00000101040_ZMYND8	Non-head	6	0.034698393100405456	Late
DT_vs_D_24h	ENSG00000101049_SGK2	Non-head	6	0.8954059596319934	Late
DT_vs_D_24h	ENSG00000101052_IFT52	Non-head	6	0.18075058539753053	Late
DT_vs_D_24h	ENSG00000101057_MYBL2	Non-head	6	0.1473114045644951	Late
DT_vs_D_24h	ENSG00000101079_NDRG3	Non-head	6	0.8202978779077932	Late
DT_vs_D_24h	ENSG00000101084_RAB5IF	Non-head	6	0.02247396590066819	Late
DT_vs_D_24h	ENSG00000101096_NFATC2	Non-head	6	0.12681254107698828	Late
DT_vs_D_24h	ENSG00000101098_RIMS4	Non-head	6	0.4970000973416586	Late
DT_vs_D_24h	ENSG00000101104_PABPC1L	Non-head	6	1.7794992606394069	Late
DT_vs_D_24h	ENSG00000101109_STK4	Non-head	6	0.09403416818292865	Late
DT_vs_D_24h	ENSG00000101126_ADNP	Head	6	0.10619100329460807	Late
DT_vs_D_24h	ENSG00000101132_PFDN4	Non-head	6	0.1291656233063796	Late
DT_vs_D_24h	ENSG00000101138_CSTF1	Non-head	6	0.22981219204113323	Late
DT_vs_D_24h	ENSG00000101146_RAE1	Non-head	6	0.132716126779175	Late
DT_vs_D_24h	ENSG00000101150_TPD52L2	Non-head	6	0.12729402116779687	Late
DT_vs_D_24h	ENSG00000101152_DNAJC5	Non-head	6	0.11180887675334222	Late
DT_vs_D_24h	ENSG00000101158_NELFCD	Non-head	6	0.6407107053038293	Late
DT_vs_D_24h	ENSG00000101160_CTSZ	Non-head	6	0.3215713357495493	Late
DT_vs_D_24h	ENSG00000101161_PRPF6	Non-head	6	0.22567292903687142	Late
DT_vs_D_24h	ENSG00000101162_TUBB1	Non-head	6	0.2543680617351417	Late
DT_vs_D_24h	ENSG00000101166_PRELID3B	Non-head	6	1.0990091339404573	Late
DT_vs_D_24h	ENSG00000101181_MTG2	Non-head	6	0.42819181765194225	Late
DT_vs_D_24h	ENSG00000101182_PSMA7	Non-head	6	0.04732111219236346	Late
DT_vs_D_24h	ENSG00000101187_SLCO4A1	Non-head	6	0.6304596166175283	Late
DT_vs_D_24h	ENSG00000101189_MRGBP	Non-head	6	0.22171375369940452	Late
DT_vs_D_24h	ENSG00000101190_TCFL5	Non-head	6	0.4079923253136277	Late
DT_vs_D_24h	ENSG00000101191_DIDO1	Head	6	0.5427490425304611	Late
DT_vs_D_24h	ENSG00000101193_GID8	Non-head	6	0.3294053309185845	Late
DT_vs_D_24h	ENSG00000101194_SLC17A9	Non-head	6	0.13416387584295514	Late
DT_vs_D_24h	ENSG00000101199_ARFGAP1	Non-head	6	0.9042965356654591	Late
DT_vs_D_24h	ENSG00000101203_COL20A1	Non-head	6	0.25621295372181613	Late
DT_vs_D_24h	ENSG00000101213_PTK6	Non-head	6	0.3601366270982146	Late
DT_vs_D_24h	ENSG00000101216_GMEB2	Non-head	6	0.05780664565959022	Late
DT_vs_D_24h	ENSG00000101220_C20orf27	Non-head	6	0.1555439537692136	Late
DT_vs_D_24h	ENSG00000101222_SPEF1	Non-head	6	1.1469413161731983	Late
DT_vs_D_24h	ENSG00000101224_CDC25B	Head	6	0.5800980128414346	Late
DT_vs_D_24h	ENSG00000101230_ISM1	Non-head	6	0.3342701226229656	Late
DT_vs_D_24h	ENSG00000101236_RNF24	Non-head	6	0.03374049844711147	Late
DT_vs_D_24h	ENSG00000101246_ARFRP1	Non-head	6	1.2891127703761742	Late
DT_vs_D_24h	ENSG00000101247_NDUFAF5	Non-head	6	0.46664873624023595	Late
DT_vs_D_24h	ENSG00000101255_TRIB3	Non-head	6	0.43089250107888066	Late
DT_vs_D_24h	ENSG00000101266_CSNK2A1	Head	6	0.24427172743934744	Late
DT_vs_D_24h	ENSG00000101276_SLC52A3	Non-head	6	0.5500168891057016	Late
DT_vs_D_24h	ENSG00000101290_CDS2	Non-head	6	0.155921190770269	Late
DT_vs_D_24h	ENSG00000101294_HM13	Non-head	6	0.6824021728976334	Late
DT_vs_D_24h	ENSG00000101298_SNPH	Non-head	6	0.27771719425790375	Late
DT_vs_D_24h	ENSG00000101306_MYLK2	Non-head	6	0.31270665068017695	Late
DT_vs_D_24h	ENSG00000101307_SIRPB1	Non-head	6	0.07819430199028465	Late
DT_vs_D_24h	ENSG00000101310_SEC23B	Non-head	6	0.23989453798282728	Late
DT_vs_D_24h	ENSG00000101311_FERMT1	Non-head	6	0.5927101752857369	Late
DT_vs_D_24h	ENSG00000101333_PLCB4	Non-head	6	0.4515454761765439	Late
DT_vs_D_24h	ENSG00000101335_MYL9	Non-head	6	0.23857448962081862	Late
DT_vs_D_24h	ENSG00000101337_TM9SF4	Non-head	6	0.11823616074371734	Late
DT_vs_D_24h	ENSG00000101343_CRNKL1	Non-head	6	0.07329821006886938	Late
DT_vs_D_24h	ENSG00000101346_POFUT1	Non-head	6	0.5094030135119229	Late
DT_vs_D_24h	ENSG00000101347_SAMHD1	Non-head	6	0.3675429411721003	Late
DT_vs_D_24h	ENSG00000101350_KIF3B	Non-head	6	0.11386046844443942	Late
DT_vs_D_24h	ENSG00000101353_MROH8	Non-head	6	0.2606913904388426	Late
DT_vs_D_24h	ENSG00000101361_NOP56	Head	6	0.6797377768098334	Late
DT_vs_D_24h	ENSG00000101363_MANBAL	Non-head	6	0.27024983686025905	Late
DT_vs_D_24h	ENSG00000101365_IDH3B	Non-head	6	0.08357011979518464	Late
DT_vs_D_24h	ENSG00000101367_MAPRE1	Non-head	6	0.22270310244069091	Late
DT_vs_D_24h	ENSG00000101384_JAG1	Non-head	6	0.6363014818828959	Late
DT_vs_D_24h	ENSG00000101391_CDK5RAP1	Non-head	6	0.3567565264686954	Late
DT_vs_D_24h	ENSG00000101400_SNTA1	Non-head	6	0.06123541510471031	Late
DT_vs_D_24h	ENSG00000101407_TTI1	Non-head	6	0.41369471472421016	Late
DT_vs_D_24h	ENSG00000101412_E2F1	Non-head	6	0.234054805368497	Late
DT_vs_D_24h	ENSG00000101413_RPRD1B	Non-head	6	0.19525941562285332	Late
DT_vs_D_24h	ENSG00000101417_PXMP4	Non-head	6	0.21263740307057988	Late
DT_vs_D_24h	ENSG00000101421_CHMP4B	Non-head	6	0.5736291906249147	Late
DT_vs_D_24h	ENSG00000101439_CST3	Non-head	6	0.3586193249646528	Late
DT_vs_D_24h	ENSG00000101442_ACTR5	Non-head	6	0.27362211315752183	Late
DT_vs_D_24h	ENSG00000101443_WFDC2	Head	6	0.1337859144370419	Late
DT_vs_D_24h	ENSG00000101444_AHCY	Head	6	0.2807401457764179	Late
DT_vs_D_24h	ENSG00000101445_PPP1R16B	Non-head	6	0.397698377478431	Late
DT_vs_D_24h	ENSG00000101447_FAM83D	Non-head	6	0.1931942656373138	Late
DT_vs_D_24h	ENSG00000101448_EPPIN	Non-head	6	0.45282685042736204	Late
DT_vs_D_24h	ENSG00000101452_DHX35	Non-head	6	0.0888875103370782	Late
DT_vs_D_24h	ENSG00000101457_DNTTIP1	Non-head	6	0.13230176654737258	Late
DT_vs_D_24h	ENSG00000101460_MAP1LC3A	Non-head	6	0.41888061440143826	Late
DT_vs_D_24h	ENSG00000101464_PIGU	Non-head	6	0.6701620336813556	Late
DT_vs_D_24h	ENSG00000101473_ACOT8	Non-head	6	0.607930154823555	Late
DT_vs_D_24h	ENSG00000101474_APMAP	Non-head	6	0.4838250262224913	Late
DT_vs_D_24h	ENSG00000101493_ZNF516	Non-head	6	0.1288253846240831	Late
DT_vs_D_24h	ENSG00000101544_ADNP2	Non-head	6	0.3156393904881797	Late
DT_vs_D_24h	ENSG00000101546_RBFA	Non-head	6	0.14159082959853686	Late
DT_vs_D_24h	ENSG00000101557_USP14	Non-head	6	0.3464437600147242	Late
DT_vs_D_24h	ENSG00000101558_VAPA	Head	6	0.6214959735787211	Late
DT_vs_D_24h	ENSG00000101574_METTL4	Non-head	6	0.36059599043607793	Late
DT_vs_D_24h	ENSG00000101577_LPIN2	Non-head	6	0.10445799143576742	Late
DT_vs_D_24h	ENSG00000101596_SMCHD1	Head	6	0.10974916828368875	Late
DT_vs_D_24h	ENSG00000101605_MYOM1	Non-head	6	0.5525085392297036	Late
DT_vs_D_24h	ENSG00000101608_MYL12A	Non-head	6	0.43147894423066946	Late
DT_vs_D_24h	ENSG00000101624_CEP76	Non-head	6	0.054170680712701175	Late
DT_vs_D_24h	ENSG00000101639_CEP192	Non-head	6	0.4395009927650626	Late
DT_vs_D_24h	ENSG00000101654_RNMT	Non-head	6	0.08875547675165185	Late
DT_vs_D_24h	ENSG00000101665_SMAD7	Non-head	6	0.052662633772539214	Late
DT_vs_D_24h	ENSG00000101670_LIPG	Non-head	6	0.3822394372243425	Late
DT_vs_D_24h	ENSG00000101695_RNF125	Non-head	6	0.5572469514541065	Late
DT_vs_D_24h	ENSG00000101745_ANKRD12	Non-head	6	0.1504855186513001	Late
DT_vs_D_24h	ENSG00000101746_NOL4	Non-head	6	0.20580583179554196	Late
DT_vs_D_24h	ENSG00000101751_POLI	Non-head	6	0.05342350609977298	Late
DT_vs_D_24h	ENSG00000101752_MIB1	Head	6	0.5576217921527622	Late
DT_vs_D_24h	ENSG00000101773_RBBP8	Non-head	6	0.5122149316759846	Late
DT_vs_D_24h	ENSG00000101782_RIOK3	Head	6	0.38256070588003444	Late
DT_vs_D_24h	ENSG00000101811_CSTF2	Non-head	6	0.11576953986345012	Late
DT_vs_D_24h	ENSG00000101843_PSMD10	Non-head	6	0.5829388817323311	Late
DT_vs_D_24h	ENSG00000101844_ATG4A	Non-head	6	0.5156033643407475	Late
DT_vs_D_24h	ENSG00000101846_STS	Non-head	6	0.6641783240741446	Late
DT_vs_D_24h	ENSG00000101849_TBL1X	Non-head	6	0.01706984065461703	Late
DT_vs_D_24h	ENSG00000101856_PGRMC1	Non-head	6	0.09019089596657537	Late
DT_vs_D_24h	ENSG00000101868_POLA1	Non-head	6	0.13094938353512642	Late
DT_vs_D_24h	ENSG00000101871_MID1	Non-head	6	0.2423685094121597	Late
DT_vs_D_24h	ENSG00000101882_NKAP	Non-head	6	0.21114442265109423	Late
DT_vs_D_24h	ENSG00000101888_NXT2	Non-head	6	0.31486375420454515	Late
DT_vs_D_24h	ENSG00000101898_MCTS2P	Non-head	6	0.1938490026655415	Late
DT_vs_D_24h	ENSG00000101901_ALG13	Non-head	6	0.8869997104197784	Late
DT_vs_D_24h	ENSG00000101911_PRPS2	Non-head	6	0.695059085680807	Late
DT_vs_D_24h	ENSG00000101928_MOSPD1	Non-head	6	0.12228890961711558	Late
DT_vs_D_24h	ENSG00000101935_AMMECR1	Non-head	6	0.03582647210262291	Late
DT_vs_D_24h	ENSG00000101940_WDR13	Non-head	6	0.05878671740074093	Late
DT_vs_D_24h	ENSG00000101945_SUV39H1	Non-head	6	0.5536235854654842	Late
DT_vs_D_24h	ENSG00000101955_SRPX	Non-head	6	0.6151633286641809	Late
DT_vs_D_24h	ENSG00000101966_XIAP	Non-head	6	0.1191225098889428	Late
DT_vs_D_24h	ENSG00000101972_STAG2	Head	6	1.4648136754357082	Late
DT_vs_D_24h	ENSG00000101974_ATP11C	Non-head	6	0.02714764391866875	Late
DT_vs_D_24h	ENSG00000101977_MCF2	Non-head	6	0.3801254397053099	Late
DT_vs_D_24h	ENSG00000101986_ABCD1	Non-head	6	0.14379928230570382	Late
DT_vs_D_24h	ENSG00000101997_CCDC22	Non-head	6	0.17431242329680408	Late
DT_vs_D_24h	ENSG00000102003_SYP	Non-head	6	0.59165086550112	Late
DT_vs_D_24h	ENSG00000102007_PLP2	Head	6	0.09130720020537308	Late
DT_vs_D_24h	ENSG00000102024_PLS3	Head	6	1.4034944768622957	Late
DT_vs_D_24h	ENSG00000102030_NAA10	Non-head	6	0.029465932027248565	Late
DT_vs_D_24h	ENSG00000102034_ELF4	Non-head	6	0.3078313081814702	Late
DT_vs_D_24h	ENSG00000102038_SMARCA1	Non-head	6	0.3539088734749225	Late
DT_vs_D_24h	ENSG00000102043_MTMR8	Non-head	6	0.5658526140477895	Late
DT_vs_D_24h	ENSG00000102048_ASB9	Non-head	6	0.2497838485898003	Late
DT_vs_D_24h	ENSG00000102054_RBBP7	Head	6	0.14761916757396665	Late
DT_vs_D_24h	ENSG00000102057_KCND1	Non-head	6	0.37603269729541977	Late
DT_vs_D_24h	ENSG00000102078_SLC25A14	Non-head	6	0.017977094713456696	Late
DT_vs_D_24h	ENSG00000102081_FMR1	Non-head	6	0.26654217942109026	Late
DT_vs_D_24h	ENSG00000102096_PIM2	Non-head	6	0.06834875060746998	Late
DT_vs_D_24h	ENSG00000102100_SLC35A2	Non-head	6	0.12166188503398567	Late
DT_vs_D_24h	ENSG00000102103_PQBP1	Non-head	6	0.07209953378512542	Late
DT_vs_D_24h	ENSG00000102109_PCSK1N	Non-head	6	0.16826516024738436	Late
DT_vs_D_24h	ENSG00000102119_EMD	Non-head	6	0.0807909891193524	Late
DT_vs_D_24h	ENSG00000102125_TAZ	Non-head	6	0.8608528679423237	Late
DT_vs_D_24h	ENSG00000102128_RAB40AL	Non-head	6	0.9272293647451271	Late
DT_vs_D_24h	ENSG00000102144_PGK1	Head	6	0.3247266891763392	Late
DT_vs_D_24h	ENSG00000102158_MAGT1	Non-head	6	0.2039770303745947	Late
DT_vs_D_24h	ENSG00000102172_SMS	Head	6	0.7752871714780822	Late
DT_vs_D_24h	ENSG00000102174_PHEX	Non-head	6	1.0439525334384552	Late
DT_vs_D_24h	ENSG00000102178_UBL4A	Non-head	6	0.3961526754479746	Late
DT_vs_D_24h	ENSG00000102181_CD99L2	Non-head	6	0.11558439895895634	Late
DT_vs_D_24h	ENSG00000102189_EEA1	Non-head	6	0.04400060923856808	Late
DT_vs_D_24h	ENSG00000102218_RP2	Non-head	6	0.1326125913526649	Late
DT_vs_D_24h	ENSG00000102221_JADE3	Non-head	6	0.1246694247454424	Late
DT_vs_D_24h	ENSG00000102225_CDK16	Head	6	0.36743172331250196	Late
DT_vs_D_24h	ENSG00000102226_USP11	Non-head	6	0.24584944566632894	Late
DT_vs_D_24h	ENSG00000102241_HTATSF1	Non-head	6	0.07659790769738661	Late
DT_vs_D_24h	ENSG00000102243_VGLL1	Non-head	6	0.12092153545877093	Late
DT_vs_D_24h	ENSG00000102265_TIMP1	Non-head	6	0.06616956469258463	Late
DT_vs_D_24h	ENSG00000102287_GABRE	Head	6	1.3979630291792333	Late
DT_vs_D_24h	ENSG00000102302_FGD1	Non-head	6	0.4429483256522111	Late
DT_vs_D_24h	ENSG00000102309_PIN4	Non-head	6	0.22324884703143577	Late
DT_vs_D_24h	ENSG00000102312_PORCN	Non-head	6	0.0798977605701553	Late
DT_vs_D_24h	ENSG00000102316_MAGED2	Non-head	6	0.1513173901657172	Late
DT_vs_D_24h	ENSG00000102317_RBM3	Non-head	6	0.23744310022940462	Late
DT_vs_D_24h	ENSG00000102349_KLF8	Non-head	6	0.24951815299513025	Late
DT_vs_D_24h	ENSG00000102359_SRPX2	Non-head	6	0.10614130081948808	Late
DT_vs_D_24h	ENSG00000102362_SYTL4	Non-head	6	0.18383788340756213	Late
DT_vs_D_24h	ENSG00000102384_CENPI	Non-head	6	0.23259932897859026	Late
DT_vs_D_24h	ENSG00000102385_DRP2	Non-head	6	0.4102768243669173	Late
DT_vs_D_24h	ENSG00000102390_PBDC1	Non-head	6	0.25490564721437314	Late
DT_vs_D_24h	ENSG00000102393_GLA	Non-head	6	0.1473110118808844	Late
DT_vs_D_24h	ENSG00000102401_ARMCX3	Non-head	6	0.06603122130835759	Late
DT_vs_D_24h	ENSG00000102452_NALCN	Non-head	6	0.08397110549355538	Late
DT_vs_D_24h	ENSG00000102471_NDFIP2	Non-head	6	1.2577394264117845	Late
DT_vs_D_24h	ENSG00000102524_TNFSF13B	Non-head	6	0.49717301885195325	Late
DT_vs_D_24h	ENSG00000102531_FNDC3A	Non-head	6	0.13223778973473008	Late
DT_vs_D_24h	ENSG00000102543_CDADC1	Non-head	6	0.06304285029586554	Late
DT_vs_D_24h	ENSG00000102547_CAB39L	Non-head	6	0.39676096653578874	Late
DT_vs_D_24h	ENSG00000102554_KLF5	Head	6	0.48935147021403136	Late
DT_vs_D_24h	ENSG00000102572_STK24	Head	6	0.4050206724312888	Late
DT_vs_D_24h	ENSG00000102580_DNAJC3	Head	6	1.1572784184265261	Late
DT_vs_D_24h	ENSG00000102595_UGGT2	Non-head	6	0.5493698396234692	Late
DT_vs_D_24h	ENSG00000102606_ARHGEF7	Non-head	6	0.3829152182779405	Late
DT_vs_D_24h	ENSG00000102678_FGF9	Non-head	6	0.1876245670243173	Late
DT_vs_D_24h	ENSG00000102699_PARP4	Head	6	0.06902846606960328	Late
DT_vs_D_24h	ENSG00000102710_SUPT20H	Non-head	6	0.18874463003470465	Late
DT_vs_D_24h	ENSG00000102738_MRPS31	Non-head	6	0.43982111232359367	Late
DT_vs_D_24h	ENSG00000102743_SLC25A15	Non-head	6	0.5142907630817298	Late
DT_vs_D_24h	ENSG00000102753_KPNA3	Non-head	6	0.646747313995492	Late
DT_vs_D_24h	ENSG00000102760_RGCC	Non-head	6	0.6449001844741276	Late
DT_vs_D_24h	ENSG00000102763_VWA8	Non-head	6	0.5074092423175075	Late
DT_vs_D_24h	ENSG00000102780_DGKH	Non-head	6	0.20843689825758682	Late
DT_vs_D_24h	ENSG00000102781_KATNAL1	Non-head	6	0.22191184825113475	Late
DT_vs_D_24h	ENSG00000102786_INTS6	Non-head	6	0.483906163301795	Late
DT_vs_D_24h	ENSG00000102796_DHRS12	Non-head	6	0.035695023546524596	Late
DT_vs_D_24h	ENSG00000102804_TSC22D1	Head	6	0.5035670847748873	Late
DT_vs_D_24h	ENSG00000102805_CLN5	Non-head	6	0.049566405975966954	Late
DT_vs_D_24h	ENSG00000102854_MSLN	Head	6	0.09827430528326375	Late
DT_vs_D_24h	ENSG00000102858_MGRN1	Non-head	6	0.3720099743456259	Late
DT_vs_D_24h	ENSG00000102870_ZNF629	Non-head	6	0.21785049501123274	Late
DT_vs_D_24h	ENSG00000102871_TRADD	Non-head	6	0.45358196012937485	Late
DT_vs_D_24h	ENSG00000102878_HSF4	Non-head	6	1.8828365477256006	Late
DT_vs_D_24h	ENSG00000102879_CORO1A	Non-head	6	0.06663228539545729	Late
DT_vs_D_24h	ENSG00000102882_MAPK3	Non-head	6	0.24217172722816616	Late
DT_vs_D_24h	ENSG00000102886_GDPD3	Non-head	6	0.531832946437987	Late
DT_vs_D_24h	ENSG00000102890_ELMO3	Non-head	6	0.7649692112758996	Late
DT_vs_D_24h	ENSG00000102893_PHKB	Non-head	6	0.43808822261632796	Late
DT_vs_D_24h	ENSG00000102897_LYRM1	Non-head	6	0.06767949010593088	Late
DT_vs_D_24h	ENSG00000102898_NUTF2	Non-head	6	0.13716473640478366	Late
DT_vs_D_24h	ENSG00000102900_NUP93	Non-head	6	0.08752876675972218	Late
DT_vs_D_24h	ENSG00000102901_CENPT	Non-head	6	1.7742210511262808	Late
DT_vs_D_24h	ENSG00000102904_TSNAXIP1	Non-head	6	0.34908145724638373	Late
DT_vs_D_24h	ENSG00000102908_NFAT5	Head	6	0.05954147843207325	Late
DT_vs_D_24h	ENSG00000102910_LONP2	Head	6	0.09184648031004589	Late
DT_vs_D_24h	ENSG00000102921_N4BP1	Non-head	6	0.07113733582356152	Late
DT_vs_D_24h	ENSG00000102931_ARL2BP	Non-head	6	0.7502805361915341	Late
DT_vs_D_24h	ENSG00000102934_PLLP	Non-head	6	0.12361616660001218	Late
DT_vs_D_24h	ENSG00000102962_CCL22	Non-head	6	0.09163161047312912	Late
DT_vs_D_24h	ENSG00000102967_DHODH	Non-head	6	0.1923088387801679	Late
DT_vs_D_24h	ENSG00000102974_CTCF	Non-head	6	0.06478957858456946	Late
DT_vs_D_24h	ENSG00000102977_ACD	Non-head	6	0.33213602789202956	Late
DT_vs_D_24h	ENSG00000102978_POLR2C	Non-head	6	0.4510795429668971	Late
DT_vs_D_24h	ENSG00000102981_PARD6A	Non-head	6	0.2950814511731471	Late
DT_vs_D_24h	ENSG00000102984_ZNF821	Non-head	6	0.024549655493739747	Late
DT_vs_D_24h	ENSG00000102996_MMP15	Non-head	6	0.40931102322541557	Late
DT_vs_D_24h	ENSG00000103005_USB1	Non-head	6	0.30384938500112346	Late
DT_vs_D_24h	ENSG00000103018_CYB5B	Non-head	6	0.07950562999417854	Late
DT_vs_D_24h	ENSG00000103021_CCDC113	Non-head	6	0.11374036742574273	Late
DT_vs_D_24h	ENSG00000103024_NME3	Non-head	6	0.17977344882485102	Late
DT_vs_D_24h	ENSG00000103035_PSMD7	Non-head	6	0.1641443755540105	Late
DT_vs_D_24h	ENSG00000103037_SETD6	Non-head	6	0.3208206093879432	Late
DT_vs_D_24h	ENSG00000103042_SLC38A7	Non-head	6	0.4288587166614537	Late
DT_vs_D_24h	ENSG00000103043_VAC14	Non-head	6	0.2211559242331571	Late
DT_vs_D_24h	ENSG00000103044_HAS3	Non-head	6	0.34515311066539855	Late
DT_vs_D_24h	ENSG00000103047_TANGO6	Non-head	6	0.4619107080361381	Late
DT_vs_D_24h	ENSG00000103051_COG4	Non-head	6	0.3614643587405252	Late
DT_vs_D_24h	ENSG00000103056_SMPD3	Non-head	6	0.35780857908861036	Late
DT_vs_D_24h	ENSG00000103061_SLC7A6OS	Non-head	6	0.22775032845036836	Late
DT_vs_D_24h	ENSG00000103064_SLC7A6	Non-head	6	0.178347782011259	Late
DT_vs_D_24h	ENSG00000103066_PLA2G15	Non-head	6	0.07748155750981861	Late
DT_vs_D_24h	ENSG00000103067_ESRP2	Head	6	0.7813554892823633	Late
DT_vs_D_24h	ENSG00000103089_FA2H	Non-head	6	0.19788464199363034	Late
DT_vs_D_24h	ENSG00000103091_WDR59	Non-head	6	1.0893655610373152	Late
DT_vs_D_24h	ENSG00000103111_MON1B	Non-head	6	0.3483163278861412	Late
DT_vs_D_24h	ENSG00000103121_CMC2	Non-head	6	0.2593453133519906	Late
DT_vs_D_24h	ENSG00000103126_AXIN1	Non-head	6	0.01796632443740398	Late
DT_vs_D_24h	ENSG00000103145_HCFC1R1	Non-head	6	0.5408472127846712	Late
DT_vs_D_24h	ENSG00000103148_NPRL3	Non-head	6	0.18664291432692448	Late
DT_vs_D_24h	ENSG00000103150_MLYCD	Non-head	6	0.2901662542551535	Late
DT_vs_D_24h	ENSG00000103152_MPG	Non-head	6	0.3656581690506968	Late
DT_vs_D_24h	ENSG00000103160_HSDL1	Non-head	6	0.5043318403091053	Late
DT_vs_D_24h	ENSG00000103168_TAF1C	Non-head	6	1.9620102996647577	Late
DT_vs_D_24h	ENSG00000103174_NAGPA	Non-head	6	0.19544709982623532	Late
DT_vs_D_24h	ENSG00000103184_SEC14L5	Non-head	6	0.3699933307453118	Late
DT_vs_D_24h	ENSG00000103187_COTL1	Head	6	0.1000532144472398	Late
DT_vs_D_24h	ENSG00000103194_USP10	Non-head	6	0.2753739851486562	Late
DT_vs_D_24h	ENSG00000103196_CRISPLD2	Non-head	6	0.16674500527809255	Late
DT_vs_D_24h	ENSG00000103197_TSC2	Non-head	6	0.8597631812439799	Late
DT_vs_D_24h	ENSG00000103199_ZNF500	Non-head	6	0.7200402017237781	Late
DT_vs_D_24h	ENSG00000103202_NME4	Non-head	6	0.2639593896616098	Late
DT_vs_D_24h	ENSG00000103222_ABCC1	Non-head	6	0.6733242402325752	Late
DT_vs_D_24h	ENSG00000103226_NOMO3	Non-head	6	0.29497578348244435	Late
DT_vs_D_24h	ENSG00000103227_LMF1	Non-head	6	0.7268950290681535	Late
DT_vs_D_24h	ENSG00000103245_CIAO3	Non-head	6	0.8185846042173988	Late
DT_vs_D_24h	ENSG00000103248_MTHFSD	Non-head	6	0.11174121789449076	Late
DT_vs_D_24h	ENSG00000103249_CLCN7	Non-head	6	1.194323400819816	Late
DT_vs_D_24h	ENSG00000103253_HAGHL	Non-head	6	0.7712994058300043	Late
DT_vs_D_24h	ENSG00000103254_ANTKMT	Non-head	6	0.4346440838084558	Late
DT_vs_D_24h	ENSG00000103257_SLC7A5	Head	6	0.3861879572198832	Late
DT_vs_D_24h	ENSG00000103260_METRN	Non-head	6	0.4553702717813224	Late
DT_vs_D_24h	ENSG00000103264_FBXO31	Non-head	6	0.6318229683775205	Late
DT_vs_D_24h	ENSG00000103266_STUB1	Non-head	6	0.43800528287451934	Late
DT_vs_D_24h	ENSG00000103269_RHBDL1	Non-head	6	0.8788220083654417	Late
DT_vs_D_24h	ENSG00000103274_NUBP1	Non-head	6	0.22462452185863613	Late
DT_vs_D_24h	ENSG00000103275_UBE2I	Non-head	6	0.2919772320537095	Late
DT_vs_D_24h	ENSG00000103319_EEF2K	Non-head	6	0.42943210722850644	Late
DT_vs_D_24h	ENSG00000103326_CAPN15	Non-head	6	0.6815763050899561	Late
DT_vs_D_24h	ENSG00000103335_PIEZO1	Head	6	0.8360941009175201	Late
DT_vs_D_24h	ENSG00000103342_GSPT1	Head	6	0.2205697047159092	Late
DT_vs_D_24h	ENSG00000103343_ZNF174	Non-head	6	0.18909120019358078	Late
DT_vs_D_24h	ENSG00000103351_CLUAP1	Non-head	6	0.060318390752187145	Late
DT_vs_D_24h	ENSG00000103353_UBFD1	Non-head	6	0.3452119367290829	Late
DT_vs_D_24h	ENSG00000103355_PRSS33	Non-head	6	0.4122325550205975	Late
DT_vs_D_24h	ENSG00000103356_EARS2	Non-head	6	0.43097484744436126	Late
DT_vs_D_24h	ENSG00000103363_ELOB	Non-head	6	0.9286659998557862	Late
DT_vs_D_24h	ENSG00000103365_GGA2	Non-head	6	0.31586617926336624	Late
DT_vs_D_24h	ENSG00000103381_CPPED1	Non-head	6	0.3329076238900974	Late
DT_vs_D_24h	ENSG00000103404_USP31	Non-head	6	0.08420263600282474	Late
DT_vs_D_24h	ENSG00000103415_HMOX2	Non-head	6	0.16703714330286323	Late
DT_vs_D_24h	ENSG00000103423_DNAJA3	Non-head	6	0.5310624104737873	Late
DT_vs_D_24h	ENSG00000103429_BFAR	Non-head	6	0.06860545261910467	Late
DT_vs_D_24h	ENSG00000103479_RBL2	Head	6	0.5038871952117564	Late
DT_vs_D_24h	ENSG00000103490_PYCARD	Non-head	6	0.34633202509010663	Late
