gene_id	contrast_id	method_raw	method	signed_effect	signed_score_input	baseline_expression	pval	padj	direction_input	method_note	direction_input_norm	q_for_score	has_q	sig_from_q	sig_from_direction_only	sig	direction	neglog10	signed_score	score_for_agreement
ENSG00000067900_ROCK1	DT_vs_D_24h	DESeq2	DESeq2	-0.17707479004717666	-1.1526681976316877	7.2313738637006	0.02879358704591773	0.07036096746212121	NA	DESeq2 native; rounded RSEM expected counts	NA	0.07036096746212121	TRUE	FALSE	FALSE	FALSE	NS	1.1526681976316875	-1.1526681976316877	-0.8999284143789954
ENSG00000164332_UBLCP1	DT_vs_D_24h	DESeq2	DESeq2	-0.4014981962359909	-1.9619361919136824	4.687793497782463	0.00313987836099404	0.010916007065166	NA	DESeq2 native; rounded RSEM expected counts	NA	0.010916007065166	TRUE	FALSE	FALSE	FALSE	NS	1.9619361919136824	-1.9619361919136824	-1.1448622888242597
ENSG00000133812_SBF2	DT_vs_D_24h	DESeq2	DESeq2	-0.01801200730718134	-0.04622814204640278	6.451358951721323	0.8377493071268403	0.8990251847208927	NA	DESeq2 native; rounded RSEM expected counts	NA	0.8990251847208927	TRUE	FALSE	FALSE	FALSE	NS	0.046228142046402784	-0.04622814204640278	-0.14147737997777396
ENSG00000077942_FBLN1	DT_vs_D_24h	DESeq2	DESeq2	-0.211589274657469	-1.6019195543022269	7.093788153087296	0.00838873319344649	0.02500808551227742	NA	DESeq2 native; rounded RSEM expected counts	NA	0.02500808551227742	TRUE	FALSE	FALSE	FALSE	NS	1.6019195543022267	-1.6019195543022269	-1.0406256107303156
ENSG00000101335_MYL9	DT_vs_D_24h	DESeq2	DESeq2	-1.174627112349794	-0.7604959940817552	-0.7474172113013924	0.1735817273919961	NA	NA	DESeq2 native; rounded RSEM expected counts	NA	0.1735817273919961	TRUE	FALSE	FALSE	FALSE	NS	0.7604959940817552	-0.7604959940817552	-0.7325131463131
ENSG00000247373_TMED2-DT	DT_vs_D_24h	DESeq2	DESeq2	0.2596334783002311	0.2467453718531513	1.3172375893063029	0.42533201541005095	0.5665713741598207	NA	DESeq2 native; rounded RSEM expected counts	NA	0.5665713741598207	TRUE	FALSE	FALSE	FALSE	NS	0.2467453718531513	0.2467453718531513	0.27733080952490374
ENSG00000112855_HARS2	DT_vs_D_24h	DESeq2	DESeq2	0.0248192640940289	0.0553584294984593	5.344702950882597	0.8110852809283222	0.8803220306463572	NA	DESeq2 native; rounded RSEM expected counts	NA	0.8803220306463572	TRUE	FALSE	FALSE	FALSE	NS	0.0553584294984593	0.0553584294984593	0.043948448492438515
ENSG00000116478_HDAC1	DT_vs_D_24h	DESeq2	DESeq2	-0.15838114296067032	-0.73726349975066785	6.06735175887634	0.09530703786682596	0.18312030383356376	NA	DESeq2 native; rounded RSEM expected counts	NA	0.18312030383356376	TRUE	FALSE	FALSE	FALSE	NS	0.73726349975066785	-0.73726349975066785	-0.7166198052812865
ENSG00000148730_EIF4EBP2	DT_vs_D_24h	DESeq2	DESeq2	-0.512224710777878	-7.881853918115972	7.395020559200063	5.116319035896786e-10	1.3126413526499544e-8	NA	DESeq2 native; rounded RSEM expected counts	NA	1.3126413526499544e-8	TRUE	FALSE	FALSE	FALSE	NS	7.881853918115972	-7.881853918115972	-2.315297208942628
ENSG00000179933_C14orf119	DT_vs_D_24h	DESeq2	DESeq2	-0.27990133847006876	-1.359397707903977	5.0111508091416255	0.01634840343942487	0.04371216249371023	NA	DESeq2 native; rounded RSEM expected counts	NA	0.04371216249371023	TRUE	FALSE	FALSE	FALSE	NS	1.359397707903977	-1.359397707903977	-0.9659300711715322
ENSG00000181896_ZNF101	DT_vs_D_24h	DESeq2	DESeq2	-0.01346303272565985	-0.01756755023339491	3.505782628761809	0.9354535073777832	0.960356432775664	NA	DESeq2 native; rounded RSEM expected counts	NA	0.960356432775664	TRUE	FALSE	FALSE	FALSE	NS	0.01756755023339496	-0.01756755023339491	-0.09130296185465378
ENSG00000272477_AC144521.1	DT_vs_D_24h	DESeq2	DESeq2	0.10665928983663808	NA	-1.7883779562713733	NA	NA	NA	DESeq2 native	NA	NA	FALSE	FALSE	FALSE	FALSE	NS	NA	NA	0.11494198387238544
ENSG00000134258_VTCN1	DT_vs_D_24h	DESeq2	DESeq2	0.26017584482181916	0.3846227777261258	2.2580426313510253	0.2755053359803775	0.4124556168884516	NA	DESeq2 native; rounded RSEM expected counts	NA	0.4124556168884516	TRUE	FALSE	FALSE	FALSE	NS	0.3846227777261258	0.3846227777261258	0.4041316770336949
ENSG00000169131_ZNF354A	DT_vs_D_24h	DESeq2	DESeq2	-0.37505661178155286	-1.578109573788316	4.208448360678129	0.00895826315522683	0.02641742153836956	NA	DESeq2 native; rounded RSEM expected counts	NA	0.02641742153836956	TRUE	FALSE	FALSE	FALSE	NS	1.578109573788316	-1.578109573788316	-1.0328720120535393
ENSG00000186470_BTN3A2	DT_vs_D_24h	DESeq2	DESeq2	-0.12126254667322972	-0.40046686791832226	5.252999262962138	0.262485557114382	0.3976794340576105	NA	DESeq2 native; rounded RSEM expected counts	NA	0.3976794340576105	TRUE	FALSE	FALSE	FALSE	NS	0.40046686791832226	-0.40046686791832226	-0.4992357524092187
ENSG00000106003_LFNG	DT_vs_D_24h	DESeq2	DESeq2	-0.09682758448284282	-0.2612231807718886	4.954467709622035	0.4065513526493552	0.5479952817645785	NA	DESeq2 native; rounded RSEM expected counts	NA	0.5479952817645785	TRUE	FALSE	FALSE	FALSE	NS	0.2612231807718886	-0.2612231807718886	-0.387799946778703
ENSG00000134744_TUT4	DT_vs_D_24h	DESeq2	DESeq2	0.3037170114793508	2.871211806413974	6.3437864615930994	2.7150823399666303e-4	0.00134520413491014	NA	DESeq2 native; rounded RSEM expected counts	NA	0.00134520413491014	TRUE	FALSE	FALSE	FALSE	NS	2.8712118064139758	2.871211806413974	1.4004172386462468
ENSG00000166819_PLIN1	DT_vs_D_24h	DESeq2	DESeq2	0.6261349431157729	2.570139125254702	2.958834763759043	6.075652277866887e-4	0.00269067271493348	NA	DESeq2 native; rounded RSEM expected counts	NA	0.00269067271493348	TRUE	TRUE	FALSE	TRUE	Up	2.570139125254702	2.570139125254702	1.345077790047704
ENSG00000135749_PCNX2	DT_vs_D_24h	DESeq2	DESeq2	0.7799480480079031	9.323549653357976	4.944548016747118	1.2006057111010105e-11	4.747340109856274e-10	NA	DESeq2 native; rounded RSEM expected counts	NA	4.747340109856274e-10	TRUE	TRUE	FALSE	TRUE	Up	9.323549653357976	9.323549653357976	2.1730540721388625
ENSG00000287091_AC009961.4	DT_vs_D_24h	DESeq2	DESeq2	0.730185296170814	NA	-1.8995599340777127	NA	NA	NA	DESeq2 native	NA	NA	FALSE	FALSE	FALSE	FALSE	NS	NA	NA	0.6645928274086144
ENSG00000274897_PANO1	DT_vs_D_24h	DESeq2	DESeq2	0.2908152010285718	0.16629283986766716	0.1021994218185958	0.552211406884234	0.68187875594413	NA	DESeq2 native; rounded RSEM expected counts	NA	0.68187875594413	TRUE	FALSE	FALSE	FALSE	NS	0.16629283986766716	0.16629283986766716	0.19310950722032771
ENSG00000173267_SNCG	DT_vs_D_24h	DESeq2	DESeq2	-0.5847697514386315	-5.413931700156837	5.6790682741676015	3.286711142768954e-7	3.855389851497437e-6	NA	DESeq2 native; rounded RSEM expected counts	NA	3.855389851497437e-6	TRUE	TRUE	FALSE	TRUE	Down	5.413931700156837	-5.413931700156837	-1.8702739641081767
ENSG00000183765_CHEK2	DT_vs_D_24h	DESeq2	DESeq2	0.31916862882020813	1.329344300837942	4.114375373405188	0.01777039234328902	0.04684418626317928	NA	DESeq2 native; rounded RSEM expected counts	NA	0.04684418626317928	TRUE	FALSE	FALSE	FALSE	NS	1.329344300837942	1.329344300837942	0.9985454913262929
ENSG00000264456_AC138207.4	DT_vs_D_24h	DESeq2	DESeq2	0.30900395604933156	0.222322325898045	0.5250020119185588	0.4597637840732476	0.5993460867825607	NA	DESeq2 native; rounded RSEM expected counts	NA	0.5993460867825607	TRUE	FALSE	FALSE	FALSE	NS	0.222322325898045	0.222322325898045	0.25460956591069095
ENSG00000138670_RASGEF1B	DT_vs_D_24h	DESeq2	DESeq2	0.10246056161432322	0.17467057914525572	3.4910033753779013	0.5374787313906342	0.6688510618109457	NA	DESeq2 native; rounded RSEM expected counts	NA	0.6688510618109457	TRUE	FALSE	FALSE	FALSE	NS	0.17467057914525572	0.17467057914525572	0.20117434771112508
ENSG00000198586_TLK1	DT_vs_D_24h	DESeq2	DESeq2	-0.4366299192256957	-4.180910037343353	6.696933207925383	8.579785189603466e-6	6.593104550665387e-5	NA	DESeq2 native; rounded RSEM expected counts	NA	6.593104550665387e-5	TRUE	FALSE	FALSE	FALSE	NS	4.180910037343353	-4.180910037343353	-1.633282295722977
ENSG00000105619_TFPT	DT_vs_D_24h	DESeq2	DESeq2	0.08089692983281914	0.08596951108443457	2.4000930729972954	0.7277238015747116	0.8204091377554351	NA	DESeq2 native; rounded RSEM expected counts	NA	0.8204091377554351	TRUE	FALSE	FALSE	FALSE	NS	0.08596951108443457	0.08596951108443457	0.08769325345722899
ENSG00000186205_MARC1	DT_vs_D_24h	DESeq2	DESeq2	-0.08128002666101364	-0.20537700624452385	4.958843169046377	0.48593774195110306	0.6231936131072107	NA	DESeq2 native; rounded RSEM expected counts	NA	0.6231936131072107	TRUE	FALSE	FALSE	FALSE	NS	0.20537700624452385	-0.20537700624452385	-0.33711549962861
ENSG00000164308_ERAP2	DT_vs_D_24h	DESeq2	DESeq2	0.9306595814983224	5.384806798194691	2.7343852702342977	3.546194248505676e-7	4.12280887065769e-6	NA	DESeq2 native; rounded RSEM expected counts	NA	4.12280887065769e-6	TRUE	TRUE	FALSE	TRUE	Up	5.384806798194691	5.384806798194691	1.7498212186730284
ENSG00000244198_AC004889.1	DT_vs_D_24h	DESeq2	DESeq2	0.5222877672228332	0.8804646539225538	1.6666560437404292	0.06263135401797691	0.13168470830561982	NA	DESeq2 native; rounded RSEM expected counts	NA	0.13168470830561982	TRUE	FALSE	FALSE	FALSE	NS	0.8804646539225538	0.8804646539225538	0.7640034695871182
ENSG00000273590_SMIM11B	DT_vs_D_24h	DESeq2	DESeq2	-0.24424603226444935	-0.4058439320572204	2.909371962196881	0.25815170025446527	0.39278606152907497	NA	DESeq2 native; rounded RSEM expected counts	NA	0.39278606152907497	TRUE	FALSE	FALSE	FALSE	NS	0.4058439320572204	-0.4058439320572204	-0.5030675078243603
ENSG00000142669_SH3BGRL3	DT_vs_D_24h	DESeq2	DESeq2	-0.31458482697870516	-1.7643261717889862	5.689302269391192	0.00536267863431159	0.01720575871235995	NA	DESeq2 native; rounded RSEM expected counts	NA	0.01720575871235995	TRUE	FALSE	FALSE	FALSE	NS	1.7643261717889862	-1.7643261717889862	-1.0926974081499075
ENSG00000163013_FBXO41	DT_vs_D_24h	DESeq2	DESeq2	0.45815108044035624	2.737007720466738	4.531721137602654	3.896765609303435e-4	0.0018322818495493	NA	DESeq2 native; rounded RSEM expected counts	NA	0.0018322818495493	TRUE	FALSE	FALSE	FALSE	NS	2.7370077204667402	2.737007720466738	1.3729600282026084
ENSG00000229334_AC046143.1	DT_vs_D_24h	DESeq2	DESeq2	-0.23253817642510952	-0.12329595009730422	-0.8107077390545019	0.7528423642519472	NA	NA	DESeq2 native; rounded RSEM expected counts	NA	0.7528423642519472	TRUE	FALSE	FALSE	FALSE	NS	0.12329595009730422	-0.12329595009730422	-0.24600306185846782
ENSG00000131374_TBC1D5	DT_vs_D_24h	DESeq2	DESeq2	-0.26474927836886386	-2.3792891833853753	6.828050039303768	0.00101247642151093	0.00417552238819683	NA	DESeq2 native; rounded RSEM expected counts	NA	0.00417552238819683	TRUE	FALSE	FALSE	FALSE	NS	2.3792891833853753	-2.3792891833853753	-1.2520366439227093
ENSG00000105443_CYTH2	DT_vs_D_24h	DESeq2	DESeq2	0.6504518234053461	10.555621576838968	6.915723041712762	4.552681545044864e-13	2.7821364307266096e-11	NA	DESeq2 native; rounded RSEM expected counts	NA	2.7821364307266096e-11	TRUE	TRUE	FALSE	TRUE	Up	10.555621576838968	10.555621576838968	2.301869850726678
ENSG00000253485_PCDHGA5	DT_vs_D_24h	DESeq2	DESeq2	1.513339107709306	3.5181924414292296	0.27242853425527747	4.95978318266252e-5	3.0325471260858817e-4	NA	DESeq2 native; rounded RSEM expected counts	NA	3.0325471260858817e-4	TRUE	TRUE	FALSE	TRUE	Up	3.5181924414292296	3.5181924414292296	1.4907397574068668
ENSG00000066739_ATG2B	DT_vs_D_24h	DESeq2	DESeq2	0.2986781588889711	2.205640204772663	6.0373808281186125	0.00161791484776286	0.00622816049135323	NA	DESeq2 native; rounded RSEM expected counts	NA	0.00622816049135323	TRUE	FALSE	FALSE	FALSE	NS	2.2056402047726635	2.205640204772663	1.265053976787439
ENSG00000116675_DNAJC6	DT_vs_D_24h	DESeq2	DESeq2	-0.084344113361303	-0.1454521443496427	3.8650659031166623	0.5904092205335832	0.7153982206834519	NA	DESeq2 native; rounded RSEM expected counts	NA	0.7153982206834519	TRUE	FALSE	FALSE	FALSE	NS	0.1454521443496427	-0.1454521443496427	-0.2747910634987106
ENSG00000148334_PTGES2	DT_vs_D_24h	DESeq2	DESeq2	0.511697459459274	6.76410069379202	6.267148864904472	9.353081827327361e-9	1.7214693956614153e-7	NA	DESeq2 native; rounded RSEM expected counts	NA	1.7214693956614153e-7	TRUE	FALSE	FALSE	FALSE	NS	6.76410069379202	6.76410069379202	1.9070681629417643
ENSG00000095203_EPB41L4B	DT_vs_D_24h	DESeq2	DESeq2	-0.22944302019773263	-1.3074660906249993	5.856420551026893	0.01886309686874792	0.04926448071709106	NA	DESeq2 native; rounded RSEM expected counts	NA	0.04926448071709106	TRUE	FALSE	FALSE	FALSE	NS	1.3074660906249993	-1.3074660906249993	-0.9490989642894311
ENSG00000105699_LSR	DT_vs_D_24h	DESeq2	DESeq2	0.04361774321005287	0.15336305104317888	7.109946600680255	0.5758296394668629	0.7024848280086928	NA	DESeq2 native; rounded RSEM expected counts	NA	0.7024848280086928	TRUE	FALSE	FALSE	FALSE	NS	0.15336305104317888	0.15336305104317888	0.1788432110855354
ENSG00000116774_OLFML3	DT_vs_D_24h	DESeq2	DESeq2	0.21269636565680905	NA	-2.7147558559378693	NA	NA	NA	DESeq2 native	NA	NA	FALSE	FALSE	FALSE	FALSE	NS	NA	NA	0.24615129375889375
ENSG00000245317_AC008393.1	DT_vs_D_24h	DESeq2	DESeq2	-0.8660365274549788	-0.47605498830600207	-0.2781413100104375	0.2079657163146157	0.3341527285150375	NA	DESeq2 native; rounded RSEM expected counts	NA	0.3341527285150375	TRUE	FALSE	FALSE	FALSE	NS	0.47605498830600207	-0.47605498830600207	-0.5562698553184308
ENSG00000111790_FGFR1OP2	DT_vs_D_24h	DESeq2	DESeq2	-0.11600108534740422	-0.3106464760694842	4.836341323025759	0.3485158661155505	0.4890502935557296	NA	DESeq2 native; rounded RSEM expected counts	NA	0.4890502935557296	TRUE	FALSE	FALSE	FALSE	NS	0.3106464760694842	-0.3106464760694842	-0.42591967213836235
ENSG00000278384_AL354822.1	DT_vs_D_24h	DESeq2	DESeq2	0.514948273205693	1.0253976133120852	2.0803179393895137	0.04140944565348033	0.094319694776158	NA	DESeq2 native; rounded RSEM expected counts	NA	0.094319694776158	TRUE	FALSE	FALSE	FALSE	NS	1.0253976133120852	1.0253976133120852	0.8456240968822084
ENSG00000213339_QTRT1	DT_vs_D_24h	DESeq2	DESeq2	0.4545638790322417	3.950122666010985	5.151982680283046	1.590629429110801e-5	1.1217015861436432e-4	NA	DESeq2 native; rounded RSEM expected counts	NA	1.1217015861436432e-4	TRUE	FALSE	FALSE	FALSE	NS	3.950122666010985	3.950122666010985	1.5554000093362705
ENSG00000164074_ABHD18	DT_vs_D_24h	DESeq2	DESeq2	0.1413091758389439	0.3702151723631346	4.308757189612669	0.28873834863466574	0.4263682211858771	NA	DESeq2 native; rounded RSEM expected counts	NA	0.4263682211858771	TRUE	FALSE	FALSE	FALSE	NS	0.37021517236313467	0.3702151723631346	0.3918342010206903
ENSG00000177200_CHD9	DT_vs_D_24h	DESeq2	DESeq2	0.18430517449235345	1.138817595492314	7.323673093606445	0.02997902636679602	0.07264109873691836	NA	DESeq2 native; rounded RSEM expected counts	NA	0.07264109873691836	TRUE	FALSE	FALSE	FALSE	NS	1.1388175954923139	1.138817595492314	0.9142505688633746
ENSG00000105993_DNAJB6	DT_vs_D_24h	DESeq2	DESeq2	-0.08912342600907658	-0.370338255657149	6.4756033689613375	0.2885972991437048	0.4262474013930573	NA	DESeq2 native; rounded RSEM expected counts	NA	0.4262474013930573	TRUE	FALSE	FALSE	FALSE	NS	0.370338255657149	-0.370338255657149	-0.4750271217262096
ENSG00000183648_NDUFB1	DT_vs_D_24h	DESeq2	DESeq2	-0.3308603924722355	-1.641808204863293	4.795642102872932	0.00750358356218723	0.02281349349610497	NA	DESeq2 native; rounded RSEM expected counts	NA	0.02281349349610497	TRUE	FALSE	FALSE	FALSE	NS	1.641808204863293	-1.641808204863293	-1.0553191114579286
ENSG00000086848_ALG9	DT_vs_D_24h	DESeq2	DESeq2	-0.151974640044021	-0.4474936246563884	4.698415734922377	0.226819926766929	0.3568669879707487	NA	DESeq2 native; rounded RSEM expected counts	NA	0.3568669879707487	TRUE	FALSE	FALSE	FALSE	NS	0.44749362465638837	-0.4474936246563884	-0.5364016233001019
ENSG00000085063_CD59	DT_vs_D_24h	DESeq2	DESeq2	-0.25524162921462556	-2.8782878885475043	8.62213665596256	2.6647665441310533e-4	0.00132346393615176	NA	DESeq2 native; rounded RSEM expected counts	NA	0.00132346393615176	TRUE	FALSE	FALSE	FALSE	NS	2.878287888547507	-2.8782878885475043	-1.3663466738844168
ENSG00000159111_MRPL10	DT_vs_D_24h	DESeq2	DESeq2	-0.32785172021607906	-2.023617492353808	5.2621909112326986	0.00265703635597627	0.00947070932926364	NA	DESeq2 native; rounded RSEM expected counts	NA	0.00947070932926364	TRUE	FALSE	FALSE	FALSE	NS	2.023617492353808	-2.023617492353808	-1.1627707014654838
ENSG00000246548_LINC02288	DT_vs_D_24h	DESeq2	DESeq2	1.1474568843436996	NA	-3.64951637462476	NA	NA	NA	DESeq2 native	NA	NA	FALSE	FALSE	FALSE	FALSE	NS	NA	NA	0.9191761528188306
ENSG00000162613_FUBP1	DT_vs_D_24h	DESeq2	DESeq2	-0.0920149130135792	-0.4315658000486681	7.5308487008455725	0.23781364182938136	0.3701981123567258	NA	DESeq2 native; rounded RSEM expected counts	NA	0.3701981123567258	TRUE	FALSE	FALSE	FALSE	NS	0.43156580004866807	-0.4315658000486681	-0.5224214329555652
ENSG00000240401_AC012358.3	DT_vs_D_24h	DESeq2	DESeq2	0.18425455176583536	NA	-2.5223611962359302	NA	NA	NA	DESeq2 native	NA	NA	FALSE	FALSE	FALSE	FALSE	NS	NA	NA	0.2139584477379724
ENSG00000266088_AC004585.1	DT_vs_D_24h	DESeq2	DESeq2	0.8338571022733179	NA	-4.5963897908012	NA	NA	NA	DESeq2 native	NA	NA	FALSE	FALSE	FALSE	FALSE	NS	NA	NA	0.7310094525966576
ENSG00000187955_COL14A1	DT_vs_D_24h	DESeq2	DESeq2	1.0136332996520048	NA	-2.988731632231319	NA	NA	NA	DESeq2 native	NA	NA	FALSE	FALSE	FALSE	FALSE	NS	NA	NA	0.8400852578742231
ENSG00000197714_ZNF460	DT_vs_D_24h	DESeq2	DESeq2	0.3735320582588102	3.862887125187029	6.213468372177254	2.0092692099310466e-5	1.3712381099353986e-4	NA	DESeq2 native; rounded RSEM expected counts	NA	1.3712381099353986e-4	TRUE	FALSE	FALSE	FALSE	NS	3.862887125187029	3.862887125187029	1.5410970296394404
ENSG00000183060_LYSMD4	DT_vs_D_24h	DESeq2	DESeq2	0.4402871895713929	0.91845911849668	2.35209863161411	0.05606422467105302	0.12065376580300032	NA	DESeq2 native; rounded RSEM expected counts	NA	0.12065376580300032	TRUE	FALSE	FALSE	FALSE	NS	0.9184591184966799	0.91845911849668	0.7858482471858015
ENSG00000119471_HSDL2	DT_vs_D_24h	DESeq2	DESeq2	-0.1721359307148271	-0.66225924136728	5.534302674889619	0.1191105633511511	0.2176410230180421	NA	DESeq2 native; rounded RSEM expected counts	NA	0.2176410230180421	TRUE	FALSE	FALSE	FALSE	NS	0.66225924136728	-0.66225924136728	-0.6755734045438087
ENSG00000222047_C10orf55	DT_vs_D_24h	DESeq2	DESeq2	-0.11983778913881908	-0.04516523470508169	-0.2280562277066343	0.8418217280526603	0.9012281848133464	NA	DESeq2 native; rounded RSEM expected counts	NA	0.9012281848133464	TRUE	FALSE	FALSE	FALSE	NS	0.04516523470508169	-0.04516523470508169	-0.13915363793091898
ENSG00000244151_AC010973.2	DT_vs_D_24h	DESeq2	DESeq2	1.0249606637535085	0.724997329759813	-0.9510343025874928	0.09888793184541617	0.18836606710575368	NA	DESeq2 native; rounded RSEM expected counts	NA	0.18836606710575368	TRUE	FALSE	FALSE	FALSE	NS	0.724997329759813	0.724997329759813	0.6611890115657706
ENSG00000150961_SEC24D	DT_vs_D_24h	DESeq2	DESeq2	0.204403178677655	0.7135405884535265	4.407579046763592	0.10223005397300523	0.19340131004645955	NA	DESeq2 native; rounded RSEM expected counts	NA	0.19340131004645955	TRUE	FALSE	FALSE	FALSE	NS	0.7135405884535265	0.7135405884535265	0.6535137482462143
ENSG00000243709_LEFTY1	DT_vs_D_24h	DESeq2	DESeq2	0.12725128775759664	NA	-3.3571347326784897	NA	NA	NA	DESeq2 native	NA	NA	FALSE	FALSE	FALSE	FALSE	NS	NA	NA	0.14779895469824392
ENSG00000099250_NRP1	DT_vs_D_24h	DESeq2	DESeq2	0.1081432663870578	0.3038075813285014	4.741453671572659	0.3564981845233855	0.4968123905736917	NA	DESeq2 native; rounded RSEM expected counts	NA	0.4968123905736917	TRUE	FALSE	FALSE	FALSE	NS	0.30380758132850133	0.3038075813285014	0.32647901729965395
ENSG00000114124_GRK7	DT_vs_D_24h	DESeq2	DESeq2	1.6688952840100717	NA	-3.596837951323096	NA	NA	NA	DESeq2 native	NA	NA	FALSE	FALSE	FALSE	FALSE	NS	NA	NA	1.1243323494060655
ENSG00000132581_SDF2	DT_vs_D_24h	DESeq2	DESeq2	-0.05874131685549544	-0.1119819413375358	4.304998295909837	0.6637876616722256	0.7727127150641234	NA	DESeq2 native; rounded RSEM expected counts	NA	0.7727127150641234	TRUE	FALSE	FALSE	FALSE	NS	0.11198194133753579	-0.1119819413375358	-0.23305329315315385
ENSG00000033011_ALG1	DT_vs_D_24h	DESeq2	DESeq2	0.17842031982029524	0.6377178926028363	4.668968926662735	0.12801918333906773	0.23029372650908655	NA	DESeq2 native; rounded RSEM expected counts	NA	0.23029372650908655	TRUE	FALSE	FALSE	FALSE	NS	0.6377178926028363	0.6377178926028363	0.6011594463126492
ENSG00000203808_BVES-AS1	DT_vs_D_24h	DESeq2	DESeq2	-0.19060662346658352	NA	-1.4911120429681517	NA	NA	NA	DESeq2 native	NA	NA	FALSE	FALSE	FALSE	FALSE	NS	NA	NA	-0.32162897246352085
ENSG00000083828_ZNF586	DT_vs_D_24h	DESeq2	DESeq2	0.6125597855547109	4.3052787286128416	3.907849456566317	6.140562646675392e-6	4.951323146980332e-5	NA	DESeq2 native; rounded RSEM expected counts	NA	4.951323146980332e-5	TRUE	TRUE	FALSE	TRUE	Up	4.3052787286128416	4.3052787286128416	1.610774340813979
ENSG00000103091_WDR59	DT_vs_D_24h	DESeq2	DESeq2	0.7491661181384743	10.555621576838968	5.4784293331961065	4.5338167665928144e-13	2.7821364307266096e-11	NA	DESeq2 native; rounded RSEM expected counts	NA	2.7821364307266096e-11	TRUE	TRUE	FALSE	TRUE	Up	10.555621576838968	10.555621576838968	2.301869850726678
ENSG00000152137_HSPB8	DT_vs_D_24h	DESeq2	DESeq2	-0.37282684159066465	-0.20758965567573165	0.2189109902935051	0.4823482388200738	0.620026632253043	NA	DESeq2 native; rounded RSEM expected counts	NA	0.620026632253043	TRUE	FALSE	FALSE	FALSE	NS	0.20758965567573165	-0.20758965567573165	-0.3398567225225462
ENSG00000068120_COASY	DT_vs_D_24h	DESeq2	DESeq2	0.1821975654972086	1.2329488361341423	7.110035187876321	0.0230413271075841	0.05848589818283521	NA	DESeq2 native; rounded RSEM expected counts	NA	0.05848589818283521	TRUE	FALSE	FALSE	FALSE	NS	1.2329488361341425	1.2329488361341423	0.9630678342581113
