gene,baseline_value,baseline_band,baseline_source_matrix
AC009133.1,35.874715044903816,mid,size_factor_normalized_counts
AC009133.2,8.295952297276276,NA,size_factor_normalized_counts
AC009133.4,0.7997932943043438,tail,size_factor_normalized_counts
AC009137.2,4.56141913007362,NA,size_factor_normalized_counts
AC009148.1,30.62187329479234,mid,size_factor_normalized_counts
AC009163.4,3.3075438514838615,tail,size_factor_normalized_counts
AC009163.7,11.1223214959081,NA,size_factor_normalized_counts
AC009229.1,70.28530684403205,mid,size_factor_normalized_counts
AC009236.1,32.56717119341995,mid,size_factor_normalized_counts
AC009237.14,3.334636520050483,tail,size_factor_normalized_counts
AC009268.2,4.1886151514880705,NA,size_factor_normalized_counts
AC009269.5,1.5995865886086875,tail,size_factor_normalized_counts
AC009275.1,21.52612770321172,NA,size_factor_normalized_counts
AC009283.1,35.18329242486596,mid,size_factor_normalized_counts
AC009309.1,7.469066334405309,NA,size_factor_normalized_counts
AC009318.1,17.202049208890543,NA,size_factor_normalized_counts
AC009318.2,12.803186090216652,NA,size_factor_normalized_counts
AC009318.3,10.349620870170378,NA,size_factor_normalized_counts
AC009403.1,57.80073939526771,mid,size_factor_normalized_counts
AC009403.2,2.3993798829130313,tail,size_factor_normalized_counts
AC009404.1,83.48838958140088,mid,size_factor_normalized_counts
AC009412.1,338.1466476185267,mid,size_factor_normalized_counts
AC009495.3,2.507750557179518,tail,size_factor_normalized_counts
AC009501.3,48.711487185034244,mid,size_factor_normalized_counts
AC009506.1,55.95731878955943,mid,size_factor_normalized_counts
AC009509.4,1.9994832357608594,tail,size_factor_normalized_counts
AC009549.1,2.934739872898311,tail,size_factor_normalized_counts
AC009570.1,6.669273040100966,NA,size_factor_normalized_counts
AC009630.1,0.8268859628709654,tail,size_factor_normalized_counts
AC009686.2,2.053668572894103,tail,size_factor_normalized_counts
AC009704.2,4.588511798640242,NA,size_factor_normalized_counts
AC009704.3,2.026575904327481,tail,size_factor_normalized_counts
AC009779.2,71.80361542694088,mid,size_factor_normalized_counts
AC009802.1,8.987374917314133,NA,size_factor_normalized_counts
AC009831.1,11.149414164474722,NA,size_factor_normalized_counts
AC009902.2,6.587995034401102,NA,size_factor_normalized_counts
AC009902.3,9.12283826014724,NA,size_factor_normalized_counts
AC009948.2,64.97178637544019,mid,size_factor_normalized_counts
AC009948.3,11.65768148589338,NA,size_factor_normalized_counts
AC009950.1,4.93422310865917,NA,size_factor_normalized_counts
AC009961.1,5.734016402963514,NA,size_factor_normalized_counts
AC009961.4,8.533292933028717,NA,size_factor_normalized_counts
AC009962.1,5.815294408663379,NA,size_factor_normalized_counts
AC009996.1,6.56090236583448,NA,size_factor_normalized_counts
AC010132.4,4.080244477221584,NA,size_factor_normalized_counts
AC010168.2,58.68181069527192,mid,size_factor_normalized_counts
AC010173.1,1.6537719257419308,tail,size_factor_normalized_counts
AC010186.3,97.94534759735947,mid,size_factor_normalized_counts
AC010198.2,109.49465840898635,mid,size_factor_normalized_counts
AC010201.2,8.268859628709652,NA,size_factor_normalized_counts
AC010207.1,1.253875278589759,tail,size_factor_normalized_counts
AC010210.1,28.77845268908406,mid,size_factor_normalized_counts
AC010245.2,22.563261633268507,mid,size_factor_normalized_counts
AC010255.3,5.761109071530136,NA,size_factor_normalized_counts
AC010271.2,2.480657888612896,tail,size_factor_normalized_counts
AC010319.3,1.6537719257419308,tail,size_factor_normalized_counts
AC010327.5,1.9994832357608594,tail,size_factor_normalized_counts
AC010327.7,2.053668572894103,tail,size_factor_normalized_counts
AC010327.8,4.880037771525927,NA,size_factor_normalized_counts
AC010331.1,13.230175405935446,NA,size_factor_normalized_counts
AC010336.1,61.53527256247037,mid,size_factor_normalized_counts
AC010336.8,1.2267826100231374,tail,size_factor_normalized_counts
AC010343.3,5.815294408663379,NA,size_factor_normalized_counts
AC010359.2,6.615087702967723,NA,size_factor_normalized_counts
AC010359.3,22.40719900321593,mid,size_factor_normalized_counts
AC010422.2,1.6537719257419308,tail,size_factor_normalized_counts
AC010422.4,2.107853910027346,tail,size_factor_normalized_counts
AC010422.7,9.441456901599548,NA,size_factor_normalized_counts
AC010442.1,350.9061333698228,mid,size_factor_normalized_counts
AC010463.3,1.2267826100231374,tail,size_factor_normalized_counts
AC010478.1,32.56717119341995,mid,size_factor_normalized_counts
AC010491.1,15.921081261734162,NA,size_factor_normalized_counts
AC010491.2,1.707957262875174,tail,size_factor_normalized_counts
AC010501.2,9.549827575866034,NA,size_factor_normalized_counts
AC010503.4,157.54942816707455,mid,size_factor_normalized_counts
AC010504.1,2.9076472043316897,tail,size_factor_normalized_counts
AC010530.1,1.2267826100231374,tail,size_factor_normalized_counts
AC010531.6,2.826369198631825,tail,size_factor_normalized_counts
AC010536.1,12.721908084516787,NA,size_factor_normalized_counts
AC010538.1,14.484050684525204,NA,size_factor_normalized_counts
AC010542.5,0.8268859628709654,tail,size_factor_normalized_counts
AC010618.3,38.83654758636875,mid,size_factor_normalized_counts
AC010623.1,6.615087702967723,NA,size_factor_normalized_counts
AC010624.5,4.961315777225792,NA,size_factor_normalized_counts
AC010632.2,4.534326461506998,NA,size_factor_normalized_counts
AC010642.2,167.49915239009272,mid,size_factor_normalized_counts
AC010654.1,6.106820381549065,NA,size_factor_normalized_counts
AC010680.2,68.09617492830483,mid,size_factor_normalized_counts
AC010680.3,18.137305846027992,NA,size_factor_normalized_counts
AC010680.4,16.4022559145862,NA,size_factor_normalized_counts
AC010733.2,282.72327752309093,mid,size_factor_normalized_counts
AC010735.1,2.080761241460724,tail,size_factor_normalized_counts
AC010735.2,9.414364233032927,NA,size_factor_normalized_counts
AC010761.1,2.880554535765068,tail,size_factor_normalized_counts
AC010789.2,1.707957262875174,tail,size_factor_normalized_counts
AC010809.1,10.241250195903891,NA,size_factor_normalized_counts
AC010809.2,4.852945102959306,NA,size_factor_normalized_counts
AC010809.3,7.814777644424239,NA,size_factor_normalized_counts
AC010834.3,4.161522482921448,NA,size_factor_normalized_counts
AC010864.1,9.041560254447376,NA,size_factor_normalized_counts
AC010883.1,1.2809679471563804,tail,size_factor_normalized_counts
AC010883.3,9.495642238732792,NA,size_factor_normalized_counts
AC010894.2,6.1339130501156856,NA,size_factor_normalized_counts
AC010896.1,10.74951751732255,NA,size_factor_normalized_counts
AC010913.1,8.268859628709652,NA,size_factor_normalized_counts
AC010967.1,4.107337145788206,NA,size_factor_normalized_counts
AC010969.2,88.07690138004112,mid,size_factor_normalized_counts
AC010973.2,6.777643714367453,NA,size_factor_normalized_counts
AC010980.1,2.053668572894103,tail,size_factor_normalized_counts
AC010996.1,6.079727712982443,NA,size_factor_normalized_counts
AC010997.4,5.734016402963514,NA,size_factor_normalized_counts
AC010997.5,6.615087702967723,NA,size_factor_normalized_counts
AC010999.2,1.253875278589759,tail,size_factor_normalized_counts
AC011005.1,3.1296614804191107,tail,size_factor_normalized_counts
AC011043.1,299.1535506830728,mid,size_factor_normalized_counts
AC011043.2,0,tail,size_factor_normalized_counts
AC011317.1,1.6808645943085523,tail,size_factor_normalized_counts
AC011322.1,2.4535652200462748,tail,size_factor_normalized_counts
AC011330.2,23.89841491755813,mid,size_factor_normalized_counts
AC011337.1,4.961315777225792,NA,size_factor_normalized_counts
AC011346.1,28.141215406179445,mid,size_factor_normalized_counts
AC011352.1,6.987891681553274,NA,size_factor_normalized_counts
AC011374.2,10.349620870170378,NA,size_factor_normalized_counts
AC011379.1,8.00442632439059,NA,size_factor_normalized_counts
AC011379.2,6.106820381549065,NA,size_factor_normalized_counts
AC011416.3,8.214674291576411,NA,size_factor_normalized_counts
AC011445.1,4.231770834531459,NA,size_factor_normalized_counts
AC011446.2,2.053668572894103,tail,size_factor_normalized_counts
AC011450.1,2.880554535765068,tail,size_factor_normalized_counts
AC011461.1,1.5995865886086875,tail,size_factor_normalized_counts
AC011462.3,1.6537719257419308,tail,size_factor_normalized_counts
AC011462.4,2.080761241460724,tail,size_factor_normalized_counts
AC011462.5,15.14838063599644,NA,size_factor_normalized_counts
AC011466.1,5.46958309864445,NA,size_factor_normalized_counts
AC011468.1,2.880554535765068,tail,size_factor_normalized_counts
AC011468.5,11.1223214959081,NA,size_factor_normalized_counts
AC011477.2,7.414880997272067,NA,size_factor_normalized_counts
AC011479.3,8.18758162300979,NA,size_factor_normalized_counts
AC011491.2,1.253875278589759,tail,size_factor_normalized_counts
AC011498.2,4.02605914008834,NA,size_factor_normalized_counts
AC011503.2,8.18758162300979,NA,size_factor_normalized_counts
AC011511.5,5.415397761511207,NA,size_factor_normalized_counts
AC011603.2,16.002359267434027,NA,size_factor_normalized_counts
AC011611.3,2.880554535765068,tail,size_factor_normalized_counts
AC011611.4,2.4535652200462748,tail,size_factor_normalized_counts
AC011773.4,8.695848944428448,NA,size_factor_normalized_counts
AC011815.1,92.82147580873394,mid,size_factor_normalized_counts
AC011815.2,1.2809679471563804,tail,size_factor_normalized_counts
AC011816.2,1.2267826100231374,tail,size_factor_normalized_counts
AC011841.1,2.672953116399647,tail,size_factor_normalized_counts
AC011912.1,44.333223353579825,mid,size_factor_normalized_counts
AC011921.1,14.883947331677376,NA,size_factor_normalized_counts
AC011933.2,17.018893910271345,NA,size_factor_normalized_counts
AC011939.2,2.534843225746139,tail,size_factor_normalized_counts
AC011978.2,37.772320987745346,mid,size_factor_normalized_counts
AC012020.1,33.021253177705375,mid,size_factor_normalized_counts
AC012063.1,48.73208647225371,mid,size_factor_normalized_counts
AC012065.4,2.4535652200462748,tail,size_factor_normalized_counts
AC012073.1,30.64896596335896,mid,size_factor_normalized_counts
AC012074.1,4.1886151514880705,NA,size_factor_normalized_counts
AC012146.1,58.62762535813867,mid,size_factor_normalized_counts
AC012181.1,9.589416446268642,NA,size_factor_normalized_counts
AC012181.2,5.294530885408735,NA,size_factor_normalized_counts
AC012184.3,6.56090236583448,NA,size_factor_normalized_counts
AC012213.2,3.3888218571837263,tail,size_factor_normalized_counts
AC012213.3,10.668239511622684,NA,size_factor_normalized_counts
AC012291.2,0.8268859628709654,tail,size_factor_normalized_counts
AC012291.3,8.777126950128313,NA,size_factor_normalized_counts
AC012306.2,32.00983256760037,mid,size_factor_normalized_counts
AC012306.3,8.641663607295204,NA,size_factor_normalized_counts
AC012313.1,256.0473744569616,mid,size_factor_normalized_counts
AC012313.2,10.695332180189308,NA,size_factor_normalized_counts
AC012313.5,11.603496148760136,NA,size_factor_normalized_counts
AC012313.6,9.041560254447376,NA,size_factor_normalized_counts
AC012313.7,2.426472551479653,tail,size_factor_normalized_counts
AC012313.8,23.790044243291646,mid,size_factor_normalized_counts
AC012313.9,0.853978631437587,tail,size_factor_normalized_counts
AC012321.1,199.7231804812917,mid,size_factor_normalized_counts
AC012358.1,11.1223214959081,NA,size_factor_normalized_counts
AC012358.3,4.534326461506998,NA,size_factor_normalized_counts
AC012360.1,0.3998966471521719,tail,size_factor_normalized_counts
AC012360.3,69.4855135497277,mid,size_factor_normalized_counts
AC012414.5,45.618944757782884,mid,size_factor_normalized_counts
AC012433.2,0.4269893157187935,tail,size_factor_normalized_counts
AC012442.1,3.3617291886171046,tail,size_factor_normalized_counts
AC012443.2,30.886306599111403,mid,size_factor_normalized_counts
AC012447.1,2.480657888612896,tail,size_factor_normalized_counts
AC012459.1,3.6803478300694117,tail,size_factor_normalized_counts
AC012464.3,4.080244477221584,NA,size_factor_normalized_counts
AC012467.2,107.08878514472616,mid,size_factor_normalized_counts
AC012485.2,13.013434057402474,NA,size_factor_normalized_counts
AC012485.3,7.496159002971932,NA,size_factor_normalized_counts
AC012501.2,15.975266598867407,NA,size_factor_normalized_counts
AC012510.1,43.05225540642344,mid,size_factor_normalized_counts
AC012531.1,59.61706733240938,mid,size_factor_normalized_counts
AC012555.1,1.253875278589759,tail,size_factor_normalized_counts
AC012557.1,6.587995034401102,NA,size_factor_normalized_counts
AC012615.1,77.99171381418981,mid,size_factor_normalized_counts
AC012636.1,2.826369198631825,tail,size_factor_normalized_counts
AC012640.2,28.141215406179445,mid,size_factor_normalized_counts
AC012640.4,5.015501114359036,NA,size_factor_normalized_counts
AC012645.1,9.604012912999277,NA,size_factor_normalized_counts
AC012673.1,1.6266792571753093,tail,size_factor_normalized_counts
AC012676.1,33.848139140576336,mid,size_factor_normalized_counts
AC012676.3,7.496159002971932,NA,size_factor_normalized_counts
AC012676.4,3.3075438514838615,tail,size_factor_normalized_counts
AC013391.2,2.8534618671984466,tail,size_factor_normalized_counts
AC013400.1,5.307027087244721,NA,size_factor_normalized_counts
AC013403.2,4.93422310865917,NA,size_factor_normalized_counts
AC013468.1,2.053668572894103,tail,size_factor_normalized_counts
AC013472.3,2.9618325414649327,tail,size_factor_normalized_counts
AC013549.4,0.4269893157187935,tail,size_factor_normalized_counts
AC013564.1,2.053668572894103,tail,size_factor_normalized_counts
AC013652.1,2.480657888612896,tail,size_factor_normalized_counts
AC013714.1,2.507750557179518,tail,size_factor_normalized_counts
AC013731.1,3.7616258357692764,tail,size_factor_normalized_counts
AC015660.1,53.855958260879234,mid,size_factor_normalized_counts
AC015712.1,2.8534618671984466,tail,size_factor_normalized_counts
AC015712.2,164.5773992798887,mid,size_factor_normalized_counts
AC015726.1,10.376713538737,NA,size_factor_normalized_counts
AC015802.1,1.253875278589759,tail,size_factor_normalized_counts
AC015802.4,5.415397761511207,NA,size_factor_normalized_counts
AC015802.6,45.112108195037806,mid,size_factor_normalized_counts
AC015813.1,481.22815024686037,mid,size_factor_normalized_counts
AC015849.4,7.814777644424239,NA,size_factor_normalized_counts
AC015871.1,60.416860626713714,mid,size_factor_normalized_counts
AC015871.4,77.4292611556379,mid,size_factor_normalized_counts
AC015871.7,46.19074986516042,mid,size_factor_normalized_counts
AC015878.2,0.3998966471521719,tail,size_factor_normalized_counts
AC015912.3,14.02996870023979,NA,size_factor_normalized_counts
AC015921.1,5.815294408663379,NA,size_factor_normalized_counts
AC015922.3,56.45909272963093,mid,size_factor_normalized_counts
AC015936.1,1.2267826100231374,tail,size_factor_normalized_counts
AC015982.2,24.06097092895786,mid,size_factor_normalized_counts
AC016027.1,36.355889697755856,mid,size_factor_normalized_counts
AC016027.2,7.814777644424239,NA,size_factor_normalized_counts
AC016027.3,1.9994832357608594,tail,size_factor_normalized_counts
AC016065.1,75.77548922989598,mid,size_factor_normalized_counts
AC016355.1,18.137305846027992,NA,size_factor_normalized_counts
AC016394.1,20.753427077474,NA,size_factor_normalized_counts
AC016394.2,24.24412622757706,mid,size_factor_normalized_counts
AC016405.1,0.8268859628709654,tail,size_factor_normalized_counts
AC016542.1,0.3998966471521719,tail,size_factor_normalized_counts
AC016586.1,17.418790557423517,NA,size_factor_normalized_counts
AC016588.2,83.62385292423399,mid,size_factor_normalized_counts
AC016590.2,3.2533585143506185,tail,size_factor_normalized_counts
AC016596.1,1.9994832357608594,tail,size_factor_normalized_counts
AC016629.2,0,tail,size_factor_normalized_counts
AC016700.3,1.2267826100231374,tail,size_factor_normalized_counts
AC016727.1,32.91288250343889,mid,size_factor_normalized_counts
AC016737.1,15.229658641696306,NA,size_factor_normalized_counts
AC016738.1,4.107337145788206,NA,size_factor_normalized_counts
AC016745.1,7.414880997272067,NA,size_factor_normalized_counts
AC016745.2,13.711350058787483,NA,size_factor_normalized_counts
AC016747.1,145.93182611244208,mid,size_factor_normalized_counts
AC016747.3,0.3998966471521719,tail,size_factor_normalized_counts
AC016773.1,8.160488954443167,NA,size_factor_normalized_counts
AC016821.1,13.921598025973303,NA,size_factor_normalized_counts
AC016831.1,126.27124547170901,mid,size_factor_normalized_counts
