x,time,contrast,delta_density,lo,hi
13.6849315068493,4 h,Dox-only,0.000117626780729215,-0.000153898088140494,0.000391269528420909
13.6849315068493,4 h,Tam-only,-0.000564220132585303,-0.000837964646632132,-0.000286450086395569
13.7260273972603,24 h,Dox-only,0.000661274082949827,0.000129497037589602,0.00119874901248737
13.7260273972603,24 h,Tam-only,0.000757461137100656,0.000313457927859767,0.001213957492666
13.7260273972603,4 h,Dox-only,0.000129419458711984,-0.000137858103853063,0.000396508158475833
13.7260273972603,4 h,Tam-only,-0.000572355175969827,-0.000841272332824159,-0.000298911083775567
13.7671232876712,24 h,Dox-only,0.000595456625484275,6.78147721056071e-05,0.00111885839532245
13.7671232876712,24 h,Tam-only,0.000684707404347068,0.000255283397023177,0.00111998327103281
13.7671232876712,4 h,Dox-only,0.000140031706714195,-0.000122271621482918,0.000401791835733619
13.7671232876712,4 h,Tam-only,-0.00057598753008551,-0.000842072788778776,-0.000310022656139549
13.8082191780822,24 h,Dox-only,0.000531860403710121,1.6987283504161e-05,0.00104295087077563
13.8082191780822,24 h,Tam-only,0.000619612831173485,0.000206269613461373,0.00104522402451251
13.8082191780822,4 h,Dox-only,0.000149261671120445,-0.000108110681627976,0.000402954278680659
13.8082191780822,4 h,Tam-only,-0.000574827740005281,-0.000839080670073253,-0.000310841317960251
13.8493150684932,24 h,Dox-only,0.000471199826667665,-3.64406091178352e-05,0.000976335895389723
13.8493150684932,24 h,Tam-only,0.000562598621027845,0.000157246011520866,0.000975830184326736
13.8493150684932,4 h,Dox-only,0.000156947311820711,-9.5881205167196e-05,0.000405898073157567
13.8493150684932,4 h,Tam-only,-0.000568703967065492,-0.000832359256464313,-0.000306989810261766
13.8904109589041,24 h,Dox-only,0.000414047706836194,-9.10766423918806e-05,0.000899712418904463
13.8904109589041,24 h,Tam-only,0.000513916691246737,0.0001174905887591,0.00090922371918822
13.8904109589041,4 h,Dox-only,0.000162968088370789,-8.49054694255199e-05,0.000410266541379461
13.8904109589041,4 h,Tam-only,-0.000557565091034806,-0.00081171834540837,-0.000298538381117879
13.9315068493151,24 h,Dox-only,0.000360833400238155,-0.000139677778439476,0.000844564765514629
13.9315068493151,24 h,Tam-only,0.000474174368100452,8.10168195402546e-05,0.000865049544404966
13.9315068493151,4 h,Dox-only,0.000167315316482166,-7.86741653842695e-05,0.000412213148385909
13.9315068493151,4 h,Tam-only,-0.000540294679085871,-0.00079453219724887,-0.000290569225083605
13.972602739726,24 h,Dox-only,0.000311843996577901,-0.000184108468549114,0.000796291564241022
13.972602739726,24 h,Tam-only,0.000445508663454696,5.97478264611981e-05,0.000828590926287325
13.972602739726,4 h,Dox-only,0.000169410595724812,-7.13419609646611e-05,0.000412167733773107
13.972602739726,4 h,Tam-only,-0.000518756469129534,-0.000766040257090516,-0.000274572793259675
14.013698630137,24 h,Dox-only,0.000268006202295792,-0.000227427122154253,0.000752622023584083
14.013698630137,24 h,Tam-only,0.00042275397410676,4.62698064707499e-05,0.000798082619559597
14.013698630137,4 h,Dox-only,0.000169751344170362,-6.86946426521014e-05,0.000410203454220079
14.013698630137,4 h,Tam-only,-0.000493064080226152,-0.000732112558716336,-0.000252858331731785
14.0547945205479,24 h,Dox-only,0.000228550328328737,-0.000262956558566643,0.000716118120866436
14.0547945205479,24 h,Tam-only,0.000406988183722753,3.39806836536177e-05,0.000778625678944127
14.0547945205479,4 h,Dox-only,0.00016837173664886,-6.76373720115586e-05,0.000407146083715779
14.0547945205479,4 h,Tam-only,-0.000463700088269734,-0.00069941080796069,-0.000227931533959188
14.0958904109589,24 h,Dox-only,0.000193245353012158,-0.000293371489805479,0.000674612734822057
14.0958904109589,24 h,Tam-only,0.000397930517680519,3.0289999310746e-05,0.000769801756172548
14.0958904109589,4 h,Dox-only,0.000165317983760887,-6.5105041615067e-05,0.000402204109944072
14.0958904109589,4 h,Tam-only,-0.000431217477960585,-0.000658996970479595,-0.00019937182761079
