x,time,contrast,delta_density,lo,hi,view
0.665362035225049,4 h,Dox-only,-0.00283813569877256,-0.00442567649836081,-0.000212602693082612,Full distribution
0.665362035225049,4 h,Tam-only,-0.00350865037092252,-0.00549885701860319,-0.000646151438026967,Full distribution
0.698630136986301,24 h,Dox-only,0.00293023915405362,0.000686007754686565,0.00510092667289079,Full distribution
0.698630136986301,24 h,Tam-only,-0.000774160930385751,-0.00298138715267321,0.00125613386261489,Full distribution
0.698630136986301,4 h,Dox-only,-0.00244037434565308,-0.00372827138797767,0.000217238352704765,Full distribution
0.698630136986301,4 h,Tam-only,-0.00318025856783216,-0.00488063140571028,-0.000400170386461629,Full distribution
0.731898238747554,24 h,Dox-only,0.00212936366163481,-9.49399009948188e-05,0.00436987302524654,Full distribution
0.731898238747554,24 h,Tam-only,-0.00127856860649914,-0.00348052611048311,0.000816299046434735,Full distribution
0.731898238747554,4 h,Dox-only,-0.00200210867174022,-0.00335244067692886,0.000612983344979976,Full distribution
0.731898238747554,4 h,Tam-only,-0.00263165999823892,-0.004428585086898,-0.000338165603309147,Full distribution
0.765166340508806,24 h,Dox-only,0.00148860032656187,-0.000933134985524914,0.003869757406066,Full distribution
0.765166340508806,24 h,Tam-only,-0.00159877280702182,-0.0038137445206822,0.000391520658668819,Full distribution
0.765166340508806,4 h,Dox-only,-0.00149267067270979,-0.00308512121150465,0.000744904870757281,Full distribution
0.765166340508806,4 h,Tam-only,-0.00220776494865835,-0.004172393276218,-0.000280246426971082,Full distribution
0.798434442270059,24 h,Dox-only,0.00101975133609437,-0.00137433145548922,0.00342148977553806,Full distribution
0.798434442270059,24 h,Tam-only,-0.00187565259284445,-0.00404005135775518,5.11440474727619e-05,Full distribution
0.798434442270059,4 h,Dox-only,-0.00115418943741026,-0.00264594642410224,0.00101149210362101,Full distribution
0.798434442270059,4 h,Tam-only,-0.00193909693256612,-0.00388355909414188,-0.000184190811786006,Full distribution
0.831702544031311,24 h,Dox-only,0.000741499080440147,-0.00173778226415507,0.00302585123324614,Full distribution
0.831702544031311,24 h,Tam-only,-0.00210706078659334,-0.00414224097504791,-0.00029221430572582,Full distribution
0.831702544031311,4 h,Dox-only,-0.000834375088574063,-0.00215119452050889,0.00121109865556694,Full distribution
0.831702544031311,4 h,Tam-only,-0.00167836712856871,-0.00359678833704843,3.34115108511474e-05,Full distribution
0.864970645792564,24 h,Dox-only,0.000518758054062221,-0.00200678838355929,0.00271550884521658,Full distribution
0.864970645792564,24 h,Tam-only,-0.00229173812622383,-0.00430913295845578,-0.000440596968453827,Full distribution
0.864970645792564,4 h,Dox-only,-0.000541662467244603,-0.00202899449389703,0.00148409113900661,Full distribution
0.864970645792564,4 h,Tam-only,-0.00143788319712868,-0.00328274277950236,0.000177872128946244,Full distribution
0.898238747553816,24 h,Dox-only,0.000358049344813011,-0.00215615812375443,0.00254194956356898,Full distribution
0.898238747553816,24 h,Tam-only,-0.00242891983576936,-0.00443689708966203,-0.000644090600748686,Full distribution
0.898238747553816,4 h,Dox-only,-0.000282429231511366,-0.00204792643519755,0.00161054854627583,Full distribution
0.898238747553816,4 h,Tam-only,-0.00122644740645929,-0.00298040248657985,0.000410336064548085,Full distribution
0.931506849315068,24 h,Dox-only,0.000262574054484738,-0.00219443833132589,0.00235391415293138,Full distribution
0.931506849315068,24 h,Tam-only,-0.00251801547013086,-0.00460750917715386,-0.000741958161492787,Full distribution
0.931506849315068,4 h,Dox-only,-6.1134803837154e-05,-0.00185926890197706,0.00177421326348342,Full distribution
0.931506849315068,4 h,Tam-only,-0.00104934534509191,-0.00274010412889608,0.000682104072919929,Full distribution
0.964774951076321,24 h,Dox-only,0.000232744002227309,-0.00212617006811091,0.00219688017408815,Full distribution
0.964774951076321,24 h,Tam-only,-0.00255848995024097,-0.00467230065691261,-0.000757546009054066,Full distribution
0.964774951076321,4 h,Dox-only,0.000119450535526019,-0.00159358792975591,0.00192050501921651,Full distribution
0.964774951076321,4 h,Tam-only,-0.000908572986039538,-0.00256565916377911,0.0007982004942987,Full distribution
