gene_id	pfp	rankprod_table_direction	contrast_id	common_effect	direction_from_effect	called_by_rankprod_table	table_effect_direction_agree
ENSG00000079134_THOC1	0.5821	Down	DT_vs_D_4h	0.4580568745819953	Up	FALSE	FALSE
ENSG00000079150_FKBP7	0.5828	Down	DT_vs_D_4h	0.5221064265354691	Up	FALSE	FALSE
ENSG00000079156_OSBPL6	0.5827	Down	DT_vs_D_4h	0.5465232484876861	Up	FALSE	FALSE
ENSG00000079215_SLC1A3	0.5823	Down	DT_vs_D_4h	0.4803186705702922	Up	FALSE	FALSE
ENSG00000079246_XRCC5	0.5837	Down	DT_vs_D_4h	0.08352220465971882	Up	FALSE	FALSE
ENSG00000079257_LXN	0.5882	Down	DT_vs_D_4h	0.15741483645642962	Up	FALSE	FALSE
ENSG00000079277_MKNK1	0.5896	Down	DT_vs_D_4h	0.0047527062529937325	Up	FALSE	FALSE
ENSG00000079308_TNS1	0.5913	Down	DT_vs_D_4h	-0.7694921585464121	Down	FALSE	TRUE
ENSG00000079313_REXO1	0.5909	Down	DT_vs_D_4h	-0.13237529949736704	Down	FALSE	TRUE
ENSG00000079332_SAR1A	0.5916	Down	DT_vs_D_4h	0.24177495802835658	Up	FALSE	FALSE
ENSG00000079335_CDC14A	0.5916	Down	DT_vs_D_4h	-0.1097817768176732	Down	FALSE	TRUE
ENSG00000079337_RAPGEF3	0.5914	Down	DT_vs_D_4h	-0.4273918496185565	Down	FALSE	TRUE
ENSG00000079385_CEACAM1	0.5925	Down	DT_vs_D_4h	0.6190366230631383	Up	FALSE	FALSE
ENSG00000079387_SENP1	0.5933	Down	DT_vs_D_4h	0.2760860888526828	Up	FALSE	FALSE
ENSG00000079432_CIC	0.5929	Down	DT_vs_D_4h	-0.4826368137705481	Down	FALSE	TRUE
ENSG00000079435_LIPE	0.5926	Down	DT_vs_D_4h	-0.43313051471853026	Down	FALSE	TRUE
ENSG00000079459_FDFT1	0.593	Down	DT_vs_D_4h	0.010750347543664773	Up	FALSE	FALSE
ENSG00000079462_PAFAH1B3	0.5962	Down	DT_vs_D_4h	-0.10391239494080651	Down	FALSE	TRUE
ENSG00000079482_OPHN1	0.596	Down	DT_vs_D_4h	-0.19191385992367804	Down	FALSE	TRUE
ENSG00000079616_KIF22	0.5956	Down	DT_vs_D_4h	0.2157416580928544	Up	FALSE	FALSE
ENSG00000079691_CARMIL1	0.5967	Down	DT_vs_D_4h	0.20037437708869277	Up	FALSE	FALSE
ENSG00000079739_PGM1	0.5962	Down	DT_vs_D_4h	-0.0900764769746889	Down	FALSE	TRUE
ENSG00000079785_DDX1	0.5958	Down	DT_vs_D_4h	0.2607233848264645	Up	FALSE	FALSE
ENSG00000079805_DNM2	0.5967	Down	DT_vs_D_4h	-0.26447517605375737	Down	FALSE	TRUE
ENSG00000079819_EPB41L2	0.5966	Down	DT_vs_D_4h	0.4802513383596576	Up	FALSE	FALSE
ENSG00000079950_STX7	0.5983	Down	DT_vs_D_4h	-0.2513941375642599	Down	FALSE	TRUE
ENSG00000079974_RABL2B	0.5982	Down	DT_vs_D_4h	0.12685721100443992	Up	FALSE	FALSE
ENSG00000079999_KEAP1	0.5981	Down	DT_vs_D_4h	-0.019226133701645942	Down	FALSE	TRUE
ENSG00000080031_PTPRH	0.5984	Down	DT_vs_D_4h	0.3221951112281851	Up	FALSE	FALSE
ENSG00000080189_SLC35C2	0.5989	Down	DT_vs_D_4h	-0.17177408446253395	Down	FALSE	TRUE
ENSG00000080200_CRYBG3	0.5983	Down	DT_vs_D_4h	0.034742423672329714	Up	FALSE	FALSE
ENSG00000080298_RFX3	0.5978	Down	DT_vs_D_4h	-0.18267241770218456	Down	FALSE	TRUE
ENSG00000080345_RIF1	0.598	Down	DT_vs_D_4h	0.6912879262477176	Up	FALSE	FALSE
ENSG00000080371_RAB21	0.5976	Down	DT_vs_D_4h	0.1977340777546095	Up	FALSE	FALSE
ENSG00000080503_SMARCA2	0.5979	Down	DT_vs_D_4h	0.008675687677026644	Up	FALSE	FALSE
ENSG00000080546_SESN1	0.5974	Down	DT_vs_D_4h	-0.23499216431042047	Down	FALSE	TRUE
ENSG00000080561_MID2	0.5974	Down	DT_vs_D_4h	0.004738349808080411	Up	FALSE	FALSE
ENSG00000080603_SRCAP	0.5977	Down	DT_vs_D_4h	-0.193837864176456	Down	FALSE	TRUE
ENSG00000080608_PUM3	0.5983	Down	DT_vs_D_4h	0.6881773050207167	Up	FALSE	FALSE
ENSG00000080802_CNOT4	0.5979	Down	DT_vs_D_4h	0.24002935733595443	Up	FALSE	FALSE
ENSG00000080815_PSEN1	0.5977	Down	DT_vs_D_4h	-0.024903634854753776	Down	FALSE	TRUE
ENSG00000080819_CPOX	0.5974	Down	DT_vs_D_4h	0.20799018252858126	Up	FALSE	FALSE
ENSG00000080822_CLDND1	0.5982	Down	DT_vs_D_4h	-0.09926701890102052	Down	FALSE	TRUE
ENSG00000080823_MOK	0.5983	Down	DT_vs_D_4h	-0.01907905605773319	Down	FALSE	TRUE
ENSG00000080824_HSP90AA1	0.5984	Down	DT_vs_D_4h	0.42776846089742016	Up	FALSE	FALSE
ENSG00000080839_RBL1	0.5981	Down	DT_vs_D_4h	0.956990051900739	Up	FALSE	FALSE
ENSG00000080845_DLGAP4	0.6003	Down	DT_vs_D_4h	-0.1200749281309621	Down	FALSE	TRUE
ENSG00000080854_IGSF9B	0.6004	Down	DT_vs_D_4h	0.04693294719992824	Up	FALSE	FALSE
ENSG00000080986_NDC80	0.6003	Down	DT_vs_D_4h	0.586086353550308	Up	FALSE	FALSE
ENSG00000081014_AP4E1	0.6014	Down	DT_vs_D_4h	-0.04808449990205865	Down	FALSE	TRUE
ENSG00000081019_RSBN1	0.6011	Down	DT_vs_D_4h	-0.1428048612311832	Down	FALSE	TRUE
ENSG00000081026_MAGI3	0.6029	Down	DT_vs_D_4h	0.032876718027952556	Up	FALSE	FALSE
ENSG00000081041_CXCL2	0.6028	Down	DT_vs_D_4h	-0.06533823318333631	Down	FALSE	TRUE
ENSG00000081052_COL4A4	0.6025	Down	DT_vs_D_4h	-0.317822415454446	Down	FALSE	TRUE
ENSG00000081059_TCF7	0.6026	Down	DT_vs_D_4h	0.626317249258765	Up	FALSE	FALSE
ENSG00000081087_OSTM1	0.6024	Down	DT_vs_D_4h	0.020349266442710956	Up	FALSE	FALSE
ENSG00000081154_PCNP	0.6024	Down	DT_vs_D_4h	0.07798470688989134	Up	FALSE	FALSE
ENSG00000081177_EXD2	0.6023	Down	DT_vs_D_4h	0.02991942051643015	Up	FALSE	FALSE
ENSG00000081181_ARG2	0.6027	Down	DT_vs_D_4h	1.089153467178081	Up	FALSE	FALSE
ENSG00000081307_UBA5	0.6026	Down	DT_vs_D_4h	0.19830678889254205	Up	FALSE	FALSE
ENSG00000081320_STK17B	0.6031	Down	DT_vs_D_4h	0.05037113782806202	Up	FALSE	FALSE
ENSG00000081377_CDC14B	0.6035	Down	DT_vs_D_4h	0.27410196744536464	Up	FALSE	FALSE
ENSG00000081386_ZNF510	0.6032	Down	DT_vs_D_4h	0.37730773698670905	Up	FALSE	FALSE
ENSG00000081665_ZNF506	0.6027	Down	DT_vs_D_4h	-0.23984640921354572	Down	FALSE	TRUE
ENSG00000081692_JMJD4	0.6034	Down	DT_vs_D_4h	0.2143657325153967	Up	FALSE	FALSE
ENSG00000081721_DUSP12	0.6032	Down	DT_vs_D_4h	0.1760112036207735	Up	FALSE	FALSE
ENSG00000081760_AACS	0.6029	Down	DT_vs_D_4h	-0.08940699194990387	Down	FALSE	TRUE
ENSG00000081791_DELE1	0.603	Down	DT_vs_D_4h	-0.2917399956452442	Down	FALSE	TRUE
ENSG00000081803_CADPS2	0.6028	Down	DT_vs_D_4h	-0.07833031331035656	Down	FALSE	TRUE
ENSG00000081870_HSPB11	0.6026	Down	DT_vs_D_4h	0.2690150474883457	Up	FALSE	FALSE
ENSG00000081913_PHLPP1	0.6035	Down	DT_vs_D_4h	-0.06584777692917942	Down	FALSE	TRUE
ENSG00000081923_ATP8B1	0.6031	Down	DT_vs_D_4h	0.029893463113771723	Up	FALSE	FALSE
ENSG00000082014_SMARCD3	0.6033	Down	DT_vs_D_4h	0.1935656176502143	Up	FALSE	FALSE
ENSG00000082068_WDR70	0.6029	Down	DT_vs_D_4h	-0.11113219629360493	Down	FALSE	TRUE
ENSG00000082074_FYB1	0.605	Down	DT_vs_D_4h	0.17652729740685658	Up	FALSE	FALSE
ENSG00000082146_STRADB	0.6061	Down	DT_vs_D_4h	-0.27364872616201374	Down	FALSE	TRUE
ENSG00000082153_BZW1	0.6061	Down	DT_vs_D_4h	0.4981410243833704	Up	FALSE	FALSE
ENSG00000082212_ME2	0.6059	Down	DT_vs_D_4h	0.23467224921343366	Up	FALSE	FALSE
ENSG00000082213_C5orf22	0.6065	Down	DT_vs_D_4h	0.21939644633858268	Up	FALSE	FALSE
ENSG00000082258_CCNT2	0.6062	Down	DT_vs_D_4h	0.04780186259144337	Up	FALSE	FALSE
ENSG00000082269_FAM135A	0.608	Down	DT_vs_D_4h	0.46566049403062415	Up	FALSE	FALSE
ENSG00000082438_COBLL1	0.6078	Down	DT_vs_D_4h	-0.00982813328099752	Down	FALSE	TRUE
ENSG00000082458_DLG3	0.6079	Down	DT_vs_D_4h	-0.22208281211836667	Down	FALSE	TRUE
ENSG00000082482_KCNK2	0.6091	Down	DT_vs_D_4h	1.4867191212680022	Up	FALSE	FALSE
ENSG00000082497_SERTAD4	0.6089	Down	DT_vs_D_4h	0.8289439097131321	Up	FALSE	FALSE
ENSG00000082512_TRAF5	0.6087	Down	DT_vs_D_4h	0.27397943334044506	Up	FALSE	FALSE
ENSG00000082515_MRPL22	0.6082	Down	DT_vs_D_4h	0.14182276788673853	Up	FALSE	FALSE
ENSG00000082516_GEMIN5	0.6078	Down	DT_vs_D_4h	0.6821371589491463	Up	FALSE	FALSE
ENSG00000082641_NFE2L1	0.6083	Down	DT_vs_D_4h	-0.5842922372396782	Down	FALSE	TRUE
ENSG00000082701_GSK3B	0.61	Down	DT_vs_D_4h	-0.14414159986083241	Down	FALSE	TRUE
ENSG00000082781_ITGB5	0.6121	Down	DT_vs_D_4h	0.5341851870618175	Up	FALSE	FALSE
ENSG00000082805_ERC1	0.613	Down	DT_vs_D_4h	0.24426358704472406	Up	FALSE	FALSE
ENSG00000082898_XPO1	0.6127	Down	DT_vs_D_4h	0.5052850701112259	Up	FALSE	FALSE
ENSG00000082996_RNF13	0.6129	Down	DT_vs_D_4h	0.16434924667476647	Up	FALSE	FALSE
ENSG00000083093_PALB2	0.6129	Down	DT_vs_D_4h	0.559972801551015	Up	FALSE	FALSE
ENSG00000083097_DOP1A	0.6136	Down	DT_vs_D_4h	-0.2890858364935429	Down	FALSE	TRUE
ENSG00000083099_LYRM2	0.6132	Down	DT_vs_D_4h	-0.16375916886802866	Down	FALSE	TRUE
ENSG00000083123_BCKDHB	0.615	Down	DT_vs_D_4h	-0.044265478683839454	Down	FALSE	TRUE
ENSG00000083168_KAT6A	0.6159	Down	DT_vs_D_4h	0.2515428739270096	Up	FALSE	FALSE
ENSG00000083223_TUT7	0.6168	Down	DT_vs_D_4h	-0.13370374294119713	Down	FALSE	TRUE
ENSG00000083290_ULK2	0.6176	Down	DT_vs_D_4h	0.0404929084700143	Up	FALSE	FALSE
ENSG00000083307_GRHL2	0.6174	Down	DT_vs_D_4h	-0.3868177886700739	Down	FALSE	TRUE
ENSG00000083312_TNPO1	0.618	Down	DT_vs_D_4h	0.3736991725348542	Up	FALSE	FALSE
ENSG00000083444_PLOD1	0.6183	Down	DT_vs_D_4h	0.08393086685923645	Up	FALSE	FALSE
ENSG00000083454_P2RX5	0.6216	Down	DT_vs_D_4h	0.18972946049867012	Up	FALSE	FALSE
ENSG00000083457_ITGAE	0.6218	Down	DT_vs_D_4h	0.14824302702531167	Up	FALSE	FALSE
ENSG00000083520_DIS3	0.6213	Down	DT_vs_D_4h	0.14939258931921895	Up	FALSE	FALSE
ENSG00000083535_PIBF1	0.6211	Down	DT_vs_D_4h	0.10820077759990454	Up	FALSE	FALSE
ENSG00000083544_TDRD3	0.6209	Down	DT_vs_D_4h	0.0933221694995865	Up	FALSE	FALSE
ENSG00000083635_NUFIP1	0.6205	Down	DT_vs_D_4h	0.40599491408818134	Up	FALSE	FALSE
ENSG00000083642_PDS5B	0.62	Down	DT_vs_D_4h	0.33811630182712626	Up	FALSE	FALSE
ENSG00000083720_OXCT1	0.6208	Down	DT_vs_D_4h	0.3446474122421215	Up	FALSE	FALSE
ENSG00000083750_RRAGB	0.6225	Down	DT_vs_D_4h	-0.06645372243531833	Down	FALSE	TRUE
ENSG00000083799_CYLD	0.6227	Down	DT_vs_D_4h	-0.4955558721310753	Down	FALSE	TRUE
ENSG00000083807_SLC27A5	0.6233	Down	DT_vs_D_4h	0.9881074394491698	Up	FALSE	FALSE
ENSG00000083812_ZNF324	0.623	Down	DT_vs_D_4h	-0.2279573272555826	Down	FALSE	TRUE
ENSG00000083814_ZNF671	0.623	Down	DT_vs_D_4h	-0.2534554856364841	Down	FALSE	TRUE
ENSG00000083817_ZNF416	0.6229	Down	DT_vs_D_4h	0.328088741165224	Up	FALSE	FALSE
ENSG00000083828_ZNF586	0.6258	Down	DT_vs_D_4h	-0.12452622517394651	Down	FALSE	TRUE
ENSG00000083838_ZNF446	0.6257	Down	DT_vs_D_4h	-1.4953144458843943	Down	FALSE	TRUE
ENSG00000083844_ZNF264	0.6253	Down	DT_vs_D_4h	-0.16081314383516077	Down	FALSE	TRUE
ENSG00000083845_RPS5	0.6252	Down	DT_vs_D_4h	-0.06525461097514906	Down	FALSE	TRUE
ENSG00000083857_FAT1	0.629	Down	DT_vs_D_4h	0.5076282285587475	Up	FALSE	FALSE
ENSG00000083896_YTHDC1	0.6287	Down	DT_vs_D_4h	-0.010747300747824262	Down	FALSE	TRUE
ENSG00000083937_CHMP2B	0.6282	Down	DT_vs_D_4h	0.29081668880944456	Up	FALSE	FALSE
ENSG00000084070_SMAP2	0.6285	Down	DT_vs_D_4h	0.02351296233840383	Up	FALSE	FALSE
ENSG00000084072_PPIE	0.6288	Down	DT_vs_D_4h	0.21969792570732238	Up	FALSE	FALSE
ENSG00000084073_ZMPSTE24	0.6287	Down	DT_vs_D_4h	0.2604312526384991	Up	FALSE	FALSE
ENSG00000084090_STARD7	0.6295	Down	DT_vs_D_4h	0.17726521556940344	Up	FALSE	FALSE
ENSG00000084092_NOA1	0.6298	Down	DT_vs_D_4h	-0.2250004771064571	Down	FALSE	TRUE
ENSG00000084093_REST	0.633	Down	DT_vs_D_4h	0.19658743649647192	Up	FALSE	FALSE
ENSG00000084112_SSH1	0.6328	Down	DT_vs_D_4h	0.17185529771959374	Up	FALSE	FALSE
ENSG00000084207_GSTP1	0.6326	Down	DT_vs_D_4h	-0.22204351924445476	Down	FALSE	TRUE
ENSG00000084234_APLP2	0.6331	Down	DT_vs_D_4h	-0.026166112316516887	Down	FALSE	TRUE
ENSG00000084444_FAM234B	0.6326	Down	DT_vs_D_4h	-0.016500671387638555	Down	FALSE	TRUE
ENSG00000084463_WBP11	0.6321	Down	DT_vs_D_4h	0.3719423750094091	Up	FALSE	FALSE
ENSG00000084623_EIF3I	0.6317	Down	DT_vs_D_4h	0.13857714803427612	Up	FALSE	FALSE
ENSG00000084636_COL16A1	0.6314	Down	DT_vs_D_4h	-0.4941380063871552	Down	FALSE	TRUE
ENSG00000084652_TXLNA	0.6313	Down	DT_vs_D_4h	0.29199440401554444	Up	FALSE	FALSE
ENSG00000084676_NCOA1	0.6311	Down	DT_vs_D_4h	-0.08834806014692198	Down	FALSE	TRUE
ENSG00000084693_AGBL5	0.6315	Down	DT_vs_D_4h	-0.2607745802122885	Down	FALSE	TRUE
ENSG00000084731_KIF3C	0.6313	Down	DT_vs_D_4h	0.10444310588457362	Up	FALSE	FALSE
ENSG00000084733_RAB10	0.6327	Down	DT_vs_D_4h	-0.0539543998782257	Down	FALSE	TRUE
ENSG00000084754_HADHA	0.6325	Down	DT_vs_D_4h	-0.06679189798550134	Down	FALSE	TRUE
ENSG00000084764_MAPRE3	0.6321	Down	DT_vs_D_4h	-0.21002749598598935	Down	FALSE	TRUE
ENSG00000084774_CAD	0.6332	Down	DT_vs_D_4h	0.0997944708889742	Up	FALSE	FALSE
ENSG00000085063_CD59	0.6328	Down	DT_vs_D_4h	0.040421412923898004	Up	FALSE	FALSE
ENSG00000085117_CD82	0.6332	Down	DT_vs_D_4h	-0.5162381952762392	Down	FALSE	TRUE
ENSG00000085185_BCORL1	0.6344	Down	DT_vs_D_4h	-0.06609146736657756	Down	FALSE	TRUE
ENSG00000085224_ATRX	0.634	Down	DT_vs_D_4h	-0.01668311255303223	Down	FALSE	TRUE
ENSG00000085231_AK6	0.6341	Down	DT_vs_D_4h	0.45309543943550157	Up	FALSE	FALSE
ENSG00000085274_MYNN	0.6344	Down	DT_vs_D_4h	0.1313530872340385	Up	FALSE	FALSE
ENSG00000085276_MECOM	0.6368	Down	DT_vs_D_4h	-0.06573075272505591	Down	FALSE	TRUE
ENSG00000085365_SCAMP1	0.6395	Down	DT_vs_D_4h	0.0591491284307164	Up	FALSE	FALSE
ENSG00000085377_PREP	0.6411	Down	DT_vs_D_4h	0.04697854630908438	Up	FALSE	FALSE
ENSG00000085382_HACE1	0.6414	Down	DT_vs_D_4h	-0.034661496101275446	Down	FALSE	TRUE
ENSG00000085415_SEH1L	0.6415	Down	DT_vs_D_4h	0.46409735063380797	Up	FALSE	FALSE
ENSG00000085433_WDR47	0.6411	Down	DT_vs_D_4h	-0.01823181761554915	Down	FALSE	TRUE
ENSG00000085449_WDFY1	0.6432	Down	DT_vs_D_4h	0.10648797910770647	Up	FALSE	FALSE
ENSG00000085465_OVGP1	0.6428	Down	DT_vs_D_4h	-0.36349075199668057	Down	FALSE	TRUE
ENSG00000085491_SLC25A24	0.6443	Down	DT_vs_D_4h	-0.02671141738967009	Down	FALSE	TRUE
ENSG00000085511_MAP3K4	0.6444	Down	DT_vs_D_4h	0.3144512513240132	Up	FALSE	FALSE
ENSG00000085552_IGSF9	0.6448	Down	DT_vs_D_4h	0.010491772988917347	Up	FALSE	FALSE
ENSG00000085644_ZNF213	0.6461	Down	DT_vs_D_4h	-0.47490343853186934	Down	FALSE	TRUE
ENSG00000085662_AKR1B1	0.6464	Down	DT_vs_D_4h	-0.026096593488336595	Down	FALSE	TRUE
ENSG00000085719_CPNE3	0.6471	Down	DT_vs_D_4h	0.035423227865845064	Up	FALSE	FALSE
ENSG00000085721_RRN3	0.648	Down	DT_vs_D_4h	0.25461983447425407	Up	FALSE	FALSE
ENSG00000085733_CTTN	0.6478	Down	DT_vs_D_4h	0.26034024804631173	Up	FALSE	FALSE
ENSG00000085760_MTIF2	0.6476	Down	DT_vs_D_4h	0.23319682860830682	Up	FALSE	FALSE
ENSG00000085788_DDHD2	0.6483	Down	DT_vs_D_4h	-0.011548101722639537	Down	FALSE	TRUE
ENSG00000085831_TTC39A	0.6482	Down	DT_vs_D_4h	-0.5608744772032033	Down	FALSE	TRUE
ENSG00000085832_EPS15	0.6492	Up	DT_vs_D_4h	0.2207707655280391	Up	FALSE	TRUE
ENSG00000085840_ORC1	0.6487	Up	DT_vs_D_4h	1.1087925002060617	Up	FALSE	TRUE
ENSG00000085871_MGST2	0.6486	Up	DT_vs_D_4h	0.027004616425211125	Up	FALSE	TRUE
